SKU,Sales_Product_ID,Month_Year,Total_Quantity,Net_Sales
,4198696000008579075,2024-08,1,17150.44
,4198696000020111235,2025-03,1,70796.46
,4198696000021056928,2025-04,1,1061.95
,4198696000018896369,2025-02,3,929.2
,4198696000019774080,2025-03,4,46244.25
,4198696000021620167,2025-04,2,6548.67
,4198696000022250278,2025-04,1,17256.64
,4198696000020698354,2025-04,6,1768.14
,4198696000019521923,2025-03,2,46017.7
,4198696000020820028,2025-04,1,3274.34
,4198696000022591632,2025-05,1,27398.23
,4198696000019143016,2025-03,1,10421.24
,4198696000020112083,2025-03,1,3805.31
,4198696000022897943,2025-05,6,1858.41
,4198696000023214008,2025-05,1,1194.69
,4198696000023983991,2025-06,1,3989.38
,4198696000024403346,2025-06,1,9734.51
,4198696000025153460,2025-06,1,10000
,4198696000026449084,2025-07,1,50070.8
,4198696000023216120,2025-05,1,11769.91
,4198696000024328616,2025-06,1,9115.04
,4198696000024669311,2025-06,1,2123.89
,4198696000025241300,2025-06,2,1415.93
,4198696000026524594,2025-07,1,2123.89
,4198696000024395175,2025-06,2,3008.85
,4198696000026136081,2025-07,2,589.38
,4198696000026734027,2025-07,1,18053.1
,4198696000024259845,2025-06,1,43296.46
,4198696000024771154,2025-06,2,2017.7
,4198696000027218167,2025-07,1,22123.89
,4198696000027646269,2025-08,2,12743.36
,4198696000029002194,2025-08,1,43476.11
,4198696000029209006,2025-08,1,6106.2
,4198696000029328345,2025-09,1,44893.81
,4198696000031395111,2025-09,1,4336.28
,4198696000028042622,2025-08,1,12619.47
,4198696000028681077,2025-08,1,10194.69
,4198696000030547348,2025-09,2,14817.7
,4198696000028012168,2025-08,1,23008.85
,4198696000028048025,2025-08,1,1791.15
,4198696000028370101,2025-08,1,2930.97
,4198696000029982432,2025-09,4,4247.78
,4198696000030932626,2025-09,8.4,3345.13
,4198696000029859645,2025-09,1,3628.32
,4198696000028856012,2025-08,1,1791.15
,4198696000028794941,2025-08,1,93628.32
,4198696000032868020,2025-10,4,37452
,4198696000031566831,2025-10,2,7079.66
,4198696000032356614,2025-10,1,2212.39
,4198696000033060304,2025-10,3,15054
,4198696000031709980,2025-10,2,21168.14
,4198696000032361356,2025-10,2,18495.58
,4198696000034285791,2025-11,1,6194.69
,4198696000033472225,2025-11,1,40707.96
,4198696000003025266,2024-02,1,3893.81
,4198696000005033826,2024-04,1,40530.97
,4198696000010921006,2024-10,3,10619.47
,4198696000016350057,2025-01,4,24778.76
,4198696000021121960,2025-04,1,3274.34
,4198696000023442067,2025-05,1,26704.42
,4198696000028379098,2025-08,1,11072.57
,4198696000030202226,2025-09,1,10619.47
,4198696000032868326,2025-10,2,15221.24
,4198696000002025234,2023-12,2,17699.12
,4198696000005120101,2024-04,1,3539.82
,4198696000002064088,2023-12,1,5575.22
,4198696000003630023,2024-03,1,25044.25
,4198696000005004316,2024-04,1,8938.05
,4198696000002072084,2023-12,1,11504.42
,4198696000004590282,2024-04,1,2743.36
,4198696000004748006,2024-04,1,9115.04
,4198696000002384054,2024-01,1,23008.85
,4198696000003025074,2024-02,2,39292.04
,4198696000004855689,2024-04,1,12123.89
,4198696000003556454,2024-02,1,4070.8
,4198696000010795530,2024-10,1,1238.94
,4198696000012839279,2024-11,1,30600
,4198696000010340461,2024-10,1,10845.13
,4198696000011236057,2024-10,1,3539.82
,4198696000012720997,2024-11,2,53982.3
,4198696000011147066,2024-10,2,46017.7
,4198696000012949534,2024-11,1,1637.17
,4198696000011451137,2024-10,1,9380.53
,4198696000012898285,2024-11,2,11504.42
,4198696000009964566,2024-09,1,6814.16
,4198696000010644581,2024-10,1,11946.9
,4198696000012040825,2024-11,1,23008.85
,4198696000013178288,2024-11,7,1994.69
,4198696000013955563,2024-12,1,5309.73
,4198696000015864435,2025-01,1,4513.27
,4198696000018030252,2025-02,1,16371.68
,4198696000014266118,2024-12,1,7787.61
,4198696000016173027,2025-01,1,21327.43
,4198696000016054233,2025-01,1,14955.75
,4198696000016736403,2025-01,1,9292.04
,4198696000018169488,2025-02,1,4247.79
,4198696000018169004,2025-02,1,16460.18
,4198696000015711479,2025-01,5,1548.67
,4198696000018171192,2025-02,1,6637.17
,4198696000016204315,2025-01,30,8548.67
,4198696000006782879,2024-06,1,18584.07
,4198696000009486187,2024-09,2,884.96
,4198696000008352675,2024-08,1,5132.74
,4198696000006609210,2024-06,1,50619.47
,4198696000006844250,2024-06,1,18230.09
,4198696000006358114,2024-06,1,2123.89
,4198696000008871425,2024-08,3,3982.3
,4198696000006753262,2024-06,1,530.97
,4198696000007384320,2024-07,2,8849.56
,4198696000008357422,2024-08,8,2477.88
,4198696000009728603,2024-09,2,5840.71
,4198696000005725149,2024-05,1,2743.36
,4198696000007828104,2024-07,1,8407.08
,4198696000008809397,2024-08,1,10172.57
,4198696000009939299,2024-09,2000,1769.91
,4198696000019007361,2025-03,4,3539.82
,4198696000020466064,2025-03,2,11681.42
,4198696000021156053,2025-04,3.1,883.36
,4198696000022201259,2025-04,1,5309.73
,4198696000020095798,2025-03,1,3185.84
,4198696000022263260,2025-04,4,33769.91
,4198696000019374038,2025-03,2,4955.75
,4198696000020182353,2025-03,2,4601.77
,4198696000018948425,2025-03,1,18672.57
,4198696000018954191,2025-03,3,20973.45
,4198696000020111451,2025-03,7,2168.14
,4198696000021121006,2025-04,1,26460.18
,4198696000022871446,2025-05,1,9203.54
,4198696000023838785,2025-05,7,54637.17
,4198696000024688166,2025-06,1,1548.67
,4198696000025206064,2025-06,1,2361.06
,4198696000026126169,2025-07,1,38420.35
,4198696000025587379,2025-06,1,9203.54
,4198696000024597893,2025-06,2,5380.53
,4198696000025645006,2025-06,1,4336.28
,4198696000023394508,2025-05,1,3008.85
,4198696000026461176,2025-07,1,9734.51
,4198696000024264051,2025-06,6,1858.41
,4198696000024805097,2025-06,2,22654.87
,4198696000025882050,2025-07,1,32477.88
,4198696000026426993,2025-07,4,13805.31
,4198696000023215505,2025-05,1,87787.61
,4198696000024684768,2025-06,1,3539.82
,4198696000025351176,2025-06,1,7522.12
,4198696000026887050,2025-07,1,6371.68
,4198696000028013244,2025-08,2,45309.73
,4198696000028520111,2025-08,1,7001.77
,4198696000029447560,2025-09,1,11327.43
,4198696000031025515,2025-09,3,7571.68
,4198696000025740070,2025-07,1,69203.54
,4198696000027762110,2025-08,4,29961.06
,4198696000028606171,2025-08,1,1858.41
,4198696000029945651,2025-09,2,43362.83
,4198696000030967020,2025-09,1,9734.51
,4198696000027395711,2025-07,3000,2654.87
,4198696000028411431,2025-08,1,6371.68
,4198696000028723158,2025-08,1,7256.64
,4198696000028862125,2025-08,1,12035.4
,4198696000030742140,2025-09,1,619.47
,4198696000029062307,2025-08,1,20292.04
,4198696000027236130,2025-07,4,10973.45
,4198696000028747222,2025-08,1,46651.33
,4198696000029885227,2025-09,1,17504.43
,4198696000030547008,2025-09,2,2831.86
,4198696000030354008,2025-09,4,1465.49
,4198696000031794046,2025-10,1,31504.44
,4198696000032968185,2025-10,1,30531
,4198696000031614894,2025-10,1,6637.17
,4198696000029945419,2025-09,5000,4424.78
,4198696000032481829,2025-10,1,12831.86
,4198696000031527508,2025-10,1,1150.44
,4198696000032275012,2025-10,1,57522.12
,4198696000031756261,2025-10,8,4955.76
,4198696000033544672,2025-11,1,46814.16
,4198696000034282199,2025-11,7,2787.61
,4198696000003525539,2024-02,1,9026.55
,4198696000003102189,2024-02,5,884.96
,4198696000003160540,2024-02,1,884.96
,4198696000013393365,2024-12,2,2300.88
,4198696000015655113,2025-01,2,13451.33
,4198696000006362378,2024-06,1,3026.55
,4198696000008126127,2024-08,1,29646.02
,4198696000019832310,2025-03,2,1769.91
,4198696000021804291,2025-04,2,13628.32
,4198696000023844052,2025-05,1,27600
,4198696000027853542,2025-08,1,44601.77
,4198696000031854224,2025-10,5,1991.15
,4198696000032868787,2025-10,1,13108
,4198696000004832642,2024-04,1,2831.86
,4198696000005381260,2024-05,4,13097.35
,4198696000004487075,2024-04,1,32477.88
,4198696000002894096,2024-01,1,2654.87
,4198696000004205420,2024-03,1,26106.19
,4198696000004962067,2024-04,4,2123.89
,4198696000004626493,2024-04,1,10442.48
,4198696000004271006,2024-03,1,3628.32
,4198696000002789590,2024-01,2,19469.03
,4198696000002789271,2024-01,2,31504.42
,4198696000005033396,2024-04,1,4867.26
,4198696000002923134,2024-02,1,12831.86
,4198696000010840580,2024-10,1,7610.62
,4198696000013293855,2024-12,1,4247.79
,4198696000013384199,2024-12,1,64601.77
,4198696000010853771,2024-10,1,12035.4
,4198696000011932006,2024-11,2,25663.72
,4198696000012618128,2024-11,4,1769.91
,4198696000011714294,2024-11,1700,1504.42
,4198696000011534004,2024-10,1,24778.76
,4198696000010464286,2024-10,1,23097.35
,4198696000010802176,2024-10,2,4955.75
,4198696000013178290,2024-11,1,5536.28
,4198696000012814721,2024-11,1,7168.14
,4198696000014873025,2025-01,1,2566.37
,4198696000016429470,2025-01,1,3185.84
,4198696000017520719,2025-02,4,23773.45
,4198696000014554066,2024-12,1,8849.56
,4198696000016630713,2025-01,2,62123.89
,4198696000018360142,2025-02,1,9734.51
,4198696000014033392,2024-12,1,7787.61
,4198696000014725311,2024-12,1,29734.51
,4198696000017063142,2025-02,1,4477.88
,4198696000018690796,2025-02,1,7433.63
,4198696000015293090,2025-01,1,16771.68
,4198696000018169586,2025-02,1,2212.39
,4198696000014470138,2024-12,1,4336.28
,4198696000015405120,2025-01,4,1238.94
,4198696000005693004,2024-05,5,3982.3
,4198696000007257026,2024-07,1,8849.56
,4198696000008831006,2024-08,1,1008.85
,4198696000009414353,2024-09,2,12035.4
,4198696000006946026,2024-07,2,2300.88
,4198696000008007998,2024-08,1,1765.49
,4198696000006575299,2024-06,1,4159.29
,4198696000006693231,2024-06,1,37522.12
,4198696000009745557,2024-09,2,7964.6
,4198696000005798004,2024-05,0.1,787.61
,4198696000008713612,2024-08,1,27699.12
,4198696000008276689,2024-08,1,1769.91
,4198696000008914128,2024-08,2,12389.38
,4198696000019378230,2025-03,1,4889.38
,4198696000020458818,2025-03,1,3500.88
,4198696000022924339,2025-05,1,38628.32
,4198696000019718227,2025-03,1,20707.96
,4198696000021203663,2025-04,1,16725.66
,4198696000022829567,2025-05,1,13451.33
,4198696000019022460,2025-03,1,65486.73
,4198696000022924508,2025-05,1,13274.34
,4198696000018922027,2025-03,1,33805.31
,4198696000019863115,2025-03,1,1791.15
,4198696000021137131,2025-04,1,59734.51
,4198696000023065006,2025-05,1,2930.97
,4198696000025206004,2025-06,1,1791.15
,4198696000022426309,2025-04,1,22300.88
,4198696000023636463,2025-05,3.1,883.36
,4198696000024531021,2025-06,2,15300.88
,4198696000026578523,2025-07,1,7610.62
,4198696000027231255,2025-07,1,1709.73
,4198696000024868020,2025-06,1,51327.43
,4198696000023838042,2025-05,1,23008.85
,4198696000026202693,2025-07,1,16991.15
,4198696000026895126,2025-07,1,8849.56
,4198696000025064739,2025-06,2,619.47
,4198696000025740638,2025-07,10,3097.35
,4198696000027358758,2025-07,3000,2654.87
,4198696000029982883,2025-09,1,65486.73
,4198696000028672248,2025-08,1,3026.55
,4198696000030368044,2025-09,1,11769.91
,4198696000030719060,2025-09,1,11150.44
,4198696000031480237,2025-10,3,796.46
,4198696000028389413,2025-08,1,8318.58
,4198696000025650116,2025-06,2,6637.17
,4198696000029367398,2025-09,1,15486.73
,4198696000030955006,2025-09,1,18407.08
,4198696000027218705,2025-07,1,10796.46
,4198696000028955996,2025-08,2,2831.86
,4198696000029438544,2025-09,2,86725.66
,4198696000030933794,2025-09,1,27518.58
,4198696000029949239,2025-09,2,732.75
,4198696000032361540,2025-10,2,10929.2
,4198696000032916795,2025-10,1,21062
,4198696000033369967,2025-10,1,63016
,4198696000032361452,2025-10,2,11769.91
,4198696000033357286,2025-10,2,732
,4198696000031522802,2025-10,3,12945.13
,4198696000031709781,2025-10,1,15044.25
,4198696000032916952,2025-10,2,19376
,4198696000033502938,2025-11,1,5132.74
,4198696000033587390,2025-11,2,65663.72
,4198696000034425289,2025-11,2,86725.66
,4198696000005322004,2024-05,2,31327.43
,4198696000002344264,2024-01,2,29203.54
,4198696000002097279,2023-12,1,442.48
,4198696000012835719,2024-11,2,24955.75
,4198696000012141006,2024-11,1,41238.94
,4198696000016350189,2025-01,1,5575.22
,4198696000015512004,2025-01,2,9911.5
,4198696000014811661,2024-12,1,69026.55
,4198696000009631080,2024-09,1,40000
,4198696000007467711,2024-07,1,6017.7
,4198696000009741169,2024-09,1,29292.04
,4198696000021186175,2025-04,4,20530.97
,4198696000019861855,2025-03,2,23893.81
,4198696000024818460,2025-06,1,28495.58
,4198696000028411567,2025-08,2,1628.32
,4198696000030001299,2025-09,1,12982.3
,4198696000031480592,2025-10,1,68734.51
,4198696000029019037,2025-08,1,101769.91
,4198696000031620646,2025-10,2,3008.86
,4198696000032868843,2025-10,1,30265
,4198696000009844395,2024-09,1,13362.83
,4198696000025857075,2025-07,1,23008.85
,4198696000033555010,2025-11,2,12743.36
,4198696000003005006,2024-02,1,6106.19
,4198696000001878465,2023-12,1,12851.33
,4198696000002124004,2023-12,1,2920.35
,4198696000004855478,2024-04,1,11592.92
,4198696000005120004,2024-04,1,3893.81
,4198696000003025598,2024-02,1,15929.2
,4198696000004149628,2024-03,1,10088.5
,4198696000004850869,2024-04,1,15044.25
,4198696000004545382,2024-04,4,11681.42
,4198696000002319183,2024-01,1,7787.61
,4198696000003251026,2024-02,1,27079.65
,4198696000004343101,2024-04,1,31858.41
,4198696000005108062,2024-04,4,7433.63
,4198696000005171078,2024-04,1,14070.8
,4198696000011560051,2024-10,2,47256.64
,4198696000011624206,2024-11,1,4513.27
,4198696000010637678,2024-10,1,7964.6
,4198696000013452304,2024-12,2,59469.03
,4198696000011363603,2024-10,1,44615.93
,4198696000013818026,2024-12,1,2768.14
,4198696000011482967,2024-10,1,8230.09
,4198696000013066887,2024-11,6,1709.73
,4198696000013706476,2024-12,2,35752.21
,4198696000010389207,2024-10,1,27079.65
,4198696000011877160,2024-11,1,4336.28
,4198696000013508097,2024-12,1,52654.87
,4198696000012094668,2024-11,1,27433.63
,4198696000010910304,2024-10,2,46017.7
,4198696000014572810,2024-12,1,2743.36
,4198696000018032006,2025-02,1,2433.63
,4198696000018663269,2025-02,1,0
,4198696000014732008,2024-12,10,3097.35
,4198696000015405018,2025-01,1,11327.43
,4198696000016429110,2025-01,1,16725.66
,4198696000014644221,2024-12,1,23008.85
,4198696000018507418,2025-02,1,1139.82
,4198696000014527776,2024-12,1,3716.81
,4198696000018200405,2025-02,1,11150.44
,4198696000018686140,2025-02,1,22123.89
,4198696000015355572,2025-01,2,11886.73
,4198696000017058103,2025-02,5,13716.81
,4198696000018262993,2025-02,1,29734.51
,4198696000014308131,2024-12,1,11327.43
,4198696000005775006,2024-05,1,11327.43
,4198696000008572004,2024-08,1,34247.79
,4198696000009745695,2024-09,1,5752.21
,4198696000006422904,2024-06,1,41061.95
,4198696000009339550,2024-09,1,32477.88
,4198696000005830188,2024-05,1,8761.06
,4198696000002280052,2024-01,1,17345.13
,4198696000002855625,2024-02,3,18849.56
,4198696000004141275,2024-03,1,9292.04
,4198696000005330230,2024-05,2,5840.71
,4198696000004349145,2024-04,1,9380.53
,4198696000003872486,2024-03,1,2831.86
,4198696000003070135,2024-02,2,9026.55
,4198696000003325006,2024-02,1,4336.28
,4198696000004603906,2024-04,5,31415.93
,4198696000004911504,2024-04,1,2300.88
,4198696000001771004,2023-12,5,14601.77
,4198696000003919483,2024-03,2,16991.15
,4198696000004205476,2024-03,2,35752.21
,4198696000005522006,2024-05,1,1327.43
,4198696000001739186,2023-12,2,30088.5
,4198696000003264071,2024-02,1,1858.41
,4198696000003754221,2024-03,1,5752.21
,4198696000004954361,2024-04,1,29115.04
,4198696000010617488,2024-10,1,7522.12
,4198696000011633296,2024-11,1,20353.98
,4198696000012372195,2024-11,1,10619.47
,4198696000010003006,2024-09,5,1548.67
,4198696000011239627,2024-10,2,15044.25
,4198696000012836087,2024-11,1,19115.04
,4198696000013819930,2024-12,2,25486.73
,4198696000012372658,2024-11,2,4424.78
,4198696000012696985,2024-11,1200,1061.95
,4198696000011186181,2024-10,1,8141.59
,4198696000012517756,2024-11,1,1504.42
,4198696000011214006,2024-10,2000,1769.91
,4198696000011975024,2024-11,1,6187.61
,4198696000011207636,2024-10,2,43716.81
,4198696000014873051,2025-01,3,929.2
,4198696000017815239,2025-02,3,7699.12
,4198696000014266004,2024-12,1,69026.55
,4198696000014439576,2024-12,1,16194.69
,4198696000016823234,2025-01,1,2300.88
,4198696000018263643,2025-02,1,58938.05
,4198696000015640836,2025-01,1,6350.44
,4198696000015669672,2025-01,1,8584.07
,4198696000018185043,2025-02,10,2849.56
,4198696000015715918,2025-01,1,40088.5
,4198696000014528380,2024-12,4,34520.35
,4198696000015417393,2025-01,1,5575.22
,4198696000017756014,2025-02,1,1061.95
,4198696000018035488,2025-02,3000,2654.87
,4198696000016983338,2025-01,1,3451.33
,4198696000007745004,2024-07,4,36106.19
,4198696000009486185,2024-09,2,5132.74
,4198696000005884939,2024-05,1,11769.91
,4198696000007565149,2024-07,2,12212.39
,4198696000007132439,2024-07,1,7256.64
,4198696000006649869,2024-06,1,2920.35
,4198696000007744594,2024-07,0.9,278.76
,4198696000008877012,2024-08,1,7079.65
,4198696000006141863,2024-06,1,11858.41
,4198696000005830417,2024-05,1,18230.09
,4198696000007887369,2024-07,1,15575.22
,4198696000008590224,2024-08,1,23008.85
,4198696000009706119,2024-09,1,4867.26
,4198696000007642079,2024-07,6,13805.31
,4198696000006121131,2024-06,2,8495.58
,4198696000006193181,2024-06,1,1946.9
,4198696000007870489,2024-07,1,2920.35
,4198696000009345513,2024-09,2,43185.84
,4198696000009409365,2024-09,1,1238.94
,4198696000020033155,2025-03,1,17256.64
,4198696000021427179,2025-04,1,4867.26
,4198696000020428728,2025-03,1,16771.68
,4198696000019668126,2025-03,1,2279.65
,4198696000020002057,2025-03,1,2116.81
,4198696000021226420,2025-04,4,92035.4
,4198696000022311066,2025-04,2,569.91
,4198696000022717010,2025-05,2,7079.65
,4198696000018895086,2025-02,4,20516.81
,4198696000019868884,2025-03,1,11946.9
,4198696000020625613,2025-04,1,1858.41
,4198696000021420323,2025-04,2,46017.7
,4198696000022603383,2025-05,1,42477.88
,4198696000020419775,2025-03,2,5840.71
,4198696000022099351,2025-04,1,36371.68
,4198696000019668272,2025-03,1,34247.79
,4198696000021108336,2025-04,2,27610.62
,4198696000022598670,2025-05,1,11327.43
,4198696000020236012,2025-03,2,5734.51
,4198696000024486219,2025-06,10,19911.5
,4198696000023361511,2025-05,1,8938.05
,4198696000022426303,2025-04,1,15530.97
,4198696000026911560,2025-07,2,17699.12
,4198696000023398883,2025-05,1,21168.14
,4198696000024688112,2025-06,1,1548.67
,4198696000023209035,2025-05,1,29026.55
,4198696000024047945,2025-06,2000,1769.91
,4198696000025084601,2025-06,1,1058.41
,4198696000026118991,2025-07,1,67256.64
,4198696000026734083,2025-07,2,76693.81
,4198696000024240103,2025-06,1,3175.22
,4198696000023380659,2025-05,1,27079.65
,4198696000024600715,2025-06,1,14601.77
,4198696000026725759,2025-07,2,54548.67
,4198696000027330469,2025-07,1,3982.3
,4198696000028327430,2025-08,1,118584.07
,4198696000029040784,2025-08,1,15530.97
,4198696000030418450,2025-09,1,16283.19
,4198696000028048172,2025-08,1,17699.12
,4198696000029040628,2025-08,1,2858.41
,4198696000030149169,2025-09,1,22123.9
,4198696000028326937,2025-08,1,26371.68
,4198696000028621331,2025-08,1,47787.61
,4198696000029000775,2025-08,1,1858.41
,4198696000030365526,2025-09,1,14601.77
,4198696000031248837,2025-09,1,1592.92
,4198696000028506864,2025-08,1,9115.04
,4198696000028881673,2025-08,2,9557.52
,4198696000029268113,2025-09,1,14601.77
,4198696000028910856,2025-08,6,23203.54
,4198696000032860665,2025-10,1,32811
