Item_ID,inv.SKU,On_Hand_Qty
4198696000001089253,127-1021,42
4198696000001089289,127-1025,29
4198696000001089325,21-2003,0.7
4198696000001089361,21-2007,1.8
4198696000001096313,523-0003,3
4198696000001096349,523-0007,3
4198696000001096385,523-0011,3
4198696000001096421,523-0015,2
4198696000001096457,523-0019,2
4198696000001096493,523-0023,3
4198696000001096529,523-0027,2
4198696000001096565,523-0031,2
4198696000001096601,523-0035,2
4198696000001108111,521-1000,1
4198696000001197001,509-1050,14
4198696000001197232,800-011,0
4198696000001223019,800-015,0
4198696000001300164,524-0145,2
4198696000001363156,800-022,0
4198696000001406210,524-0001,2
4198696000001406246,524-0005,1
4198696000001406282,524-0009,1
4198696000001406318,524-0013,2
4198696000001406354,524-0017,0
4198696000001406390,524-0021,4
4198696000001406426,524-0025,3
4198696000001406462,524-0029,2
4198696000001406498,524-0049,1
4198696000001406534,524-0053,1
4198696000001406570,524-0057,2
4198696000001406606,524-0061,1
4198696000001406642,524-0065,2
4198696000001406678,524-0069,2
4198696000001406714,524-0073,1
4198696000001406750,524-0077,3
4198696000001406786,524-0081,3
4198696000001406822,524-0085,2
4198696000001406858,524-0089,2
4198696000001406894,524-0093,2
4198696000001406930,524-0097,2
4198696000001406966,524-0101,2
4198696000001407002,524-0105,2
4198696000001407038,524-0109,4
4198696000001407074,524-0113,1
4198696000001407110,524-0117,2
4198696000001407146,524-0121,2
4198696000001407182,524-0125,1
4198696000001407218,524-0129,2
4198696000001407254,524-0133,2
4198696000001407290,524-0137,2
4198696000001407326,524-0141,2
4198696000001407362,525-0003,2
4198696000001407398,525-0007,2
4198696000001407434,525-0011,1
4198696000001407470,525-0015,1
4198696000001407506,524-0502,1
4198696000001407542,524-0506,1
4198696000001407578,524-0510,1
4198696000001407614,524-0515,1
4198696000001407650,524-0519,1
4198696000001407686,524-0523,0
4198696000001407722,524-0527,3
4198696000001407758,524-0531,1
4198696000001407794,524-0535,1
4198696000001407830,524-0539,1
4198696000001407866,524-0543,1
4198696000001407902,524-0547,0
4198696000001407938,524-0551,1
4198696000001407974,524-0555,2
4198696000001408010,524-0559,1
4198696000001408046,524-0563,1
4198696000001408082,524-0567,2
4198696000001408118,524-0571,4
4198696000001408154,524-0575,5
4198696000001408190,524-0579,3
4198696000001408226,524-0583,1
4198696000001408262,524-0587,1
4198696000001408298,524-0591,2
4198696000001408334,524-0595,2
4198696000001408370,524-0599,2
4198696000001441105,376-1000,2
4198696000001441297,535-0002,0
4198696000001464019,512-245,2
4198696000001481095,519-0015,1
4198696000001481275,522-0502,1
4198696000001481311,72-2003,2
4198696000001522119,800-047,0
4198696000001531090,520-0144,4
4198696000001610072,519-0027,11
4198696000001610108,519-0031,4
4198696000001610144,519-0006,3
4198696000001610180,519-0005,2
4198696000001610216,519-0012,4
4198696000001610252,519-0032,4
4198696000001610288,519-0048,6
4198696000001610324,519-0033,2
4198696000001610360,519-0020,2
4198696000001610396,519-0003,4
4198696000001610432,519-0025,2
4198696000001610468,520-0015,9
4198696000001610504,520-0069,4
4198696000001610540,520-0097,4
4198696000001610576,520-0139,5
4198696000001610612,520-0093,4
4198696000001610648,520-0004,4
4198696000001610684,520-0014,4
4198696000001610720,520-0021,4
4198696000001610756,520-0022,3
4198696000001610792,520-0020,4
4198696000001610828,520-0032,4
4198696000001610864,520-0042,6
4198696000001610900,520-0050,2
4198696000001610936,520-0041,4
4198696000001610972,520-0039,4
4198696000001611008,520-0058,2
4198696000001611044,520-0072,4
4198696000001611080,520-0067,3
4198696000001611116,520-0074,5
4198696000001611152,520-0078,4
4198696000001611188,520-0083,4
4198696000001611224,520-0007,4
4198696000001611260,520-0087,4
4198696000001611296,520-0133,4
4198696000001611332,520-0129,4
4198696000001611368,520-0121,4
4198696000001611404,520-0115,4
4198696000001611440,520-0134,4
4198696000001611476,520-0103,3
4198696000001611512,520-0100,4
4198696000001611548,520-0001,8
4198696000001611584,520-0102,9
4198696000001611620,520-0098,4
4198696000001611656,520-0027,4
4198696000001611692,520-0104,4
4198696000001611728,528-0025,2
4198696000001611764,528-0072,4
4198696000001611800,528-0076,3
4198696000001611836,528-0058,2
4198696000001611872,528-0035,2
4198696000001611908,528-0028,9
4198696000001611944,528-0029,10
4198696000001611980,528-0030,2
4198696000001612016,528-0034,8
4198696000001612052,528-0044,2
4198696000001612088,528-0026,2
4198696000001612124,518-0508,0
4198696000001612160,518-0511,3
4198696000001612196,518-0514,2
4198696000001612232,518-0517,4
4198696000001612268,518-0520,2
4198696000001612304,518-0524,2
4198696000001612340,518-0527,2
4198696000001612376,518-0502,1
4198696000001612412,518-0533,3
4198696000001612448,518-0503,1
4198696000001612484,518-0540,2
4198696000001612520,518-0543,2
4198696000001612556,518-0546,2
4198696000001612592,518-0505,1
4198696000001612628,518-0554,2
4198696000001612664,518-0557,1
4198696000001612700,518-0562,2
4198696000001612736,518-0565,1
4198696000001612772,518-0568,2
4198696000001612808,518-0572,2
4198696000001612844,518-0576,1
4198696000001612880,518-0580,1
4198696000001612916,518-0585,2
4198696000001612952,528-0059,1
4198696000001612988,528-0031,6
4198696000001613024,528-0041,2
4198696000001613060,518-0589,2
4198696000001613096,528-0006,4
4198696000001613132,528-0005,2
4198696000001613168,528-0004,2
4198696000001613204,518-0594,4
4198696000001613240,528-0027,12
4198696000001613276,518-0590,2
4198696000001613312,518-0602,1
4198696000001613348,521-0009,2
4198696000001613384,521-0039,1
4198696000001613420,521-0032,1
4198696000001613456,521-0034,1
4198696000001613492,521-0025,0
4198696000001613528,521-0006,1
4198696000001613564,521-0015,2
4198696000001613600,521-0036,2
4198696000001613636,521-0012,2
4198696000001613672,521-0023,3
4198696000001613708,521-0010,7
4198696000001613744,522-0105,2
4198696000001613780,522-0050,3
4198696000001613816,522-0052,0
4198696000001613852,522-0089,2
4198696000001613888,522-0092,0
4198696000001613924,522-0153,1
4198696000001613960,522-0151,2
4198696000001613996,522-0066,1
4198696000001614032,522-0184,1
4198696000001614068,522-0124,0
4198696000001614104,522-0056,1
4198696000001614140,522-0062,1
4198696000001614176,522-0183,4
4198696000001614212,522-0141,1
4198696000001614248,522-0094,2
4198696000001614284,522-0131,0
4198696000001614320,522-0071,1
4198696000001614356,522-0087,2
4198696000001614392,522-0059,1
4198696000001614428,522-0177,2
4198696000001614464,522-0098,1
4198696000001614500,522-0028,0
4198696000001614536,522-0026,0
4198696000001614572,522-0172,1
4198696000001614608,522-0110,0
4198696000001614644,522-0015,2
4198696000001614680,522-0019,1
4198696000001614716,522-0041,2
4198696000001614752,522-0012,2
4198696000001614788,522-0095,2
4198696000001614824,522-0101,1
4198696000001614860,522-0135,4
4198696000001614896,522-0163,2
4198696000001614932,522-0013,2
4198696000001614968,522-0157,2
4198696000001615004,522-0109,0
4198696000001615040,522-0038,2
4198696000001615076,522-0091,2
4198696000001615112,522-0164,2
4198696000001615148,522-0070,1
4198696000001615184,522-0081,2
4198696000001615220,522-0102,2
4198696000001615256,522-0158,2
4198696000001615292,522-0067,10
4198696000001615328,522-0134,1
4198696000001615364,522-0016,0
4198696000001629474,800-052,0
4198696000001629654,800-056,0
4198696000001629878,800-060,0
4198696000001630965,517-1044,2
4198696000001674010,800-064,0
4198696000001674260,3-161,4
4198696000001674796,526-0005,1
4198696000001674832,526-0009,2
4198696000001674868,526-0013,2
4198696000001674904,526-0017,3
4198696000001674940,526-0021,0
4198696000001674976,527-0003,3
4198696000001685012,527-0007,1
4198696000001685048,527-0011,2
4198696000001685084,527-0015,1
4198696000001685120,527-0019,1
4198696000001685156,527-0023,2
4198696000001715043,800-076,0
4198696000001673811,800-080,0
4198696000001715775,800-088,0
4198696000001735038,800-082,0
4198696000001791080,800-092,0
4198696000001800149,800-096,0
4198696000001878229,800-104,0
4198696000001900346,800-108,0
4198696000001937001,510-050,5
4198696000001969219,800-116,0
4198696000002082103,800-097,0
4198696000002173001,529-021,11
4198696000002192354,800-099,0
4198696000002192684,130-047,1
4198696000002192877,800-126,0
4198696000002266151,529-081,5
4198696000002318010,800-134,1
4198696000002373048,800-138,0
4198696000002427057,800-142,0
4198696000002427834,504-151,1
4198696000002566078,800-150,0
4198696000002572698,529-002,1
4198696000002572734,529-006,1
4198696000002572770,529-010,12
4198696000002572806,529-014,4
4198696000002572842,529-018,11
4198696000002572878,529-024,4
4198696000002572914,529-029,3
4198696000002572950,529-033,1
4198696000002572986,529-037,2
4198696000002574022,529-042,0
4198696000002574058,529-046,3
4198696000002566280,800-152,0
4198696000002584343,800-155,0
4198696000002584708,800-159,0
4198696000002614025,800-163,0
4198696000002614201,800-167,0
4198696000002622660,800-171,0
4198696000002664190,800-175,0
4198696000002664881,800-179,0
4198696000002744001,800-183,0
4198696000002781267,800-187,0
4198696000002797349,800-191,0
4198696000002840425,800-195,0
4198696000002859480,800-199,0
4198696000002859983,800-202,0
4198696000002890173,800-206,0
4198696000002890812,800-210,0
4198696000002921171,800-213,0
4198696000002921409,800-217,0
4198696000002957391,800-221,0
4198696000002957550,72-4002,2
4198696000003000397,800-229,0
4198696000003013134,800-233,0
4198696000003013170,800-237,0
4198696000003013735,800-241,0
4198696000003025471,800-245,0
4198696000003025909,800-249,0
4198696000003065167,800-253,0
4198696000003059019,800-257,0
4198696000003059042,530-0033,5
4198696000003059177,800-265,0
4198696000003142010,533-009,9
4198696000003129266,800-270,0
4198696000003159079,506-025,24
4198696000003159115,505-018,23
4198696000003168074,800-278,0
4198696000003168210,800-282,0
4198696000003215001,529-054,8
4198696000003252206,512-197,3
4198696000003252589,72-1090,0
4198696000003270280,525-0035,1
4198696000003315275,800-301,0
4198696000003338137,800-305,0
4198696000003338605,800-309,0
4198696000003375207,800-313,0
4198696000003396036,72-3151,0
4198696000003396271,522-0193,4
4198696000003396942,800-325,0
4198696000003420767,800-329,0
4198696000003454110,800-333,0
4198696000003454200,800-337,0
4198696000003484113,800-341,0
4198696000003522164,800-345,0
4198696000003522879,800-349,0
4198696000003539529,72-1093,1
4198696000003590463,512-169,0
4198696000003590893,800-361,0
4198696000003594251,522-0198,2
4198696000003636439,800-369,0
4198696000003661318,800-373,0
4198696000003678166,72-2006,0
4198696000003678372,509-0231,3
4198696000003679236,530-0004,20
4198696000003679286,530-0008,2
4198696000003679336,530-0012,8
4198696000003679372,530-0016,1
4198696000003679412,530-0020,2
4198696000003679448,530-0024,4
4198696000003710123,800-384,0
4198696000003722155,800-388,0
4198696000003722432,800-392,0
4198696000003722625,800-396,0
4198696000003776098,800-400,0
4198696000003751980,530-0029,13
4198696000003801114,800-404,0
4198696000003812031,524-0617,1
4198696000003844506,800-411,0
4198696000003873716,72-3051,8
4198696000003894051,534-0065,2
4198696000003913281,72-3053,2
4198696000003937019,800-427,0
4198696000003937565,800-431,0
4198696000003944066,800-435,0
4198696000003944300,800-439,0
4198696000003952069,530-1003,5
4198696000003952105,530-1007,1
4198696000003952141,530-1011,3
4198696000003952177,530-1015,0
4198696000003952250,530-1019,2
4198696000003952296,530-1023,6
4198696000003952332,530-1027,2
4198696000003952530,376-3002,3
4198696000003972001,800-440,0
4198696000003952883,530-2005,3
4198696000003952919,530-3000,1
4198696000003952955,530-3004,1
4198696000003952991,530-3008,2
4198696000003976027,530-3012,1
4198696000003976063,530-3016,1
4198696000003976099,530-3020,1
4198696000003972484,519-0054,1
4198696000004015081,376-3006,3
4198696000004015523,800-453,0
4198696000004015738,800-457,0
4198696000004045301,72-3199,16
4198696000004045563,800-465,0
4198696000004093101,529-091,3
4198696000004093381,800-473,0
4198696000004105162,800-477,0
4198696000004111214,800-481,0
4198696000004111382,800-485,0
4198696000004126037,800-489,0
4198696000004126861,130-028,10
4198696000004126897,130-032,16
4198696000004126999,130-036,8
4198696000004150043,130-041,2
4198696000004150079,130-045,3
4198696000004150119,130-050,1
4198696000004150155,130-054,1
4198696000004153056,800-494,0
4198696000004190825,800-498,0
4198696000004161458,531-001,6
4198696000004161508,531-005,8
4198696000004161558,531-009,1
4198696000004224010,800-503,0
4198696000004224366,800-507,0
4198696000004241172,800-511,0
4198696000004325022,800-515,0
4198696000004325077,509-1072,4
4198696000004325113,800-523,0
4198696000004339123,800-527,0
4198696000004361010,800-531,0
4198696000004417001,529-111,12
4198696000004417682,11-1004,50
4198696000004417718,11-1009,57
4198696000004417754,11-1014,113
4198696000004417790,11-1020,44
4198696000004417826,11-1024,48
4198696000004417862,11-1028,49
4198696000004417898,114-1003,97
4198696000004417934,155-500,50
4198696000004417970,41-1003,98
4198696000004420006,41-1007,97
4198696000004420042,42-2002,99
4198696000004420078,42-2006,99
4198696000004420114,83-2025,99
4198696000004420150,83-2030,75
4198696000004420186,83-2044,100
4198696000004421007,136-1006,76
4198696000004421043,246-2001,29
4198696000004421079,83-2009,96
4198696000004421115,83-2004,96
4198696000004421151,83-2007,91
4198696000004421187,238-2002,45
4198696000004421223,214-1009,200
4198696000004421259,214-1004,200
4198696000004421295,214-1007,189
4198696000004421331,214-1018,99
4198696000004421367,214-1013,98
4198696000004421403,214-1016,91
4198696000004421439,245-2009,0
4198696000004421475,351-2009,43
4198696000004421511,351-2010,43
4198696000004421547,46-2005,197
4198696000004421583,46-2028,196
4198696000004421619,46-2019,193
4198696000004421655,83-2019,92
4198696000004421691,83-2014,94
4198696000004421727,83-2017,98
4198696000004421776,800-536,0
4198696000004440167,800-540,0
4198696000004440489,800-545,0
4198696000004461010,800-548,0
4198696000004483178,800-552,0
4198696000004483740,800-556,0
4198696000004546143,800-560,0
4198696000004546370,509-2616,2
4198696000004546406,800-567,0
4198696000004592069,800-571,0
4198696000004606738,530-0032,3
4198696000004618830,800-578,0
4198696000004629372,46-2033,200
4198696000004629408,46-2013,199
4198696000004629444,259-1005,43
4198696000004629480,317-502,99
4198696000004629551,317-506,89
4198696000004629587,318-501,98
4198696000004629623,318-505,100
4198696000004629659,13-500,100
4198696000004629695,42-2008,50
4198696000004629731,57-502,49
4198696000004629767,41-1011,98
4198696000004629803,75-1003,46
4198696000004629839,75-1009,50
4198696000004629875,20-1003,99
4198696000004629911,238-2000,51
4198696000004629947,245-2002,48
4198696000004629983,89-500,197
4198696000004630019,89-504,199
4198696000004630055,89-508,199
4198696000004630523,72-3134,1
4198696000004655103,72-1095,0
4198696000004655285,800-592,0
4198696000004655494,524-0618,4
4198696000004683374,800-599,0
4198696000004715319,800-604,0
4198696000004764005,41-1017,50
4198696000004764051,41-1013,98
4198696000004777045,509-1537,4
4198696000004777137,800-614,0
4198696000004777779,529-063,1
4198696000004832034,509-0206,1
4198696000004832386,72-3058,1
4198696000004850341,800-630,0
4198696000004832452,106-36,3
4198696000004882003,534-0090,4
4198696000004882242,800-640,0
4198696000004882469,72-3059,0
4198696000004882571,800-648,0
4198696000004882878,800-652,0
4198696000004906352,534-0015,2
4198696000004906787,800-660,0
4198696000004910184,800-664,0
4198696000004902014,106-1001,32
4198696000004910476,800-671,0
4198696000004950063,517-1040,1
4198696000004950435,533-187,0
4198696000004970067,800-684,0
4198696000004970397,509-1063,2
4198696000004993056,800-692,0
