Product_ID,SKU,Available_Stock,Cost_Fallback,Current_Unit_Rate
4198696000000863677,509-1505,2,"CRC 24,125.67",24125.67
4198696000000863713,509-1509,6,"CRC 13,271.05",13271.05
4198696000000863749,509-1513,4,"CRC 13,050.00",13050
4198696000000863785,509-1517,2,"CRC 11,908.23",11908.23
4198696000000863821,509-1521,4,"CRC 17,026.61",17026.61
4198696000000863857,509-1525,2,"CRC 26,429.40",26429.4
4198696000000863893,509-1529,6,"CRC 35,133.74",35133.74
4198696000000863929,509-1533,4,"CRC 19,267.23",19267.23
4198696000000863965,509-3538,3,"CRC 17,973.62",17973.62
4198696000000864001,509-2004,4,"CRC 43,264.01",43264.01
4198696000000864037,509-2008,3,"CRC 63,149.17",63149.17
4198696000000864073,509-2012,4,"CRC 33,384.13",33384.13
4198696000000864109,509-2016,4,"CRC 35,146.78",35146.78
4198696000000864145,509-2020,4,"CRC 35,066.15",35066.15
4198696000000864181,509-2024,1,"CRC 35,012.39",35012.39
4198696000000864217,509-2028,2,"CRC 27,333.77",27333.77
4198696000000864253,509-2032,3,"CRC 47,000.00",47000
4198696000000864289,509-2500,3,"CRC 5,598.00",5598
4198696000000864325,509-3034,1,"CRC 6,604.40",6604.4
4198696000000864361,509-2508,5,"CRC 5,793.06",5793.06
4198696000000864397,509-2512,2,"CRC 5,586.09",5586.09
4198696000000864433,509-2516,4,"CRC 7,317.07",7317.07
4198696000000864469,509-2520,4,"CRC 7,242.94",7242.94
4198696000000864505,509-2524,4,"CRC 5,571.48",5571.48
4198696000000864541,509-2528,4,"CRC 5,347.24",5347.24
4198696000000864577,509-2532,3,"CRC 8,800.00",8800
4198696000000864613,509-2536,8,"CRC 7,053.66",7053.66
4198696000000864649,509-2540,2,"CRC 6,845.01",6845.01
4198696000000864685,509-2544,6,"CRC 5,505.46",5505.46
4198696000000864721,509-2548,1,"CRC 16,200.00",16200
4198696000000864757,509-2552,4,"CRC 6,389.68",6389.68
4198696000000864793,509-2556,2,"CRC 6,090.00",6090
4198696000000864829,509-2560,5,"CRC 6,237.00",6237
4198696000000864865,509-2564,4,"CRC 6,729.18",6729.18
4198696000000864901,509-2568,4,"CRC 6,714.47",6714.47
4198696000000864937,509-2572,2,"CRC 6,345.89",6345.89
4198696000000864973,509-2576,8,"CRC 5,226.49",5226.49
4198696000000865009,509-2580,4,"CRC 7,990.26",7990.26
4198696000000865045,509-2584,3,"CRC 6,150.00",6150
4198696000000865081,509-2588,2,"CRC 14,181.37",14181.37
4198696000000865117,509-2592,2,"CRC 5,715.00",5715
4198696000000865153,509-2596,3,"CRC 5,653.22",5653.22
4198696000000865189,509-2600,4,"CRC 4,900.00",4900
4198696000000865225,510-001,2,"CRC 49,290.02",49290.02
4198696000000865261,510-005,4,"CRC 49,559.42",49559.42
4198696000000865297,510-009,0,"CRC 119,375.89",119375.89
4198696000000865333,510-013,2,"CRC 73,935.04",73935.04
4198696000000865369,510-017,1,"CRC 37,140.57",37140.57
4198696000000865405,510-021,1,"CRC 141,701.68",141701.68
4198696000000865441,510-025,0,"CRC 32,767.27",32767.27
4198696000000865477,510-029,5,"CRC 52,840.84",52840.84
4198696000000865513,510-033,3,"CRC 262,380.72",262380.72
4198696000000865549,510-037,4,"CRC 179,000.00",179000
4198696000000865585,510-041,0,"CRC 105,641.70",105641.7
4198696000000865621,510-045,3,"CRC 102,971.85",102971.85
4198696000000865657,509-3501,3,"CRC 15,982.60",15982.6
4198696000000865693,509-3505,1,"CRC 13,467.97",13467.97
4198696000000865729,509-3509,2,"CRC 14,541.93",14541.93
4198696000000865765,509-3513,2,"CRC 17,552.90",17552.9
4198696000000865801,509-3517,2,"CRC 16,192.41",16192.41
4198696000000865837,509-3521,2,"CRC 13,211.33",13211.33
4198696000000865873,509-3525,1,"CRC 15,509.55",15509.55
4198696000000865909,509-3529,1,"CRC 16,528.23",16528.23
4198696000000865945,509-3533,2,"CRC 11,673.19",11673.19
4198696000000865981,509-3537,2,"CRC 14,791.89",14791.89
4198696000000866017,509-3003,1,"CRC 5,853.10",5853.1
4198696000000866053,509-3007,4,"CRC 6,751.76",6751.76
4198696000000866089,509-3011,2,"CRC 7,388.14",7388.14
4198696000000866125,509-3015,3,"CRC 6,423.17",6423.17
4198696000000866161,509-3019,1,"CRC 6,262.42",6262.42
4198696000000866197,509-3023,1,"CRC 7,912.60",7912.6
4198696000000866233,509-3027,1,"CRC 6,071.70",6071.7
4198696000000866269,509-3031,2,"CRC 5,985.46",5985.46
4198696000000897189,504-001,1,"CRC 3,798.02",3798.02
4198696000000897225,504-005,2,"CRC 7,494.19",7494.19
4198696000000897261,504-009,1,"CRC 5,224.65",5224.65
4198696000000897297,504-013,0,"CRC 3,336.77",3336.77
4198696000000897333,504-017,2,"CRC 2,955.10",2955.1
4198696000000897369,504-021,1,"CRC 10,574.04",10574.04
4198696000000897405,504-025,1,"CRC 10,662.34",10662.34
4198696000000897441,504-029,0,"CRC 1,926.81",1926.81
4198696000000897477,504-033,2,"CRC 4,066.66",4066.66
4198696000000897513,504-037,1,"CRC 1,843.23",1843.23
4198696000000897549,504-041,0,"CRC 1,056.05",1056.05
4198696000000897585,504-045,0,"CRC 2,251.04",2251.04
4198696000000897621,504-049,0,CRC 935.61,935.61
4198696000000897657,504-053,1,"CRC 2,056.50",2056.5
4198696000000897693,504-057,0,"CRC 2,806.82",2806.82
4198696000000897729,504-061,0,"CRC 3,371.94",3371.94
4198696000000897765,504-065,2,"CRC 1,345.63",1345.63
4198696000000897801,504-069,0,"CRC 2,536.71",2536.71
4198696000000897837,504-073,0,"CRC 3,910.74",3910.74
4198696000000897873,504-077,1,"CRC 2,236.65",2236.65
4198696000000897909,504-081,1,"CRC 2,260.29",2260.29
4198696000000897945,504-085,0,"CRC 5,409.75",5409.75
4198696000000897981,504-089,0,"CRC 2,343.65",2343.65
4198696000000898017,504-093,2,"CRC 5,039.36",5039.36
4198696000000898053,504-097,2,"CRC 6,679.03",6679.03
4198696000000898089,504-101,0,"CRC 2,716.00",2716
4198696000000898125,504-105,1,"CRC 4,103.76",4103.76
4198696000000898161,504-109,3,"CRC 6,437.14",6437.14
4198696000000898197,504-113,0,"CRC 2,269.55",2269.55
4198696000000898233,504-117,0,"CRC 9,964.89",9964.89
4198696000000898269,504-121,0,"CRC 4,807.81",4807.81
4198696000000898305,504-125,2,"CRC 6,558.58",6558.58
4198696000000898341,504-129,1,"CRC 11,936.19",11936.19
4198696000000898377,504-133,2,"CRC 8,607.02",8607.02
4198696000000898413,504-137,1,"CRC 7,585.50",7585.5
4198696000000898449,504-141,1,"CRC 6,024.93",6024.93
4198696000000898485,504-145,1,"CRC 14,710.95",14710.95
4198696000000898521,504-149,0,"CRC 10,664.93",10664.93
4198696000000898557,502-003,8,"CRC 14,401.05",14401.05
4198696000000898593,502-007,5,"CRC 18,751.51",18751.51
4198696000000898629,502-011,3,"CRC 8,152.65",8152.65
4198696000000898665,502-015,5,"CRC 13,365.65",13365.65
4198696000000898701,502-019,5,"CRC 21,664.98",21664.98
4198696000000898737,502-023,4,"CRC 11,875.96",11875.96
4198696000000898773,502-027,2,"CRC 13,820.67",13820.67
4198696000000898809,502-031,1,"CRC 8,198.99",8198.99
4198696000000898845,502-035,2,"CRC 17,804.09",17804.09
4198696000000898881,502-039,6,"CRC 7,945.00",7945
4198696000000898917,502-043,10,"CRC 20,558.09",20558.09
4198696000000898953,502-047,5,"CRC 30,750.67",30750.67
4198696000000898989,502-051,10,"CRC 9,605.40",9605.4
4198696000000899025,502-055,5,"CRC 19,139.90",19139.9
4198696000000899061,502-059,0,"CRC 9,424.13",9424.13
4198696000000899097,502-063,5,"CRC 16,416.83",16416.83
4198696000000899133,502-067,3,"CRC 13,909.09",13909.09
4198696000000899169,502-071,5,"CRC 18,020.74",18020.74
4198696000000899205,502-075,5,"CRC 14,708.06",14708.06
4198696000000899241,502-079,10,"CRC 16,452.03",16452.03
4198696000000899277,502-083,2,"CRC 17,906.19",17906.19
4198696000000899313,130-003,0,"CRC 6,347.07",6347.07
4198696000000899349,130-007,20,"CRC 1,684.91",1684.91
4198696000000899385,130-011,37,"CRC 4,827.40",4827.4
4198696000000899421,130-015,1,"CRC 15,753.78",15753.78
4198696000000899457,130-019,6,"CRC 16,241.41",16241.41
4198696000000899493,130-023,12,"CRC 5,556.45",5556.45
4198696000000899529,503-003,0,"CRC 1,722.50",1722.5
4198696000000899565,503-007,0,"CRC 2,372.50",2372.5
4198696000000899601,503-011,21,"CRC 4,326.86",4326.86
4198696000000899637,503-015,12,"CRC 2,151.57",2151.57
4198696000000899673,503-019,4,"CRC 7,638.28",7638.28
4198696000000899709,503-023,5,"CRC 2,355.93",2355.93
4198696000000899745,503-027,12,"CRC 4,035.98",4035.98
4198696000000899781,503-031,15.9,CRC 155.16,155.16
4198696000000899817,503-035,14,"CRC 1,605.63",1605.63
4198696000000983005,512-032,2,"CRC 9,758.37",9758.37
4198696000001039672,9-485,58,"CRC 1,640.32",1640.32
4198696000001039708,107-4,100,CRC 802.56,802.56
4198696000001039744,253-6,46,CRC 443.52,443.52
4198696000001039780,273-18,15,CRC 682.88,682.88
4198696000001039816,274-11,17,CRC 612.48,612.48
4198696000001039852,60-11,49,"CRC 1,393.92",1393.92
4198696000001039888,85-44,99,CRC 323.84,323.84
4198696000001039924,11-117,6,"CRC 9,074.56",9074.56
4198696000001039960,118-100,40,"CRC 1,027.84",1027.84
4198696000001039996,118-124,36,"CRC 1,295.36",1295.36
4198696000001040032,118-153,38,CRC 915.20,915.2
4198696000001040068,118-163,36,"CRC 1,626.24",1626.24
4198696000001040104,118-209,40,"CRC 1,774.08",1774.08
4198696000001040140,118-60,38,"CRC 1,020.80",1020.8
4198696000001040176,118-84,35,CRC 978.56,978.56
4198696000001040212,173-36,2,"CRC 9,736.32",9736.32
4198696000001040248,15-256,50,"CRC 12,073.60",12073.6
4198696000001040284,214-30,20,"CRC 3,562.24",3562.24
4198696000001040320,245-327,5,"CRC 4,512.64",4512.64
4198696000001040356,257-16,20,"CRC 10,602.24",10602.24
4198696000001040392,39-171,10,"CRC 15,051.52",15051.52
4198696000001040428,40-329,10,"CRC 4,991.36",4991.36
4198696000001040464,88-16,18,"CRC 4,688.64",4688.64
4198696000001040500,88-33,12,"CRC 10,890.88",10890.88
4198696000001040536,88-41,20,"CRC 5,765.76",5765.76
4198696000001040572,88-53,16,"CRC 5,111.04",5111.04
4198696000001040608,351-142,1,"CRC 19,888.00",19888
4198696000001040644,351-189,1,"CRC 19,155.84",19155.84
4198696000001040680,351-258,1,"CRC 23,675.52",23675.52
4198696000001040716,351-381,1,"CRC 17,515.52",17515.52
4198696000001040752,393-106,4,"CRC 9,271.68",9271.68
4198696000001040788,393-124,3,"CRC 9,820.80",9820.8
4198696000001040824,393-83,2,"CRC 8,715.52",8715.52
4198696000001040860,393-111,3,"CRC 10,215.04",10215.04
4198696000001040896,393-193,5,"CRC 8,743.68",8743.68
4198696000001040932,67-48,6,"CRC 28,000.00",28000
4198696000001040968,77-14,197,CRC 105.60,105.6
4198696000001041004,77-2,162,CRC 28.16,28.16
4198696000001041040,77-4,196,CRC 77.44,77.44
4198696000001041076,93-1,20,"CRC 1,077.12",1077.12
4198696000001041112,93-21,68,"CRC 1,800.00",1800
4198696000001045425,512-001,2,"CRC 7,480.86",7480.86
4198696000001045461,512-005,2,"CRC 14,656.00",14656
4198696000001045497,512-009,2,"CRC 12,839.47",12839.47
4198696000001045533,512-013,0,"CRC 36,598.39",36598.39
4198696000001045569,512-017,0,"CRC 20,053.47",20053.47
4198696000001045605,512-021,4,"CRC 10,313.57",10313.57
4198696000001045641,512-025,5,"CRC 6,677.71",6677.71
4198696000001045677,512-029,2,"CRC 5,047.19",5047.19
4198696000001045713,512-034,2,"CRC 17,484.63",17484.63
4198696000001045749,512-038,0,"CRC 23,199.38",23199.38
4198696000001045785,512-042,4,"CRC 10,851.84",10851.84
4198696000001045821,512-046,4,"CRC 23,255.46",23255.46
4198696000001045857,512-050,3,"CRC 7,304.40",7304.4
4198696000001045893,512-054,3,"CRC 9,760.75",9760.75
4198696000001045929,512-058,5,"CRC 26,574.93",26574.93
4198696000001045965,512-062,5,"CRC 23,868.52",23868.52
4198696000001046001,512-066,2,"CRC 31,563.79",31563.79
4198696000001046037,512-070,4,"CRC 18,140.08",18140.08
4198696000001046073,512-074,0,"CRC 32,142.93",32142.93
4198696000001046109,512-078,4,"CRC 12,093.63",12093.63
4198696000001046145,512-082,1,"CRC 32,631.45",32631.45
4198696000001046181,512-086,4,"CRC 32,755.69",32755.69
4198696000001046217,512-090,0,"CRC 30,554.37",30554.37
4198696000001046253,512-094,1,"CRC 12,641.05",12641.05
4198696000001046289,512-098,3,"CRC 32,374.02",32374.02
4198696000001046325,512-102,5,"CRC 30,543.71",30543.71
4198696000001046361,512-106,5,"CRC 52,175.40",52175.4
4198696000001046397,512-110,5,"CRC 49,328.27",49328.27
4198696000001046433,512-114,5,"CRC 8,436.51",8436.51
4198696000001046469,512-118,1,"CRC 50,151.44",50151.44
4198696000001046505,512-122,2,"CRC 25,554.08",25554.08
4198696000001046541,512-126,5,"CRC 19,479.86",19479.86
4198696000001046577,512-130,4,"CRC 12,695.41",12695.41
4198696000001046613,512-134,2,"CRC 15,177.93",15177.93
4198696000001046649,512-138,4,"CRC 8,154.00",8154
4198696000001046685,512-142,5,"CRC 29,583.77",29583.77
4198696000001046721,512-146,3,"CRC 25,148.63",25148.63
4198696000001046757,512-150,0,"CRC 13,990.32",13990.32
4198696000001046793,512-154,4,"CRC 17,337.24",17337.24
4198696000001046829,512-158,5,"CRC 22,271.31",22271.31
4198696000001048221,1000-0003,4,"CRC 212,100.00",212100
4198696000001048257,1000-0007,12,"CRC 13,800.00",13800
4198696000001048293,1000-0011,13,"CRC 31,100.00",31100
4198696000001057513,512-161,2,"CRC 7,480.86",7480.86
4198696000001085209,800-001,0,"CRC 11,077.50",11077.5
4198696000001086349,515-004,9,"CRC 4,181.00",4181
4198696000001086385,515-008,6,"CRC 4,746.00",4746
4198696000001086421,516-001,3,"CRC 5,140.00",5140
4198696000001086457,516-005,7,"CRC 4,633.00",4633
4198696000001089091,127-1003,6,CRC 346.12,346.12
4198696000001089127,127-1007,98,CRC 453.99,453.99
4198696000001089163,127-1011,76,CRC 314.72,314.72
4198696000001089199,127-1015,56,CRC 383.14,383.14
4198696000001089235,127-1019,84,CRC 194.78,194.78
4198696000001089271,127-1023,24,CRC 314.05,314.05
4198696000001089307,21-2001,1.8,"CRC 9,123.27",9123.27
4198696000001089343,21-2005,0.61,"CRC 16,901.48",16901.48
4198696000001096295,523-0001,2,"CRC 3,200.00",3200
4198696000001096331,523-0005,3,"CRC 5,600.00",5600
4198696000001096367,523-0009,3,"CRC 2,400.00",2400
4198696000001096403,523-0013,2,"CRC 4,370.00",4370
4198696000001096439,523-0017,2,"CRC 2,600.00",2600
4198696000001096475,523-0021,1,"CRC 6,200.00",6200
4198696000001096511,523-0025,2,"CRC 4,600.00",4600
4198696000001096547,523-0029,3,"CRC 4,900.00",4900
4198696000001096583,523-0033,3,"CRC 3,500.00",3500
4198696000001108001,502-086,1,"CRC 10,260.00",10260
4198696000001153001,800-006,0,"CRC 6,429.67",6429.67
4198696000001197118,800-009,0,"CRC 4,716.00",4716
4198696000001223001,800-013,0,"CRC 4,900.00",4900
4198696000001223125,800-017,0,"CRC 4,800.00",4800
4198696000001338175,526-0001,0,"CRC 23,364.80",23364.8
4198696000001353971,2000-2,,CRC 0.00,0
4198696000001406228,524-0003,1,"CRC 1,800.00",1800
4198696000001406264,524-0007,2,"CRC 2,000.00",2000
4198696000001406300,524-0011,2,"CRC 1,900.00",1900
4198696000001406336,524-0015,2,"CRC 2,900.00",2900
4198696000001406372,524-0019,2,"CRC 1,800.00",1800
4198696000001406408,524-0023,2,"CRC 1,700.00",1700
4198696000001406444,524-0027,2,"CRC 2,400.00",2400
4198696000001406480,524-0031,2,"CRC 2,100.00",2100
4198696000001406516,524-0051,2,"CRC 4,400.00",4400
4198696000001406552,524-0055,1,"CRC 1,900.00",1900
4198696000001406588,524-0059,2,"CRC 2,300.00",2300
4198696000001406624,524-0063,2,"CRC 1,900.00",1900
4198696000001406660,524-0067,2,"CRC 4,999.99",4999.99
4198696000001406696,524-0071,2,"CRC 3,910.18",3910.18
4198696000001406732,524-0075,2,"CRC 3,200.00",3200
4198696000001406768,524-0079,4,"CRC 4,299.99",4299.99
4198696000001406804,524-0083,2,"CRC 3,500.00",3500
4198696000001406840,524-0087,1,"CRC 3,800.00",3800
4198696000001406876,524-0091,2,"CRC 2,200.00",2200
4198696000001406912,524-0095,2,"CRC 1,990.00",1990
4198696000001406948,524-0099,2,"CRC 2,400.00",2400
4198696000001406984,524-0103,2,"CRC 2,900.00",2900
4198696000001407020,524-0107,2,"CRC 1,500.00",1500
4198696000001407056,524-0111,2,"CRC 2,500.00",2500
4198696000001407092,524-0115,2,"CRC 2,300.00",2300
4198696000001407128,524-0119,2,"CRC 1,800.00",1800
4198696000001407164,524-0123,2,"CRC 2,100.00",2100
4198696000001407200,524-0127,2,"CRC 1,900.00",1900
4198696000001407236,524-0131,2,"CRC 2,100.00",2100
4198696000001407272,524-0135,2,"CRC 2,700.00",2700
4198696000001407308,524-0139,2,"CRC 5,990.00",5990
4198696000001407344,525-0001,5,"CRC 4,900.00",4900
4198696000001407380,525-0005,2,"CRC 5,990.00",5990
4198696000001407416,525-0009,1,"CRC 6,990.00",6990
4198696000001407452,525-0013,1,"CRC 6,700.00",6700
4198696000001407488,524-0500,2,"CRC 23,900.00",23900
4198696000001407524,524-0504,1,"CRC 49,800.00",49800
4198696000001407560,524-0508,1,"CRC 39,900.00",39900
4198696000001407596,524-0513,1,"CRC 21,500.00",21500
4198696000001407632,524-0517,1,"CRC 44,500.00",44500
4198696000001407668,524-0521,1,"CRC 38,700.00",38700
4198696000001407704,524-0525,1,"CRC 33,200.00",33200
4198696000001407740,524-0529,1,"CRC 4,200.00",4200
4198696000001407776,524-0533,1,"CRC 6,800.00",6800
4198696000001407812,524-0537,1,"CRC 4,032.79",4032.79
4198696000001407848,524-0541,1,"CRC 3,990.00",3990
4198696000001407884,524-0545,2,"CRC 5,100.00",5100
4198696000001407920,524-0549,2,"CRC 6,990.00",6990
4198696000001407956,524-0553,0,"CRC 4,990.00",4990
4198696000001407992,524-0557,2,"CRC 6,500.00",6500
4198696000001408028,524-0561,0,"CRC 4,950.00",4950
4198696000001408064,524-0565,3,"CRC 3,100.00",3100
4198696000001408100,524-0569,2,"CRC 3,700.00",3700
4198696000001408136,524-0573,4,"CRC 1,800.00",1800
4198696000001408172,524-0577,1,"CRC 4,980.00",4980
4198696000001408208,524-0581,2,"CRC 3,990.00",3990
4198696000001408244,524-0585,1,"CRC 3,300.00",3300
4198696000001408280,524-0589,0,"CRC 4,800.00",4800
4198696000001408316,524-0593,2,"CRC 1,500.00",1500
4198696000001408352,524-0597,2,"CRC 2,300.00",2300
4198696000001402019,800-024,0,"CRC 20,988.00",20988
4198696000001441123,800-026,0,"CRC 3,250.00",3250
4198696000001464001,517-2000,1,"CRC 36,911.92",36911.92
4198696000001466068,800-036,0,"CRC 8,000.00",8000
4198696000001481113,509-0202,5,"CRC 8,040.92",8040.92
4198696000001481293,522-0504,2,"CRC 35,660.00",35660
4198696000001481685,509-2036,1,"CRC 33,732.62",33732.62
4198696000001522209,522-0188,0,"CRC 23,615.05",23615.05
4198696000001610054,519-0011,2,"CRC 10,532.81",10532.81
4198696000001610090,519-0038,4,"CRC 10,245.57",10245.573
4198696000001610126,519-0045,2,"CRC 22,927.60",22927.6
4198696000001610162,519-0044,4,"CRC 6,157.20",6157.2
4198696000001610198,519-0023,1,"CRC 9,807.10",9807.1
4198696000001610234,519-0021,4,"CRC 15,769.00",15769
4198696000001610270,519-0043,2,"CRC 7,120.30",7120.296
4198696000001610306,519-0001,6,"CRC 4,354.70",4354.7
4198696000001610342,519-0017,2,"CRC 5,266.34",5266.341
4198696000001610378,519-0009,2,"CRC 10,092.08",10092.078
4198696000001610414,519-0029,4,"CRC 3,337.60",3337.6
4198696000001610450,519-0049,13,"CRC 6,422.90",6422.9
4198696000001610486,520-0046,4,"CRC 16,921.51",16921.51
4198696000001610522,520-0025,2,"CRC 12,849.85",12849.85
4198696000001610558,520-0132,3,"CRC 21,216.99",21216.99
4198696000001610594,520-0023,4,"CRC 19,721.46",19721.46
4198696000001610630,520-0110,5,"CRC 21,695.24",21695.24
4198696000001610666,520-0113,3,"CRC 17,285.07",17285.07
4198696000001610702,520-0017,4,"CRC 13,653.09",13653.09
4198696000001610738,520-0016,5,"CRC 12,285.70",12285.7
4198696000001610774,520-0010,4,"CRC 15,365.53",15365.53
4198696000001610810,520-0028,4,"CRC 21,980.00",21980
4198696000001610846,520-0053,1,"CRC 17,171.57",17171.57
4198696000001610882,520-0043,4,"CRC 16,955.60",16955.6
4198696000001610918,520-0045,4,"CRC 22,234.66",22234.66
4198696000001610954,520-0035,6,"CRC 16,615.64",16615.64
4198696000001610990,520-0056,2,"CRC 12,810.90",12810.9
4198696000001611026,520-0077,4,"CRC 17,867.59",17867.59
4198696000001611062,520-0071,4,"CRC 19,035.63",19035.63
4198696000001611098,520-0061,4,"CRC 16,950.00",16950
4198696000001611134,520-0076,4,"CRC 16,995.38",16995.38
4198696000001611170,520-0079,2,"CRC 15,363.51",15363.51
4198696000001611206,520-0081,4,"CRC 15,590.72",15590.72
4198696000001611242,520-0089,3,"CRC 16,555.46",16555.46
4198696000001611278,520-0005,4,"CRC 17,141.52",17141.52
4198696000001611314,520-0119,4,"CRC 17,108.70",17108.7
4198696000001611350,520-0099,4,"CRC 11,936.78",11936.78
4198696000001611386,520-0140,6,"CRC 13,650.78",13650.78
4198696000001611422,520-0111,4,"CRC 16,950.53",16950.53
4198696000001611458,520-0114,4,"CRC 11,403.33",11403.33
4198696000001611494,520-0124,4,"CRC 16,261.85",16261.85
4198696000001611530,520-0128,3,"CRC 17,835.19",17835.19
4198696000001611566,520-0122,4,"CRC 11,100.00",11100
4198696000001611602,520-0092,3,"CRC 12,650.00",12650
4198696000001611638,520-0126,4,"CRC 21,719.34",21719.34
4198696000001611674,520-0049,4,"CRC 12,820.20",12820.2
4198696000001611710,520-0034,4,"CRC 13,950.00",13950
4198696000001611746,528-0071,2,"CRC 4,091.26",4091.26
4198696000001611782,528-0074,3,"CRC 1,408.11",1408.11
4198696000001611818,528-0052,2,"CRC 4,100.00",4100
4198696000001611854,528-0065,2,"CRC 6,208.52",6208.52
4198696000001611890,528-0060,2,"CRC 5,795.46",5795.46
4198696000001611926,528-0038,6,"CRC 6,500.00",6500
4198696000001611962,528-0009,1,"CRC 8,217.92",8217.92
4198696000001611998,528-0018,2,"CRC 12,000.00",12000
4198696000001612034,528-0066,2,"CRC 7,381.38",7381.38
