Item_ID,SKU,Sales_24M_Qty,Sales_24M_Net
4198696000000137602,14-55,1,1700
4198696000000137260,11-329,2,76550
4198696000000137215,11-322,3,57500
4198696000005493552,800-841,2,35000
4198696000000899538,503-004,14,28000
4198696000000899421,130-015,1,19600
4198696000000899331,130-005,10,24803.54
4198696000000899250,502-080,1,33120
4198696000000678484,376-143,2,4424.78
4198696000000676990,168-2014,2,736
4198696000000602320,106-3,6,97500
4198696000000143011,218-13,2,43200
4198696000000137935,15-120,5,33100
4198696000005531413,520-0146,2,43000
4198696000000860581,511-002,1,77400
4198696000000899133,502-067,2,42600
4198696000032412037,800-4456,1,17823.01
4198696000031898607,800-4406,1,64424.78
4198696000031406369,800-4348,1,21946.9
4198696000031406058,800-4344,1,22633.63
4198696000031370496,800-4340,1,29646.02
4198696000030019788,800-4209,1,13274.34
4198696000029326467,800-4124,1,14867.26
4198696000028751113,800-4047,1,23000
4198696000028611976,800-4025,1,54000
4198696000028490005,800-3999,1,18492
4198696000027374806,800-3847,1,45800
4198696000027363994,800-3839,1,138460
4198696000026976115,800-3791,2,10000
4198696000026448730,800-3713,1,54900
4198696000026124960,800-3674,2,53390
4198696000025190237,800-3563,1,11000
4198696000024931561,518-0621,3,68790
4198696000024764491,524-0181,2,15094.51
4198696000024532555,800-3480,2,157060
4198696000023953072,512-264,1,18300
4198696000023774131,800-3389,4,124407.08
4198696000023529700,800-3340,1,32000
4198696000023445793,800-3324,1,11300
4198696000023429263,800-3313,1,17600
4198696000023403037,800-3306,1,61750
4198696000023373095,72-3223,2,7728
4198696000022448266,800-3168,1,32300
4198696000022194488,800-3138,2,19000
4198696000021831198,72-3176,2,19504
4198696000021263104,800-3062,1,138100
4198696000021143175,509-3545,1,18318.58
4198696000020529324,800-2989,2,44400
4198696000020466862,800-2985,2,8150
4198696000020466352,800-2982,2,30360
4198696000020441895,517-1147,2,73500
4198696000020424513,800-2960,2,102790
4198696000020419112,800-2952,2,28152
4198696000020314298,800-2934,4,12144
4198696000020251919,800-2932,1,25000
4198696000020033753,800-2896,1,87584
4198696000019671637,800-2830,1,23700
4198696000018914360,800-2705,1,63204
4198696000018668953,800-2633,1,9200
4198696000018627818,259-1031,13,142619.47
4198696000018367298,512-1041,2,57673.45
4198696000018177168,800-2580,1,12690
4198696000017581935,522-0212,7,208600
4198696000017352001,800-2468,1,13300
4198696000017018047,800-2448,2,55680
4198696000016723503,800-2416,1,12300
4198696000016620799,533-140,2,43000
4198696000016620005,800-2402,1,30600
4198696000016430686,800-2398,2,24000
4198696000016302198,3-203,2,19200
4198696000016204915,800-2372,1,24100
4198696000016196724,800-2367,8,48000
4198696000015864534,800-2348,1,126040
4198696000015821354,800-2347,1,112600
4198696000015652054,800-2313,4,150400
4198696000015464868,75-1043,2,148000
4198696000015289041,800-2296,1,55000
4198696000014419681,800-2245,2,78568
4198696000014238104,800-2221,1,25000
4198696000014070113,525-0028,1,10300
4198696000013924104,800-2187,1,33000
4198696000013569950,800-2155,6,29072
4198696000013375102,800-2109,1,34000
4198696000013328335,44-1129,4,7539.82
4198696000013157599,800-2075,2,24288
4198696000012887060,533-109,2,52072
4198696000012835837,800-1680,1,15000
4198696000012835155,800-1667,1,11500
4198696000012524130,800-1360,1,45800
4198696000012371091,44-1096,2,1681.42
4198696000012239103,800-1234,1,170000
4198696000012172239,376-3040,1,3200
4198696000012152940,164-121,2,4601.76
4198696000011880506,520-0163,1,18000
4198696000011767305,800-2053,1,75000
4198696000011767261,800-2049,1,101700
4198696000011533564,509-1544,8,148520
4198696000011331174,510-1016,1,55000
4198696000011255737,517-1063,2,60864
4198696000011255647,800-1975,1,46000
4198696000011175257,800-1961,2,36000
4198696000011064450,512-211,1,20500
4198696000011064200,512-183,2,36000
4198696000011063563,530-1046,2,11712
4198696000010767240,800-1888,2,56800
4198696000010661082,517-1028,3,166324
4198696000010390285,130-063,26,346480
4198696000010031435,800-1772,1,10000
4198696000009956235,800-1725,2,61000
4198696000009895384,800-1752,1,34000
4198696000009867578,800-1743,1,55000
4198696000009577075,376-3012,1,10000
4198696000009452404,800-1683,1,61020
4198696000009449571,517-1037,1,41492
4198696000008871062,72-3216,4,31360
4198696000008815591,800-1573,1,13500
4198696000008680064,800-1546,1,38200
4198696000008128131,800-1452,1,88500
4198696000008096515,800-1444,1,11500
4198696000008096229,800-1439,3,276000
4198696000007811777,73-1011,6,24695.58
4198696000007744279,72-3050,5,38236
4198696000007594344,130-059,12,115200
4198696000007418010,800-1319,1,10700
4198696000007371729,800-1315,1,11300
4198696000006842815,529-073,4,116431.65
4198696000006736161,800-1168,1,33000
4198696000006736001,800-1166,3,31300
4198696000006632058,800-1140,1,14000
4198696000006583622,800-1124,1,43500
4198696000006545403,106-2008,3,8262.39
4198696000006129247,800-1016,6,10824.78
4198696000006040368,521-1001,1,25400
4198696000005905456,517-1105,2,71900
4198696000005814055,800-919,1,20600
4198696000005376180,800-817,4,12600
4198696000005292285,800-782,2,35200
4198696000005235730,800-777,1,15700
4198696000005207576,800-774,1,37500
4198696000005207190,512-165,2,38600
4198696000004850350,800-631,2,25172
4198696000004630357,800-582,1,11800
4198696000004629587,318-501,4,91630
4198696000004361019,530-1031,1,11400
4198696000004161576,531-011,7,56000
4198696000004150061,130-043,2,62400
4198696000003972094,800-441,1,30100
4198696000003937759,800-434,1,14700
4198696000003937010,800-426,1,8600
4198696000003420417,800-328,1,2500
4198696000003129257,800-271,1,8600
4198696000002921409,800-217,1,29500
4198696000002781267,800-187,2,46200
4198696000002614086,800-164,1,14400
4198696000002427378,800-145,1,11600
4198696000002265502,376-2000,1,13300
4198696000001614950,522-0004,1,20000
4198696000001614671,522-0018,2,51400
4198696000001613501,521-0001,2,30477.88
4198696000001613285,518-0596,2,61592.92
4198696000001612664,518-0557,1,37168
4198696000001611170,520-0079,4,91650
4198696000001408379,524-0600,1,4800
4198696000001223001,800-013,3,24700
4198696000001108207,800-005,4,75600
4198696000001096295,523-0001,1,4900
4198696000001086367,515-006,2,8600
4198696000001045488,512-008,2,69504
4198696000001045443,512-003,1,11900
4198696000001040113,118-222,3,13200
4198696000000899835,503-037,15,38400.89
4198696000000898458,504-142,1,10600
4198696000000898197,504-113,1,3500
4198696000000865027,509-2582,5,46700
4198696000000864811,509-2558,3,25404
4198696000000864055,509-2010,1,55900
4198696000000863200,509-1002,4,115830
4198696000000862561,509-0505,1,7980
4198696000000862201,509-0166,1,13893.81
4198696000000861553,509-0094,1,12144
4198696000000678196,376-111,1,1932
4198696000000677062,168-2022,6,584
4198696000000670704,3-135,3,6000
4198696000000670380,3-99,2,4200
4198696000000140023,90-37,2,25000
4198696000000139933,90-6,1,9646.02
4198696000000138889,44-75,1,500
4198696000000138727,43-56,2,6045
4198696000000137719,15-17,1,20240
4198696000000678610,21-1010,1,5700
4198696000000141616,118-193,3,6000
4198696000000141139,118-20,1,3404
4198696000005698098,72-4005,1,11400
4198696000005564436,800-870,2,23400
4198696000005556146,800-865,1,38200
4198696000000144469,333-81,2,52778.76
4198696000000142435,168-510,11,622.5
4198696000000142372,168-437,1,400
4198696000000138691,43-29,13,54060
4198696000000138322,29-64,1,17000
4198696000005552120,534-0016,4,11310
4198696000031080659,800-4304,2,35398.23
4198696000027122746,800-3809,1,63000
4198696000025336139,800-3579,1,19872
4198696000019941358,800-2882,1,15500
4198696000019076495,800-2753,1,30300
4198696000015464778,75-1032,2,122000
4198696000012651013,800-1393,2,53800
4198696000012152001,164-100,2,4601.76
4198696000011606522,534-0039,20,49680
4198696000008788406,800-1558,2,26400
4198696000005387566,72-3007,4,28764.6
4198696000005012190,800-711,1,16500
4198696000004483187,800-553,1,1300
4198696000004421646,46-2030,2,23232
4198696000003454157,376-3018,4,10800
4198696000003315284,800-302,4,41200
4198696000001613753,522-0117,1,43000
4198696000001408208,524-0581,3,16678.35
4198696000001197232,800-011,2,30000
4198696000000898287,504-123,1,7200
4198696000032479696,800-4468,1,19469
4198696000033386815,800-4534,1,14071
4198696000033376194,800-4530,1,8407
4198696000033370579,800-4526,1,23937
4198696000033356974,800-4537,1,42920
4198696000033269316,800-4514,1,37430
4198696000033252587,800-4509,1,20354
4198696000033148655,800-4501,1,41018
4198696000033148011,800-4497,1,16202
4198696000033033934,800-4492,1,9027
4198696000033033137,800-4484,1,43805
4198696000032970281,800-4480,2,4602
4198696000032909345,800-4476,2,42124
4198696000032909231,800-4472,1,32811
4198696000032479387,800-4466,1,33186
4198696000032412351,800-4458,1,12863.72
4198696000032412009,800-4454,1,27238.94
4198696000032257977,800-4445,1,7256.64
4198696000032257493,800-4441,1,30619.47
4198696000032248306,800-4435,2,10088.5
4198696000032240568,800-4431,1,15486.73
4198696000032213332,800-4427,1,294836.28
4198696000032151300,800-4419,1,73225.66
4198696000032048113,800-4408,1,71681.42
4198696000031894135,800-4356,1,5309.74
4198696000031865003,800-4400,2,23122.12
4198696000031793373,800-4398,1,24247.79
4198696000031756459,800-4394,1,10619.47
4198696000031591338,800-4388,1,23539.82
4198696000031561918,800-4384,1,410853.98
4198696000031553892,800-4380,1,64155.75
4198696000031553643,800-4376,1,3008.85
4198696000031531683,133-1001,3,197150.5
4198696000031465608,800-4362,2,9911.5
4198696000031456698,800-4355,1,66025
4198696000031456025,800-4350,1,32831.86
4198696000031406321,800-4346,1,12743.36
4198696000031370616,800-4342,1,9911.5
4198696000031250220,800-4338,1,48929.2
4198696000031243590,800-4334,1,11642.48
4198696000031243546,800-4330,1,18644.25
4198696000031243084,800-4326,1,20707.97
4198696000031209237,800-4322,1,42254.88
4198696000031164707,800-4318,1,20000
4198696000031164194,800-4314,1,33628.32
4198696000031091251,800-4310,1,13433.63
4198696000031086377,800-4306,1,19026.55
4198696000031051657,800-4298,1,60707.97
4198696000030956094,800-4294,1,19420.35
4198696000030947548,800-4290,1,19051.33
4198696000030903215,800-4282,2,27743.68
4198696000030903085,800-4279,2,66247.77
4198696000030710522,800-4271,1,31238.93
4198696000030537047,800-4267,1,52247.77
4198696000030418289,800-4260,1,31061.95
4198696000030366862,800-4264,1,73628.32
4198696000030354647,800-4255,1,17699.12
4198696000030248803,800-4248,1,24336.28
4198696000030232515,800-4243,1,46238.94
4198696000030232213,800-4239,1,5617.7
4198696000030215763,800-4236,1,8522.12
4198696000030199739,800-4233,3,26549.12
4198696000030193909,800-4229,1,119469.03
4198696000030181023,800-4220,1,51327.43
4198696000030124430,800-4216,2,26761.06
4198696000030025462,800-4212,2,57522.12
4198696000030002784,800-4204,1,16283.19
4198696000029995080,800-4200,1,4070.8
4198696000029926830,800-4193,1,16814.16
4198696000029885836,800-4189,1,22831.86
4198696000029836003,800-4185,2,9734.51
4198696000029822748,800-4181,1,5309.73
4198696000029801551,800-4177,2,44778.76
4198696000029453295,800-4169,1,2469.03
4198696000029447743,800-4173,2,20530.97
4198696000029435430,800-4160,2,14159.29
4198696000029435268,800-4156,1,9911.5
4198696000029435224,800-4152,1,94955.75
4198696000029417705,800-4148,2,18000
4198696000029378363,800-4144,1,28761.06
4198696000029374530,800-4139,1,20353.98
4198696000029374072,800-4134,1,18318.58
4198696000029368515,800-4130,1,3338.05
4198696000029326812,800-4126,1,41858.41
4198696000029319190,800-4120,1,9734.52
4198696000029313133,800-4111,2,54535.39
4198696000029259902,800-4109,1,14601.77
4198696000029058206,800-4099,1,6269.03
4198696000029046041,800-4095,2,45800
4198696000029035707,800-4091,4,104000
4198696000029015520,800-4081,1,38475
4198696000029007847,800-4077,1,28600
4198696000029007298,800-4073,2,38000
4198696000029007001,800-4069,1,22200
4198696000028927850,800-4064,1,12000
4198696000028910427,800-4059,2,20240
4198696000028803323,800-4052,3,93078
4198696000028731301,800-4044,1,52716
4198696000028680721,800-4037,1,75808
4198696000028680105,800-4033,2,9752
4198696000028622289,800-4023,2,75600
4198696000028572105,520-0178,2,48768
4198696000028567237,800-4021,1,41308
4198696000028564258,800-4017,1,4600
4198696000028558824,800-4013,1,4700
4198696000028558585,800-4009,10,62123.89
4198696000028506950,800-4005,2,9200
4198696000028427234,800-3988,1,7400
4198696000028419835,800-3994,1,4600
4198696000028336710,800-3983,1,11000
4198696000028318423,800-3979,1,22990
4198696000028303910,800-3975,1,8280
4198696000028303561,800-3971,2,9000
4198696000028282644,800-3967,1,39376
4198696000028282321,800-3962,1,10200
4198696000028104689,800-3954,1,20900
4198696000028104152,800-3947,1,4940
4198696000028098148,800-3941,2,22448
4198696000028036647,800-3936,1,56050
4198696000028019246,800-3926,1,57960
4198696000028005599,800-3919,1,8800
4198696000028005001,800-3915,2,7176
4198696000027943784,800-3910,1,26700
4198696000027915668,800-3904,1,17000
4198696000027868253,800-3891,2,4000
4198696000027855585,800-3888,1,17000
4198696000027771092,800-3884,2,47000
4198696000027754580,800-3880,4,6992
4198696000027643975,800-3875,1,35640
4198696000027643171,800-3871,1,42800
4198696000027633112,800-3867,1,6164
4198696000027546042,800-3863,1,22600
4198696000027402527,800-3860,1,13000
4198696000027395360,800-3858,1,8372
4198696000027382259,800-3853,1,36800
4198696000027374953,800-3849,1,13800
4198696000027374608,800-3845,1,5700
4198696000027366134,800-3841,1,15134
4198696000027363656,800-3837,1,20615
4198696000027301958,800-3831,3,22066
4198696000027301074,800-3827,2,78200
4198696000027244040,800-3819,2,42872
4198696000027235631,800-3816,1,91264
4198696000027125609,800-3811,1,28500
4198696000027122467,800-3807,1,15300
4198696000027105759,800-3801,1,4600
4198696000027049164,800-3797,1,11900
4198696000027037535,800-3793,1,13500
4198696000026966673,800-3789,1,63000
4198696000026947001,800-3785,2,33600
4198696000026891419,800-3781,1,14000
4198696000026792831,800-3777,1,11960
4198696000026763774,800-3774,1,23700
4198696000026763097,800-3770,1,106800
4198696000026698979,800-3764,1,7500
4198696000026664715,800-3758,2,49536
4198696000026656662,800-3750,1,7800
4198696000026638581,800-3746,1,39700
4198696000026565243,800-3740,1,98256
4198696000026530867,800-3734,2,65400
4198696000026530138,800-3729,2,64400
4198696000026474072,516-009,1,3504.43
4198696000026460347,800-3719,1,18600
4198696000026460133,800-3714,1,22000
4198696000026427790,800-3707,2,14000
4198696000026427490,800-3703,2,20800
4198696000026351713,800-3698,1,64768
4198696000026273007,800-3694,1,6000
4198696000026192100,800-3672,2,23800
4198696000026136782,800-3684,1,23736
4198696000026126465,800-3680,2,9800
4198696000026126402,800-3678,3,46429.2
4198696000026126074,800-3676,4,17987.79
4198696000026057126,800-3668,1,5244
4198696000026045919,800-3664,1,43792
4198696000026031048,800-3655,1,27000
4198696000025902791,800-3650,1,5000
4198696000025890006,800-3647,1,48800
4198696000025884302,800-3641,1,42000
4198696000025882441,800-3642,1,20600
4198696000025881902,800-3638,2,30240
4198696000025832786,800-3628,1,5400
4198696000025779418,800-3619,2,73200
4198696000025661737,800-3615,2,53770
4198696000025644272,534-0005,1,4860
4198696000025591715,800-3596,1,52400
4198696000025503688,800-3591,1,11800
4198696000025345623,800-3581,1,17600
4198696000025233994,800-3577,1,14812
4198696000025233664,800-3573,2,8170
4198696000025190407,800-3565,1,99500
4198696000025175182,800-3561,1,70000
4198696000025140171,800-3556,1,43792
4198696000025079297,800-3549,1,18308
4198696000025064516,800-3545,2,36000
4198696000025064003,800-3542,1,10000
4198696000025038472,800-3538,1,6300
4198696000024931777,800-3531,1,64100
4198696000024931023,800-3528,2,11000
4198696000024860137,800-3520,1,58000
4198696000024805190,800-3511,1,20000
4198696000024699184,800-3504,1,78000
4198696000024690679,800-3501,1,44300
4198696000024669215,800-3493,1,44300
4198696000024601482,800-3490,1,4968
4198696000024597534,800-3487,2,8464
4198696000024546267,800-3484,1,26315
4198696000024532776,800-3473,1,51050
4198696000024532306,800-3478,1,21400
4198696000024519451,800-3475,1,4275
4198696000024424260,800-3470,1,5612
4198696000024405001,800-3466,1,14535
4198696000024343352,800-3463,3,16800
4198696000024324559,800-3457,2,16000
4198696000024318917,800-3454,1,42800
4198696000024274900,800-3449,2,29800
4198696000024274220,800-3446,2,26012.39
4198696000024274005,800-3442,4,108000
4198696000024259001,800-3438,2,60000
