SKU,Product_ID,Last_Purchase_Date,Last_Purchase_Price
3-111,4198696000000670488,,2979.22
509-0504,4198696000000862552,,4783.36
509-0527,4198696000000862759,,10037.36
509-0560,4198696000000863056,,7246.94
9-485,4198696000001039672,,1281.5
253-2,4198696000001039735,,324.5
118-14,4198696000001040023,,825
173-33,4198696000001040185,,2761
40-329,4198696000001040428,,3899.5
393-88,4198696000001040833,,5401
77-23,4198696000001041013,,22
524-0598,4198696000001408361,,1500
524-0544,4198696000001407875,,5900
524-0536,4198696000001407803,,6500
3-8,4198696000000669561,,6732.13
3-15,4198696000000669624,,3112.61
118-182,4198696000000141562,,924
118-184,4198696000000141580,,588.5
14-23,4198696000000137566,,242
14-37,4198696000000137584,,407
15-94,4198696000000137863,,2431
86-34,4198696000000139780,,159.5
44-10,4198696000000138790,,60.5
90-216,4198696000000140365,,3151.5
11-399,4198696000000137359,,5940
168-438,4198696000000142381,,71.5
259-121,4198696000000143875,,4768.5
74-20,4198696000000139420,,1089
125-765,4198696000000141706,,720.5
376-74,4198696000000677863,,1308.03
509-0179,4198696000000862318,,7113.93
512-053,4198696000001045884,,10798.92
528-0077,4198696000001611809,,1404
528-0042,4198696000001612115,,18169.7
518-0561,4198696000001612691,,18482.58
518-0571,4198696000001612799,,39900
528-0017,4198696000001613150,,6710.400000000001
800-126,4198696000002192877,,9240
800-137,4198696000002345154,,16800
3-101,4198696000000670398,,1378.22
376-94,4198696000000678043,,2139.95
376-53,4198696000000677674,,3788.9
509-1509,4198696000000863713,,13271.050000000001
524-0025,4198696000001406426,,2149.99
522-0032,4198696000001613726,,43262.53
522-0093,4198696000001613879,,25531.18
522-0181,4198696000001614302,,27200
522-0186,4198696000001614887,,11451.73
522-0067,4198696000001615292,,12000
520-0082,4198696000001610531,,11000
520-0074,4198696000001611116,,15365.53
519-0025,4198696000001610432,,11651.17
800-152,4198696000002566280,,10400
168-2004,4198696000000676900,,3506.9
509-0020,4198696000000860887,,4998.469999999999
509-0030,4198696000000860977,,10963.02
509-0089,4198696000000861508,,6760.389999999999
509-2544,4198696000000864685,,5505.46
504-122,4198696000000898278,,3100.38
504-124,4198696000000898296,,6679.03
523-0008,4198696000001096358,,5400
523-0011,4198696000001096385,,5500
506-022,4198696000000844201,,1750
503-019,4198696000000899673,,7638.28
503-020,4198696000000899682,,9353.050000000001
9-590,4198696000001039690,,1391.5
393-13,4198696000001040887,,4576
333-86,4198696000000144496,,13073.5
86-5,4198696000000139654,,38.5
238-853,4198696000000143128,,2310
41-184,4198696000000138565,,2805
376-146,4198696000000678511,,5533.2325
528-0040,4198696000001612943,,46325.86
509-1528,4198696000000863884,,13686.77
106-20,4198696000000602473,,3429.1000000000004
509-0501,4198696000000862525,,13380.75
509-0541,4198696000000862885,,8384.060000000001
509-3511,4198696000000865747,,14868.77
88-19,4198696000001040482,,6352.5
1000-0008,4198696000001048266,,6710
517-2000,4198696000001464001,,36911.92
529-039,4198696000002574004,,20000
529-041,4198696000002574013,,65000
333-1,4198696000000144415,,6242.5
15-113,4198696000000137908,,13040.5
164-6,4198696000000142057,,654.5
90-209,4198696000000140320,,4752
317-13,4198696000000144289,,5417.5
11-199,4198696000000136792,,11110
155-45,4198696000000142039,,6517.5
238-854,4198696000000143137,,2310
214-108,4198696000000142822,,2310
393-125,4198696000000144622,,6957.5
22-367,4198696000000138286,,5692.5
376-34,4198696000000677503,,6539.85
512-017,4198696000001045569,,20053.47
529-112,4198696000002373115,,17000
3-85,4198696000000670254,,2420.37
3-98,4198696000000670371,,1638.4599999999998
72-1037,4198696000000679195,,4925.76
524-0018,4198696000001406363,,1800
524-0021,4198696000001406390,,1500
524-0008,4198696000001406273,,1990
520-0021,4198696000001610720,,16261.85
520-0010,4198696000001610774,,15365.53
520-0033,4198696000001611071,,16900
520-0079,4198696000001611170,,15363.51
520-0108,4198696000001611431,,16311.44
519-0008,4198696000001610135,,9586.3
376-115,4198696000000678232,,1338.4
509-3034,4198696000000864325,,6604.4
511-007,4198696000000860626,,55000
504-072,4198696000000897828,,2554.89
504-098,4198696000000898062,,8628.31
506-001,4198696000000844021,,1298
503-001,4198696000000899511,,1587.24
376-41,4198696000000677566,,3554.08
509-0518,4198696000000862678,,10778.939999999999
524-0585,4198696000001408244,,3300
11-278,4198696000000137089,,7463.5
333-5,4198696000000144424,,2777.5
155-8,4198696000000141994,,10169.5
110-1,4198696000000140833,,665.5
246-487,4198696000000143632,,3261.5
512-022,4198696000001045614,,32307.27
509-2531,4198696000000864568,,8800
509-2581,4198696000000865018,,5544
524-0556,4198696000001407983,,6300
800-184,4198696000002744014,,4272
533-020,4198696000005564221,,3507
800-983,4198696000006085605,,6000
800-1130,4198696000006604038,,5449.64
72-509,4198696000007812128,,1705
72-500,4198696000007811696,,1133
72-508,4198696000007811678,,1133
73-1035,4198696000007811723,,1133
46-2011,4198696000007812344,,5065.5
800-1480,4198696000008289451,,9980
517-1012,4198696000009101003,,19596
130-028,4198696000004126861,,6927.5
800-1701,4198696000009640007,,9950
72-5002,4198696000010251656,,6290
800-294,4198696000003270115,,32020.25
13-507,4198696000004629677,,1925
41-1015,4198696000004764060,,3272.5
106-1002,4198696000006603002,,9600
800-1148,4198696000006649592,,9000
530-3003,4198696000003952946,,2926
72-3058,4198696000004832386,,5600
800-1175,4198696000006753579,,20000
72-3146,4198696000007024501,,4955
800-1279,4198696000007161089,,11901.33
800-1412,4198696000007971654,,11000
509-0254,4198696000009192231,,10247.68
800-1646,4198696000009282081,,80425
44-1140,4198696000009282178,,4196
72-3089,4198696000009867352,,4575
11-1013,4198696000004417745,,6820
106-36,4198696000004832452,,17670
800-919,4198696000005814055,,13500
800-1060,4198696000006389576,,8533.89
800-1345,4198696000007660071,,6594
800-1357,4198696000007744643,,6100
72-3068,4198696000006632049,,5388
44-1156,4198696000009530254,,315
800-1775,4198696000010046480,,15000
800-533,4198696000004394001,,9000
800-785,4198696000005292342,,32743.36
505-027,4198696000005321058,,898
527-0044,4198696000008585113,,4400
800-1764,4198696000009988305,,14008.89
533-002,4198696000005169164,,28780
13-501,4198696000004629668,,1485
800-1799,4198696000010251891,,62990
800-1123,4198696000006583613,,28500
524-0635,4198696000009259848,,7300
800-195,4198696000002840425,,3200
524-0143,4198696000006780153,,2400
800-182,4198696000002722385,,16000
800-282,4198696000003168210,,6410
46-2028,4198696000004421583,,1925
800-677,4198696000004950152,,36189.48
521-1001,4198696000006040368,,16600
118-505,4198696000007811471,,621.5
259-1003,4198696000007812182,,2706
509-0576,4198696000008457390,,9870
800-471,4198696000004093170,,7800
518-0623,4198696000006040065,,8030
130-041,4198696000004150043,,23800
800-1141,4198696000006632071,,139869
526-1002,4198696000008581135,,12000
72-3040,4198696000006449143,,4955
517-1037,4198696000009449571,,29500
800-1691,4198696000009503083,,11800
800-1741,4198696000009852664,,59900
800-392,4198696000003722432,,970
800-488,4198696000004116154,,3034.68
155-500,4198696000004417934,,10862.5
42-2009,4198696000004420096,,3580.5
42-2004,4198696000004420060,,2365
800-1511,4198696000008481117,,50000
800-1818,4198696000010435090,,18995
518-0604,4198696000010700880,,10472.36
800-737,4198696000005042305,,11115
800-865,4198696000005556146,,25000
800-1792,4198696000010251147,,44000
376-3016,4198696000010341184,,4891.84
83-2003,4198696000004421124,,7095
800-1605,4198696000008957046,,21360
800-1655,4198696000009404001,,4500
800-436,4198696000003944135,,2379.59
800-485,4198696000004111382,,24500
800-990,4198696000006102115,,15900
509-1538,4198696000006417736,,11020.13
72-3083,4198696000009780116,,5040
83-2017,4198696000004421727,,3256
524-0166,4198696000004832025,,6300
512-252,4198696000005012208,,18368.32
72-2009,4198696000005639020,,5252.5
106-2010,4198696000006545453,,5556.8
106-2011,4198696000006545462,,28381.6
21-1044,4198696000006129146,,3688.37
800-1268,4198696000007121319,,11298.72
83-2031,4198696000007812236,,3580.5
376-3011,4198696000008912953,,2474.76
800-1619,4198696000009002317,,18000
89-505,4198696000004630028,,440
800-400,4198696000003776098,,28552.94
531-010,4198696000004161567,,10302.66
95-2003,4198696000005622209,,2535
800-1375,4198696000007813647,,18000
11-1009,4198696000004417718,,6215
83-2027,4198696000004420132,,3058
42-2002,4198696000004420042,,2007.5
800-646,4198696000004882553,,6300
800-690,4198696000004993022,,17000
800-1195,4198696000006818158,,10500
800-1358,4198696000007744652,,12000
130-062,4198696000007923203,,5074.5
509-0210,4198696000008814001,,14200
800-1482,4198696000008312325,,124300
518-0612,4198696000008656314,,21860.42
533-052,4198696000010053050,,29950
800-869,4198696000005564363,,20000
800-1505,4198696000008457084,,5800
800-302,4198696000003315284,,6750
83-2026,4198696000004420123,,3014
800-853,4198696000005531199,,2655
83-2041,4198696000004421169,,9102.5
800-714,4198696000005012217,,13523.12
72-506,4198696000007811615,,1050.5
73-1019,4198696000007811930,,1402.5
529-067,4198696000005698304,,17000
800-1539,4198696000008632001,,15808.75
318-504,4198696000004629614,,6550.5
3-169,4198696000003065296,,1631.06
800-476,4198696000004080975,,79500
800-740,4198696000005052003,,666.36
800-809,4198696000005326320,,6442
800-1431,4198696000008012452,,6700
533-041,4198696000009449344,,29950
533-043,4198696000009449362,,16580
72-3063,4198696000005922063,,5988.08
800-397,4198696000003753001,,5300
72-4004,4198696000004993047,,5978.88
800-866,4198696000005564018,,10194
800-920,4198696000005814064,,16500
800-1443,4198696000008096506,,3300
534-0025,4198696000010345805,,2619
800-492,4198696000004150173,,19950
130-027,4198696000004126852,,9877
130-032,4198696000004126897,,8432
130-048,4198696000004150101,,24395
800-783,4198696000005292294,,6990
505-025,4198696000005321040,,898
800-957,4198696000005939398,,12586.15
800-1456,4198696000008126111,,36177.5
800-1708,4198696000009719324,,22277.28
72-5004,4198696000009972255,,4427
509-2039,4198696000010366001,,51100
343-23,4198696000007509055,,2995
800-1134,4198696000006616223,,8229.6
800-1156,4198696000006693128,,41405
800-846,4198696000005510164,,46963
800-1613,4198696000008973730,,37800
800-1075,4198696000006449063,,550
800-904,4198696000005698630,,9331.32
800-977,4198696000006085027,,30849.6
512-202,4198696000011064365,,8616.11
533-074,4198696000011147510,,22630
533-076,4198696000011175187,,28500
800-2030,4198696000011718178,,4300
534-0041,4198696000011940096,,2995
512-1025,4198696000012103725,,5450
376-3068,4198696000012182367,,3220.19
376-3086,4198696000012188168,,3497.72
531-014,4198696000012301040,,3861
534-0058,4198696000013123407,,4250
3-195,4198696000013954769,,4088.21
800-2323,4198696000015715559,,5808.06
800-2573,4198696000018170181,,1095.6
800-1918,4198696000013095054,,7990
44-1129,4198696000013328335,,800
524-0646,4198696000013582513,,5700
75-1023,4198696000015464697,,11880
351-2033,4198696000015465255,,13365
800-2560,4198696000018059437,,135603
800-1965,4198696000011207153,,16681.67
800-2276,4198696000015097083,,40792.5
800-2297,4198696000015289126,,29788.2
72-3256,4198696000015821507,,4400
525-0028,4198696000014070113,,6700
800-2405,4198696000016620584,,6200
800-2356,4198696000015960396,,5804.35
376-3104,4198696000012342001,,4854.67
512-191,4198696000011064272,,26166.82
521-0047,4198696000011880315,,12965.32
533-108,4198696000012887051,,21500
3-191,4198696000013954447,,7150
533-133,4198696000014500483,,16500
800-2253,4198696000014527998,,35000
44-1135,4198696000015314455,,995
800-2390,4198696000016370594,,18423.75
511-2009,4198696000016430148,,49000
800-2475,4198696000017476716,,6674
800-2040,4198696000011718559,,12312.52
525-0029,4198696000014070122,,5400
529-085,4198696000011493053,,25000
530-1047,4198696000011622666,,4483
505-041,4198696000012057255,,1275
524-0645,4198696000013582492,,4300
800-2372,4198696000016204915,,15763
800-2409,4198696000016620873,,26093.52
509-1544,4198696000011533564,,12284.410000000002
800-2302,4198696000015314183,,10881.67
800-2572,4198696000018170172,,6759.9
44-1042,4198696000012225750,,385
44-1073,4198696000012368037,,1200
800-2178,4198696000013796511,,38000
509-1548,4198696000015715528,,11993.1
800-2497,4198696000017644376,,17495
800-2538,4198696000017831054,,5295
800-2577,4198696000018170941,,11904.45
533-140,4198696000016620799,,13950
800-2477,4198696000017482075,,7107
800-1162,4198696000012103342,,29100
800-2344,4198696000015745382,,10043.8
376-3095,4198696000012188249,,2800
246-2006,4198696000010805373,,7276.5
512-208,4198696000011064419,,32417.92
512-214,4198696000011064477,,10823.29
512-231,4198696000011107055,,15710.09
376-3034,4198696000012114649,,2196.4
800-2208,4198696000014168311,,4294.64
517-1102,4198696000016846016,,28000
533-091,4198696000011834223,,17950
800-1559,4198696000012033059,,16800
376-3150,4198696000012342974,,7401.96
800-2454,4198696000017105909,,303.05
44-1149,4198696000018234473,,1500
800-1707,4198696000012946355,,20000
524-0170,4198696000014061193,,1375
510-1018,4198696000011490098,,44101.74
21-1047,4198696000016723319,,2478.42
800-2533,4198696000017818347,,8700
534-0070,4198696000015213933,,3150
130-2028,4198696000016210113,,4995
800-2205,4198696000014168092,,13664.91
73-28,4198696000010848128,,2106.5
512-239,4198696000011107138,,14202.31
510-1005,4198696000011326160,,51994.81
0000000,4198696000011909019,,1620
3-192,4198696000013954456,,8934.800000000001
529-101,4198696000013514550,,20000
529-103,4198696000015694037,,20000
339-1000,4198696000016210694,,9500
534-0081,4198696000016976117,,1850
44-1096,4198696000012371091,,650
520-0162,4198696000010840832,,28988.86
517-1083,4198696000015399140,,18727.5
72-3153,4198696000011298808,,6617.5
351-2015,4198696000015465174,,18342.5
164-115,4198696000012152522,,1278.13
800-1475,4198696000012723138,,15966.9
72-3274,4198696000016060137,,4212
800-2581,4198696000018177251,,33857.02
800-2311,4198696000015527965,,5390
800-2165,4198696000013635159,,11766.5
800-2292,4198696000015213227,,6900
800-2483,4198696000017627567,,19800
524-0171,4198696000012121327,,1375
800-2863,4198696000019847325,,20228.3
72-3224,4198696000023373116,,2605
800-3399,4198696000023852087,,10293
800-3294,4198696000023379064,,9415
800-3710,4198696000026448109,,21500
800-3089,4198696000021746532,,35000
800-2598,4198696000018308457,,15122.82
509-3042,4198696000019723227,,3390.16
800-3086,4198696000021746033,,21740
800-2709,4198696000018926866,,74183.96
800-3446,4198696000024274220,,9000
536-0004,4198696000027395677,,9440
800-3069,4198696000021426070,,18286.04
800-2743,4198696000019073525,,34800
800-3123,4198696000022082663,,6990
800-3354,4198696000023573743,,18150
800-3512,4198696000024805299,,10350
800-3893,4198696000027868863,,73299.05
800-2634,4198696000018673083,,3500
800-2884,4198696000019941524,,16500
800-3062,4198696000021263104,,90466
800-3270,4198696000023129616,,9500
800-3937,4198696000028046163,,29770.56
800-4015,4198696000028559009,,110000
800-3731,4198696000026530384,,2619
800-3126,4198696000022128246,,16200
800-3540,4198696000025038859,,18000
129-0002,4198696000019129792,,1998
533-160,4198696000023076742,,11000
800-2964,4198696000020433088,,4700
800-3335,4198696000023474258,,11251
800-3809,4198696000027122746,,28950
800-3872,4198696000027643182,,1495
259-1012,4198696000018627719,,2106.5
351-2042,4198696000018627998,,19717.5
12-1010,4198696000018668088,,45276
106-2040,4198696000018668408,,22503.2
800-2836,4198696000019764321,,45676.58
512-1030,4198696000020304474,,23650
800-3875,4198696000027643975,,25910.8
524-0178,4198696000018731478,,1889.99
800-2791,4198696000019243827,,6000
800-3572,4198696000025233655,,2654.87
800-2965,4198696000020433751,,6000
800-3427,4198696000024171947,,10250
800-3564,4198696000025190320,,35090.01
800-3639,4198696000025884130,,9880.04
800-3706,4198696000026427779,,3500
800-3923,4198696000028015748,,10953.85
800-3059,4198696000021247879,,11342
800-3418,4198696000024145339,,5250
800-3674,4198696000026124960,,18374.46
800-3484,4198696000024546267,,18154.78
800-3536,4198696000025038284,,13848
800-3813,4198696000027125817,,44247.79
800-3420,4198696000024145582,,2500
512-1035,4198696000024597545,,11495
800-3831,4198696000027301958,,3400
800-3905,4198696000027943188,,10064.71
800-3962,4198696000028282321,,6643.35
67-1027,4198696000018627899,,27054.5
12-1005,4198696000018668052,,32109
