b.Product_ID,i.InQty,o.OutQty,On_Hand_Qty
4198696000000141814,6,4,2
4198696000014238745,4,3,1
4198696000000139114,31,2,29
4198696000033033778,4,4,0
4198696000034310116,1,1,0
4198696000033544730,1,1,0
4198696000000137737,50,4,46
4198696000000142030,10,1,9
4198696000000678277,6,4,2
4198696000000865315,4,3,1
4198696000001046757,5,5,0
4198696000001048212,5,5,0
4198696000001481275,3,2,1
4198696000001406480,4,2,2
4198696000001611467,5,1,4
4198696000001610360,4,2,2
4198696000004045222,9,7,2
4198696000004111299,1,1,0
4198696000006389546,4,4,0
4198696000007811588,200,1,199
4198696000011767278,3,1,2
4198696000012103632,1,1,0
4198696000012595095,1,1,0
4198696000013095149,6,4,2
4198696000013845117,4,4,0
4198696000020319033,1,1,0
4198696000020885736,1,1,0
4198696000027363552,1,1,0
4198696000027868874,1,1,0
4198696000000844192,12,5,7
4198696000001610216,7,3,4
4198696000003590738,1,1,0
4198696000006583936,1,1,0
4198696000009577201,2,2,0
4198696000009740003,1,1,0
4198696000011175257,2,2,0
4198696000012819179,5,4,1
4198696000017641863,2,2,0
4198696000021247550,3,2,1
4198696000000140950,51,7,44
4198696000000679573,23,18,5
4198696000000676990,31,4,27
4198696000025661390,2,2,0
4198696000001040941,210,97,113
4198696000004421250,200,9,191
4198696000015464733,30,2,28
4198696000000138178,50,1,49
4198696000000137791,50,2,48
4198696000000138322,20,1,19
4198696000000669912,23,19,4
4198696000000678268,2,1,1
4198696000000677413,2,1,1
4198696000000860995,15,10,5
4198696000000863281,20,16,4
4198696000000866224,3,1,2
4198696000001039780,20,5,15
4198696000001406318,3,1,2
4198696000003315059,3,3,0
4198696000003590463,3,3,0
4198696000003678266,8,8,0
4198696000004850067,1,1,0
4198696000005326087,2,2,0
4198696000005510545,21,16,5
4198696000005914675,4,3,1
4198696000006102190,6,4,2
4198696000006818415,1,1,0
4198696000006945804,3,3,0
4198696000008128474,1,1,0
4198696000008545340,4,2,2
4198696000008871062,6,4,2
4198696000007811507,120,3,117
4198696000009249081,2,2,0
4198696000010617063,7,5,2
4198696000011175155,1,1,0
4198696000011326261,6,4,2
4198696000014011024,2,2,0
4198696000015724283,1,1,0
4198696000018731886,9,7,2
4198696000022933001,3,3,0
4198696000023004205,2,2,0
4198696000023465786,1,1,0
4198696000023852087,2,2,0
4198696000026140409,1,1,0
4198696000019129998,2,1,1
4198696000027546042,1,1,0
4198696000001045479,10,6,4
4198696000004629668,105,10,95
4198696000009577075,4,1,3
4198696000012360028,20,18,2
4198696000001610108,19,15,4
4198696000007151168,11,3,8
4198696000008096143,1,1,0
4198696000016620584,2,2,0
4198696000000141535,40,,40
4198696000000141292,40,,40
4198696000000140707,10,,10
4198696000000137674,50,,50
4198696000000139501,30,,30
4198696000000138277,50,,50
4198696000000138205,50,,50
4198696000000136729,6,,6
4198696000000136819,6,,6
4198696000000137206,6,,6
4198696000000140815,1,,1
4198696000000138448,5,,5
4198696000000138466,5,,5
4198696000000142858,20,,20
4198696000000142615,20,,20
4198696000000144370,10,,10
4198696000000139411,30,,30
4198696000000678718,5,,5
4198696000000677332,2,,2
4198696000000679384,6,,6
4198696000000862606,2,,2
4198696000000862669,6,,6
4198696000000861229,3,,3
4198696000000861346,10,,10
4198696000000865738,5,,5
4198696000000863452,10,,10
4198696000000866107,2,,2
4198696000000863803,6,,6
4198696000000865621,3,,3
4198696000000865513,3,,3
4198696000000864730,4,,4
4198696000000864802,4,,4
4198696000000899637,12,,12
4198696000000899664,12,,12
4198696000000899808,10,,10
4198696000000898818,3,,3
4198696000000898566,5,,5
4198696000000897360,1,,1
4198696000000897477,2,,2
4198696000000897765,2,,2
4198696000000897999,1,,1
4198696000000898431,2,,2
4198696000000898503,2,,2
4198696000001040275,20,,20
4198696000001040509,12,,12
4198696000001040536,20,,20
4198696000001040716,1,,1
4198696000001096331,3,,3
4198696000001096547,3,,3
4198696000001407479,1,,1
4198696000001406876,2,,2
4198696000004420186,100,,100
4198696000004421466,100,,100
4198696000004421412,200,,200
4198696000004629722,50,,50
4198696000004629839,50,,50
4198696000004629902,100,,100
4198696000006780198,1,,1
4198696000006904029,1,,1
4198696000007681356,2,,2
4198696000008585086,1,,1
4198696000007811642,200,,200
4198696000007812443,200,,200
4198696000009530737,2,,2
4198696000011107093,2,,2
4198696000011490736,1,,1
4198696000011767089,1,,1
4198696000012225098,4,,4
4198696000012301572,1,,1
4198696000012342122,2,,2
4198696000012342812,2,,2
4198696000012360010,2,,2
4198696000012949170,4,,4
4198696000013954434,3,,3
4198696000014221351,3,,3
4198696000014238625,2,,2
4198696000015821601,4,,4
4198696000016060150,3,,3
4198696000016933479,4,,4
4198696000018627764,50,,50
4198696000019056158,4,,4
4198696000019723227,3,,3
4198696000026427001,2,,2
4198696000026202881,3,,3
4198696000031531515,100,,100
4198696000000142984,12,,12
4198696000000137350,6,,6
4198696000000137404,6,,6
4198696000000142021,10,,10
4198696000000602563,42,,42
4198696000000677692,2,,2
4198696000000864145,4,,4
4198696000000865909,1,,1
4198696000000863290,10,,10
4198696000001045956,5,,5
4198696000001039987,41,,41
4198696000001096394,3,,3
4198696000001407713,2,,2
4198696000001613582,1,,1
4198696000001612403,2,,2
4198696000001612421,2,,2
4198696000001610621,4,,4
4198696000001611287,4,,4
4198696000001685129,3,,3
4198696000004421259,200,,200
4198696000003952341,2,,2
4198696000003952982,1,,1
4198696000005387755,4,,4
4198696000024343170,1,,1
4198696000000141184,36,,36
4198696000000677368,2,,2
4198696000001611062,4,,4
4198696000000141427,40,1,39
4198696000000136666,6,3,3
4198696000000136684,6,2,4
4198696000000136765,6,1,5
4198696000000143308,20,1,19
4198696000000140905,6,3,3
4198696000000139195,11,2,9
4198696000000143848,10,1,9
4198696000000139429,50,1,49
4198696000000143524,286,28,258
4198696000000143461,10,1,9
4198696000000143470,110,18,92
4198696000000669975,3,1,2
4198696000000669777,4,2,2
4198696000000678088,4,4,0
4198696000000677728,2,2,0
4198696000000677404,2,1,1
4198696000000676909,21,3,18
4198696000000679330,6,1,5
4198696000000679447,8,2,6
4198696000000679501,6,2,4
4198696000000679753,15,1,14
4198696000000844273,36,1,35
4198696000000844354,12,2,10
4198696000000862957,10,8,2
4198696000000860986,17,12,5
4198696000000861382,10,4,6
4198696000000864136,5,1,4
4198696000000865702,5,1,4
4198696000000861877,86,73,13
4198696000000861976,6,2,4
4198696000000862390,22,13,9
4198696000000863821,8,4,4
4198696000000864298,16,13,3
4198696000000864712,8,6,2
4198696000000864991,19,14,5
4198696000000860635,5,3,2
4198696000000899385,137,100,37
4198696000000899646,60,13,47
4198696000000898881,12,6,6
4198696000000897270,3,3,0
4198696000000897603,1,1,0
4198696000000897819,1,1,0
4198696000000898152,2,2,0
4198696000000898368,3,1,2
4198696000001045560,5,2,3
4198696000001045749,8,8,0
4198696000001046568,5,1,4
4198696000001039645,80,5,75
4198696000001039753,20,1,19
4198696000001040671,22,2,20
4198696000001089145,110,50,60
4198696000001089343,5.3500000000000005,4.74,0.6100000000000003
4198696000001086340,9,4,5
4198696000001096304,3,1,2
4198696000001096403,3,1,2
4198696000001096529,3,1,2
4198696000001108111,3,2,1
4198696000001197001,56,42,14
4198696000001197109,10,6,4
4198696000001408271,2,2,0
4198696000001406345,2,1,1
4198696000001407083,4,2,2
4198696000001613762,3,1,2
4198696000001613915,3,1,2
4198696000001614347,3,1,2
4198696000001614500,1,1,0
4198696000001614635,4,4,0
4198696000001615220,4,2,2
4198696000001611908,33,24,9
4198696000001612484,7,5,2
4198696000001612520,15,13,2
4198696000001613105,28,22,6
4198696000001610630,15,10,5
4198696000001611008,13,11,2
4198696000001611161,5,1,4
4198696000001611215,12,9,3
4198696000001610153,12,10,2
4198696000001610234,10,6,4
4198696000001610405,8,3,5
4198696000001674976,6,3,3
4198696000001686304,2,2,0
4198696000002192886,2,2,0
4198696000002566087,2,2,0
4198696000002572689,13,9,4
4198696000002622660,1,1,0
4198696000002797340,4,4,0
4198696000000865009,6,2,4
4198696000003013170,1,1,0
4198696000003013726,2,2,0
4198696000003065305,6,4,2
4198696000003065676,9,7,2
4198696000003129248,2,2,0
4198696000003159124,48,26,22
4198696000003396027,7,7,0
4198696000003484113,1,1,0
4198696000003539265,2,2,0
4198696000003679295,6,2,4
4198696000003679394,6,2,4
4198696000003944157,2,2,0
4198696000003972577,28,22,6
4198696000004105188,1,1,0
4198696000004111214,2,2,0
4198696000004126879,82,50,32
4198696000004150043,5,3,2
4198696000004161490,8,6.2,1.7999999999999998
4198696000004224621,6,4,2
4198696000004325104,4,4,0
4198696000004394070,1,1,0
4198696000004421088,102,5,97
4198696000004421034,50,3,47
4198696000003952635,3,1,2
4198696000004777788,1,1,0
4198696000004832069,4,4,0
4198696000004882012,24,12,12
4198696000004910476,2,2,0
4198696000004950435,2,2,0
4198696000005012510,2,2,0
4198696000005042327,4,3,1
4198696000005042305,1,1,0
4198696000005094077,1,1,0
4198696000005166809,6,3,3
4198696000005207190,3,2,1
4198696000005292285,2,2,0
4198696000005304432,8,4,4
4198696000005326660,4,2,2
4198696000005354130,1,1,0
4198696000005433037,2,2,0
4198696000005433681,6,6,0
4198696000005493552,3,3,0
4198696000005829342,5,5,0
4198696000005855646,7,3,4
4198696000005939735,6,4,2
4198696000005969085,1,1,0
4198696000006120538,31,23,8
4198696000006120929,14,9,5
4198696000006207650,21,18,3
4198696000006129124,1,1,0
4198696000006248187,2,1,1
4198696000006285360,4,4,0
4198696000006333071,2,1,1
4198696000006432177,12,1,11
4198696000006449158,1,1,0
4198696000006449171,1,1,0
4198696000006468735,14,11,3
4198696000006494069,1,1,0
4198696000006583445,4,2,2
4198696000003976009,24,14,10
4198696000006632071,1,1,0
4198696000006681183,5,3,2
4198696000006780189,1,1,0
4198696000006792105,2,1,1
4198696000006842597,1,1,0
4198696000006904345,1,1,0
4198696000006945401,1,1,0
4198696000007024303,1,1,0
4198696000007116097,2,2,0
4198696000007221215,2,2,0
4198696000007279726,4,3,1
4198696000007418001,1,1,0
4198696000007454711,2,2,0
4198696000007509491,4,4,0
4198696000007762399,2,1,1
4198696000007991292,1,1,0
4198696000008096515,1,1,0
4198696000008289205,1,1,0
4198696000008289886,5,3,2
4198696000008352001,4,4,0
4198696000008545331,26,20,6
4198696000008624084,1,1,0
4198696000008899773,4,4,0
4198696000008713432,4,2,2
4198696000008726031,2,2,0
4198696000008804863,6,6,0
4198696000008871010,1,1,0
4198696000008957046,2,2,0
4198696000007811426,500,500,0
4198696000007811453,500,500,0
4198696000007812551,50,1,49
4198696000008912944,7,2,5
4198696000009249380,3,1,2
4198696000009345221,20,15,5
4198696000009409001,1,1,0
4198696000009449540,2,2,0
4198696000009530290,2,2,0
4198696000009577097,1,1,0
4198696000009895384,1,1,0
4198696000009956967,3,3,0
4198696000009956217,1,1,0
4198696000010251981,1,1,0
4198696000010185100,8,5,3
4198696000010336322,2,2,0
4198696000010390404,10,4,6
4198696000010390307,4,2,2
4198696000010547035,3,3,0
4198696000010609900,1,1,0
4198696000010661887,2,1,1
4198696000010031426,4,4,0
4198696000010031572,4,3,1
4198696000010341310,2,2,0
4198696000010703956,1,1,0
4198696000010799150,8,4,4
4198696000010799644,1,1,0
4198696000010799685,4,2,2
4198696000010915778,2,2,0
4198696000011229575,2,2,0
4198696000011239751,3,3,0
4198696000010978377,1,1,0
4198696000011331174,2,1,1
4198696000011326649,8,3,5
4198696000011461630,7,3,4
4198696000011638442,8,8,0
4198696000011767402,2,2,0
4198696000011874706,8,2,6
4198696000012057255,16,9,7
4198696000012225819,2,2,0
4198696000012239112,1,1,0
4198696000012342198,11,11,0
4198696000012342207,9,7,2
4198696000012371028,8,2,6
4198696000012410027,8,2,6
4198696000012410749,2,2,0
4198696000012467942,5,4,1
4198696000012595515,3,2,1
4198696000012651358,2,1,1
4198696000013045576,27,27,0
4198696000013523294,1,1,0
4198696000013523698,2,2,0
4198696000013569648,6,3,3
4198696000013569657,6,4,2
4198696000013845001,2,2,0
4198696000013924104,1,1,0
4198696000013967156,1,1,0
4198696000014168114,2,2,0
4198696000014221082,5,4,1
4198696000014307127,1,1,0
4198696000014520001,4,4,0
4198696000014527584,3,1,2
4198696000014709961,8,6,2
4198696000015258455,4,2,2
4198696000015289001,1,1,0
4198696000015464868,30,2,28
4198696000015960117,1,1,0
4198696000015960817,1,1,0
4198696000015953899,1,1,0
4198696000016204915,1,1,0
4198696000016210104,6,4,2
4198696000016245444,1,1,0
4198696000016373013,4,2,2
4198696000016620352,1,1,0
4198696000016879708,1,1,0
4198696000017018148,4,4,0
4198696000017208053,1,1,0
4198696000017352242,1,1,0
4198696000017368536,2,2,0
4198696000017482075,2,2,0
4198696000017496009,3,2,1
4198696000017627075,12,9,3
4198696000017634679,1,1,0
4198696000018177587,2,1,1
4198696000018170163,1,1,0
4198696000018170941,1,1,0
4198696000018476489,1,1,0
4198696000018476657,4,4,0
4198696000018523215,4,3,1
4198696000018668408,16,11,5
4198696000018788439,3,3,0
4198696000018794123,1,1,0
4198696000018835430,1,1,0
4198696000018843762,1,1,0
4198696000018902978,10,6,4
4198696000018627917,31,2,29
4198696000019073704,1,1,0
4198696000019076227,1,1,0
4198696000019076468,4,4,0
4198696000019243827,1,1,0
4198696000019394406,4,4,0
4198696000019667789,1,1,0
4198696000019575105,4,4,0
4198696000019764321,1,1,0
4198696000019778464,1,1,0
4198696000019778307,8,8,0
4198696000019922563,1,1,0
4198696000019922508,1,1,0
4198696000020304474,1,1,0
4198696000020304709,2,2,0
4198696000020371368,4,4,0
4198696000020433088,4,4,0
4198696000020433751,1,1,0
4198696000020619397,1,1,0
4198696000020723141,1,1,0
4198696000020824367,1,1,0
4198696000020824001,1,1,0
4198696000021065464,1,1,0
4198696000021134081,1,1,0
4198696000021247404,1,1,0
4198696000021746120,4,2,2
4198696000021997178,3,3,0
4198696000022082403,2,2,0
4198696000022194100,2,2,0
4198696000022303121,2,2,0
4198696000022376338,2,1,1
4198696000022588797,2,2,0
4198696000022646184,1,1,0
4198696000022646195,1,1,0
4198696000022646506,8,8,0
4198696000022785292,2,1,1
4198696000022933701,1,1,0
4198696000023070049,2,2,0
4198696000023024373,4,4,0
4198696000023351904,24,12,12
4198696000023398757,2,2,0
4198696000023403026,3,3,0
4198696000023529964,1,1,0
4198696000023465199,2,2,0
4198696000023573475,2,2,0
4198696000023685794,2,2,0
4198696000023716200,1,1,0
4198696000023716455,1,1,0
4198696000023990247,5,5,0
4198696000024171705,1,1,0
4198696000024424566,2,2,0
4198696000024538262,1,1,0
4198696000024684246,4,3,1
4198696000024931001,1,1,0
4198696000024931012,1,1,0
4198696000025038472,1,1,0
4198696000025038284,1,1,0
4198696000025370001,7,7,0
4198696000025644272,3,1,2
4198696000000679231,7,4,3
4198696000000899691,6,3,3
4198696000025881620,2,2,0
4198696000025884130,1,1,0
4198696000026031132,1,1,0
4198696000026052673,1,1,0
4198696000000897855,1,1,0
4198696000000670218,14,7,7
4198696000004161517,3,2,1
4198696000021203977,8,4,4
4198696000004629848,100,4,96
4198696000026427656,1,1,0
4198696000011107111,3,1,2
4198696000003952168,6,2,4
4198696000007812092,200,4,196
4198696000026664059,2,2,0
4198696000000862210,10,7,3
4198696000000863677,4,2,2
4198696000025881705,2,2,0
4198696000027049153,2,2,0
4198696000027049175,1,1,0
4198696000027122746,1,1,0
4198696000027125817,1,1,0
4198696000000143794,30,11,19
4198696000027235657,5,5,0
4198696000027282504,1,1,0
4198696000000143695,11,1,10
4198696000027374608,1,1,0
4198696000001612277,6,2,4
4198696000027390840,1,1,0
4198696000001039798,21,4,17
4198696000000588205,10,3,7
4198696000027633763,1,1,0
4198696000027643869,1,1,0
4198696000027643975,1,1,0
4198696000027868627,1,1,0
4198696000027872837,4,4,0
4198696000027915576,2,2,0
4198696000027943773,1,1,0
4198696000028005325,8,8,0
4198696000028015748,2,2,0
4198696000028019257,1,1,0
4198696000000143110,6,3,3
4198696000025661372,2,2,0
4198696000028012447,1,1,0
4198696000025661381,2,2,0
4198696000023474750,5,4,1
4198696000000679186,8,7,1
4198696000000862273,10,6,4
4198696000000143713,10,10,0
4198696000021524133,16,9,7
4198696000012887060,4,2,2
4198696000003937723,3,1,2
4198696000000863506,20,6,14
4198696000010698144,2,1,1
4198696000000865864,5,1,4
4198696000028326397,18,15,3
4198696000028385690,2,2,0
4198696000028558755,1,1,0
4198696000020811795,51,26,25
4198696000028611976,1,1,0
4198696000010251147,3,3,0
4198696000028722835,1,1,0
4198696000028795009,1,1,0
4198696000028795899,1,1,0
4198696000004421601,200,5,195
4198696000028910382,1,1,0
4198696000012371010,2,1,1
4198696000028506511,1,1,0
4198696000029015640,1,1,0
4198696000016070676,4,3,1
4198696000014500483,4,2,2
4198696000029259913,8,8,0
4198696000029259942,8,8,0
4198696000007811579,300,2,298
4198696000029434158,2,2,0
4198696000029453185,2,2,0
4198696000000678241,4,2,2
4198696000000791010,6,3,3
4198696000000141850,101,26,75
4198696000001040572,20,4,16
4198696000000862282,10,4,6
4198696000000844264,48,39,9
4198696000000862570,10,7,3
4198696000000137287,27,7,20
4198696000000139078,30,7,23
4198696000000142462,100,36,64
4198696000007811408,1511,87,1424
4198696000000142318,600,7,593
4198696000000143425,11,6,5
4198696000000143416,11,7,4
4198696000000863218,20,7,13
4198696000000138916,100,86,14
4198696000015465300,30,7,23
4198696000016366075,3,2,1
4198696000000679357,8,6,2
4198696000015465165,30,10,20
4198696000010805447,101,6,95
4198696000000136927,6,5,1
4198696000000862696,7,5,2
4198696000000862984,5,3,2
4198696000000865972,3,2,1
4198696000000844120,24,2,22
4198696000018668088,30,12,18
4198696000015464850,30,2,28
4198696000012152392,600,107,493
4198696000029885121,1,1,0
4198696000029893788,2,2,0
4198696000029995080,1,1,0
4198696000029374038,8,8,0
4198696000030019830,1,1,0
4198696000011594472,12,8,4
4198696000030199739,3,3,0
4198696000030232048,3,3,0
4198696000030366343,1,1,0
4198696000025591409,4,4,0
4198696000007509390,3,1,2
4198696000031164223,1,1,0
4198696000031243095,1,1,0
4198696000031406200,1,1,0
4198696000013514869,1,1,0
4198696000000144631,26,6,20
4198696000001041094,144,24,120
4198696000000137044,26,5,21
4198696000000140977,50,1,49
4198696000000865126,4,1,3
4198696000031756210,1,1,0
4198696000031591232,2,2,0
4198696000000861562,10,1,9
4198696000031892667,1,1,0
4198696000024684943,6,3,3
4198696000001406633,6,2,4
4198696000009249441,10,1,9
4198696000018627800,50,1,49
4198696000032151300,2,2,0
4198696000032240476,1,1,0
4198696000000142867,20,2,18
4198696000000679537,6,3,3
4198696000032909312,2,2,0
4198696000015464760,88,7,81
4198696000032970130,1,1,0
4198696000033046238,1,1,0
4198696000012152028,5,2,3
4198696000012152531,4,2,2
4198696000033230907,1,1,0
4198696000012188132,5,2,3
4198696000000865216,4,3,1
4198696000018627845,50,4,46
4198696000033356413,2,2,0
4198696000033356800,1,1,0
4198696000027395743,3,2,1
4198696000033407742,1,1,0
4198696000000137152,6,1,5
4198696000033554359,1,2,-1
4198696000010772003,30,8,22
4198696000000677485,2,2,0
4198696000030248715,1,1,0
4198696000031250111,1,1,0
4198696000017476105,4,2,2
