Item Name,Quantity,Sales Value,Avg Price
BOMBA ACEITE 4JA1 4JH1 D-MAX - 8-97942-466-2,1.00,"103,982.30","103,982.30"
BOMBA ACEITE 8-97069-738-3 TBK 4JA1 NHR - NKR,2.00,"196,106.20","98,053.10"
BOMBA ACEITE ACCENT 1.5 SOHC 21310-22010,1.00,"53,008.85","53,008.85"
BOMBA ACEITE BALANCE SORENTO SANTA FE 20D,1.00,"331,995.58","331,995.58"
BOMBA ACEITE HY. TUC iX35/SPORTAGE 2.0 10-13,1.00,"97,256.64","97,256.64"
BOMBA ACEITE HY/KIA ACCENT/RIO 11+ MOTOR (G4FC/G4FA),1.00,"63,982.30","63,982.30"
BOMBA ACEITE HY/KIA PICANTO,1.00,"38,509.73","38,509.73"
BOMBA ACEITE J2 2.7 JT 3.0 PREGIO - 0K65A-14-10,1.00,"67,256.64","67,256.64"
BOMBA ACEITE MD154258 6G72 89- - YSK-MB1127,1.00,"68,584.07","68,584.07"
BOMBA ACEITE MIT OUT LANC 2.4CC MB1383 4G69 03-08 MD366260 MD322509 YSKMB1383B,1.00,"185,292.04","185,292.04"
BOMBA ACEITE NISSAN 13500-53Y01 GA1 6DE/B13/B14 16V,1.00,"63,451.33","63,451.33"
BOMBA ACEITE NISSAN PATHFINDER D21 VG30E 86-95,1.00,"56,637.17","56,637.17"
BOMBA ACEITE NISSAN SENTRA GA16 16V,3.00,"142,920.36","47,640.12"
BOMBA ACEITE SUZUKI 16100-85FA2 GRAND VITARA H25/H27A,1.00,"57,079.65","57,079.65"
BOMBA ACEITE SUZUKI VITARA J20,1.00,"39,292.04","39,292.04"
BOMBA ACEITE15010-21001 KA24 Z20 Z22 Z24,1.00,"41,858.41","41,858.41"
BOMBA AGUA 16100-69395 TACOMA 3.495 - 5VZ-FE,1.00,"39,823.01","39,823.01"
BOMBA AGUA 19200-RNA-A01 R18A 06,1.00,"29,734.51","29,734.51"
BOMBA AGUA 21010-1E400 KA24DE 93-01,1.00,"31,061.95","31,061.95"
BOMBA AGUA 4B11/12 2.2CC,1.00,"60,899.12","60,899.12"
BOMBA AGUA AVANTE 1.5/ ACCENT 1.5/ CERATO 1.5,1.00,"10,884.96","10,884.96"
BOMBA AGUA BMW 4CIL 88/9,1.00,"42,300.88","42,300.88"
BOMBA AGUA CH. CRUZE 1.8/SONIC 1.6/TRAX (25195119),1.00,"23,529.20","23,529.20"
BOMBA AGUA DH ROCKY TERIOS HDE-EJ 90,1.00,"17,699.12","17,699.12"
BOMBA AGUA FORD RANGER /B2300 2.3L 1983/1993 FP-1870,1.00,"48,523.89","48,523.89"
BOMBA AGUA GRAN CHEROKEE 16/19,1.00,"122,212.39","122,212.39"
BOMBA AGUA HD ACCORD 90-99 F18,1.00,"13,451.33","13,451.33"
BOMBA AGUA HD CRV 01- K20A/K24A ACCORD 03-/CIVIC 02- GWHO-52A,1.00,"23,008.85","23,008.85"
BOMBA AGUA HY ACCENT 1.4L 1.6L 00-05 /ELANTRA00-05 /RIO 06-/GETZ 02-/CERATO 04-/MATRIX 01-GWHY-23,1.00,"14,867.26","14,867.26"
BOMBA AGUA HY ACCENT BLUE 1.6 DE CADENA G4F I20 ELANTRA I30 I40,1.00,"15,486.73","15,486.73"
BOMBA AGUA HY ELANTRA 1.8CC 12- /TUCSON 09- /SPORTAGE 11,1.00,"16,201.77","16,201.77"
BOMBA AGUA HYUNDAI ACCENT BLUE/RIO 1.4/1.6 11-/CERATO/CRETA/ELANTRA 17/SOUL 1.6 15-16 DOHC,1.00,"26,991.15","26,991.15"
BOMBA AGUA HYUNDAI ELANTRA 1.6 1.8 93/95,1.00,"21,249.56","21,249.56"
"BOMBA AGUA HYUNDAI SANTA FE 2,4 01-04",1.00,"17,123.89","17,123.89"
BOMBA AGUA HYUNDAI SANTA FE 2.2 DIESEL,1.00,"22,477.88","22,477.88"
BOMBA AGUA MB 4G92/93/94 96-LANCER/MIRAG/MONTERO JUNIOR GWM-59A,1.00,"15,221.24","15,221.24"
BOMBA AGUA MB LANCER /MIRAGE 4G13 /4G15 /4G18 96- GWM-54A,1.00,"14,654.87","14,654.87"
BOMBA AGUA MITSUBISHI LANCER 4G92,2.00,"38,916.82","19,458.41"
BOMBA AGUA MITSUBISHI MONTERO PAJERO 4M40 4M41 93-,1.00,"19,469.03","19,469.03"
BOMBA AGUA NISSAN D21 ALTIMA KA24E 4CYL GAS 240SX 12V 16V,1.00,"17,345.13","17,345.13"
BOMBA AGUA NISSAN MAXIMA VG30 (18-336/US9074),1.00,"20,000.00","20,000.00"
BOMBA AGUA NISSAN MAXIMA VQ30DE,1.00,"21,946.90","21,946.90"
BOMBA AGUA NISSAN SENTRA QG18DE 00/06,2.00,"36,330.75","18,165.38"
BOMBA AGUA NISSAN TD27,2.00,"101,437.17","50,718.58"
BOMBA AGUA NISSAN XTRAIL QR25 06,1.00,"25,221.24","25,221.24"
BOMBA AGUA NISSAN XTRAIL YD22 YD25 05- (BAJA),2.00,"35,221.24","17,610.62"
BOMBA AGUA NS QG13 QG15 QG 16 QG 18 SENTRA B15 ALMERA00-06 GWN-73A,1.00,"17,433.63","17,433.63"
BOMBA AGUA NS TD27T/QD32 D21/D22 C/FAN CLUTCH,1.00,"45,837.17","45,837.17"
BOMBA AGUA OK65A-15-100A JT/J2 BONGO - FV-45,1.00,"27,610.62","27,610.62"
BOMBA AGUA R CILIO MEGANE,2.00,"69,203.54","34,601.77"
BOMBA AGUA RAV 4  3.5,2.00,"101,061.95","50,530.98"
BOMBA AGUA RF01-99-154 RF 2.0cc/R2 2.2c - MZ-18,1.00,"35,398.23","35,398.23"
BOMBA AGUA SUZUKI JIMMY-SWIFT M13A,1.00,"13,922.12","13,922.12"
BOMBA AGUA SUZUKI SIDEKICK 1.6 89-98,2.00,"28,244.25","14,122.12"
BOMBA AGUA TOYOTA 5VZ 96-02,1.00,"23,097.35","23,097.35"
BOMBA AGUA TOYOTA TUNDRA-SEQUOIA 5.7 ST213,1.00,"26,814.16","26,814.16"
BOMBA AGUA TY TACOMA 5VZFE 95- /4RUNNER /CON A/C GWT-97A,1.00,"25,663.72","25,663.72"
BOMBA AUX CLUTCH HY GALLOPER 91-99/MONTERO 89-97/L200 91-96 3/4,1.00,"13,352.21","13,352.21"
BOMBA AUX CLUTCH I25 GRAND I10,1.00,"10,991.15","10,991.15"
BOMBA AUX CLUTCH IZ DMAX 04-12 2.5L,1.00,"17,699.12","17,699.12"
BOMBA AUX CLUTCH MZ 3 2.0 /2.3L 04-13 / MZ 5 05- 13/1,1.00,"29,911.50","29,911.50"
BOMBA AUX CLUTCH TY PRADO 4RUNNER 96-02 5VZFE/VZJ9# 13/16,1.00,"10,619.47","10,619.47"
BOMBA AUX DE CLUTCH CIV 06+K20 167-4421,1.00,"38,946.90","38,946.90"
BOMBA AUX FRENO CHEVROLET SPARK 06-14 AVEO 06- DAEWOO KALOS 3/4,13.00,"94,187.62","11,773.45"
BOMBA AUX FRENO CHEVROLET SPARK R/L 98-12 0.8 1.0 11/16,5.00,"38,053.10","9,513.28"
BOMBA AUX FRENO HONDA CIVIC 06-15 LX DX HIBRID FIT 06-18 R/L 3/4,3.00,"23,628.32","11,814.16"
BOMBA AUX FRENO HONDA CIVIC 1.5 1.6 EX DX HX AL LH 01-05 CRV 3/4,2.00,"15,292.03","7,646.02"
BOMBA AUX FRENO HONDA CIVIC 1.5 1.6 EX DX HX AL RH 01-05 CRV 3/4,3.00,"23,256.63","7,752.21"
BOMBA AUX FRENO HONDA CIVIC 92- LH 3/4,4.00,"30,442.48","7,610.62"
BOMBA AUX FRENO HONDA CIVIC 92- RH 3/4,6.00,"47,787.60","7,964.60"
BOMBA AUX FRENO HONDA CIVIC CRV 97-01 ACCORD 91-00 LH 13/16,3.00,"26,487.33","8,829.11"
BOMBA AUX FRENO HONDA CIVIC CRV 97-01 ACCORD 91-00 RH 13/16,3.00,"26,487.33","8,829.11"
BOMBA AUX FRENO HY H100 04- PORTER TRAS LH 7 8,1.00,"13,433.63","13,433.63"
BOMBA AUX FRENO HY H100 04- PORTER TRAS RH 7 8,1.00,"13,433.63","13,433.63"
BOMBA AUX FRENO HYUNDAI ACCENT 10-15 GR i10 20 1.6 R/L KIA RIO 1.4 7/10,29.00,"249,995.70","14,705.63"
BOMBA AUX FRENO HYUNDAI ACCENT ELANTRA R/L KIA PICANTO 10- 11/16,6.00,"49,274.33","16,424.78"
BOMBA AUX FRENO HYUNDAI ACCENT ELANTRA TRAS LH TIBURON 3/4,4.00,"30,346.90","7,586.72"
BOMBA AUX FRENO HYUNDAI ACCENT ELANTRA TRAS RH TIBURON 3/4,3.00,"22,575.22","7,525.07"
BOMBA AUX FRENO HYUNDAI ACCENT VERNA R/L 3/4 58330-25000,5.00,"41,327.43","13,775.81"
BOMBA AUX FRENO HYUNDAI ACCENT VERNA R/L 3/4 58380-25000,14.00,"79,778.78","11,396.97"
BOMBA AUX FRENO HYUNDAI ELANTRA ACCENT i10 01- BLUE i10 R/L 7/10,4.00,"32,212.39","16,106.20"
BOMBA AUX FRENO HYUNDAI GRACE STAREX H100 GALLOPER LH 7/8            NO,3.00,"28,053.09","9,351.03"
BOMBA AUX FRENO HYUNDAI GRACE STAREX H100 GALLOPER RH 7/8,4.00,"37,787.60","9,446.90"
BOMBA AUX FRENO HYUNDAI H1 2.5 07-17 R/L 7/8,2.00,"20,513.27","20,513.27"
BOMBA AUX FRENO ISUZU DMAX 4X2 02-15 GREAT WALL 15/16,2.00,"16,637.17","16,637.17"
BOMBA AUX FRENO ISUZU TROOPER KB TRAS R/L 7/8,4.00,"28,934.51","14,467.26"
BOMBA AUX FRENO KIA K2700/BONGO 4DW LH HYUNDAI H100 05-20 11/16,1.00,"8,318.58","8,318.58"
BOMBA AUX FRENO KIA K2700/BONGO 4WD RH HYUNDAI H100 05-20 11/16,1.00,"8,318.58","8,318.58"
BOMBA AUX FRENO KIA SPORTAGE 95-02 CARNIVAL HORISUZUO R/L 13/16,1.00,"8,495.58","8,495.58"
BOMBA AUX FRENO MAZDA 323 626 KIA SEPHIA SPECTRA 90-96 R/L 11/16,9.00,"63,192.56","10,532.09"
BOMBA AUX FRENO MAZDA BT50 R/L 06- FD RANGER 15/16,3.00,"32,614.00","16,307.00"
BOMBA AUX FRENO MITSUBISHI COLT EXPO LANCER R/L 3/4 91-97 MAZDA 2,6.00,"36,065.48","12,021.83"
BOMBA AUX FRENO MITSUBISHI GALANT-92 LANCER MIRAGE COLT 94-96 R/L 11/16,2.00,"12,246.02","6,123.01"
BOMBA AUX FRENO MITSUBISHI LANCER 99- 3/4,10.00,"64,513.27","9,216.18"
BOMBA AUX FRENO MITSUBISHI MONT/RAIDER TRAS RH 88-91 L200 -05 7/8,1.00,"9,292.04","9,292.04"
BOMBA AUX FRENO MITSUBISHI MONTERO 83-97 LH 13/16 S/PURGA,2.00,"16,106.20","8,053.10"
BOMBA AUX FRENO MITSUBISHI MONTERO 83-97 RH 13/16 C/PURGA,1.00,"7,256.64","7,256.64"
BOMBA AUX FRENO MITSUBISHI MONTERO PAJERO SPORT TRAS LH 92-97 15/16,3.00,"22,096.47","7,365.49"
BOMBA AUX FRENO MITSUBISHI MONTERO PAJERO SPORT TRAS RH 92-97 15/16,3.00,"21,842.48","7,280.83"
BOMBA AUX FRENO MITSUBISHI MONTERO RAIDER TRAS LH 88-91 L200 -05 7/8,2.00,"16,456.64","8,228.32"
BOMBA AUX FRENO MITSUBISHI SPORTERO C/PURGA RH 7/8,1.00,"10,991.15","10,991.15"
BOMBA AUX FRENO MITSUBISHI SPORTERO S/PURGA LH 7/8,1.00,"10,991.15","10,991.15"
BOMBA AUX FRENO NISSAN D21 4W TRAS R/L 13/16,5.00,"46,258.40","11,564.60"
BOMBA AUX FRENO NISSAN D21 PATHFIND 4WD 4X2 93-97 7/8,3.00,"27,168.15","13,584.08"
BOMBA AUX FRENO NISSAN FRONTIER D22 01- 15/16,2.00,"20,353.98","20,353.98"
BOMBA AUX FRENO NISSAN FRONTIER D22 NAVARA 4WD NP300 03- 7/8,2.00,"16,637.17","16,637.17"
"BOMBA AUX FRENO NISSAN FRONTIER NP300 14- 1""",9.00,"89,150.28","17,830.06"
BOMBA AUX FRENO NISSAN PATHFIN TRAS R/L 90-95 13/16,2.00,"19,115.04","19,115.04"
BOMBA AUX FRENO NISSAN PLATINA RENAULT CLIO 02-08 7/10,2.00,"17,699.12","17,699.12"
BOMBA AUX FRENO NISSAN SENTRA B12 SUNNY STANZA-89 TRAS R/L 5/8,2.00,"16,446.02","16,446.02"
BOMBA AUX FRENO NISSAN SENTRA B13 B14 SUNNY PULSAR TRAS R/L 5/8,24.00,"180,203.58","10,600.21"
BOMBA AUX FRENO NISSAN SENTRA B15 ALMERA 02-06 ALTIMA  R/L 5/8,9.00,"60,686.72","12,137.34"
BOMBA AUX FRENO NISSAN SENTRA B15 TIIDA 11/16,3.00,"20,194.69","10,097.35"
BOMBA AUX FRENO NISSAN SENTRA B16 12- B17 1.8 R/L 3/4,1.00,"9,823.01","9,823.01"
BOMBA AUX FRENO NISSAN TIIDA R/L 5/8,15.00,"107,081.42","11,897.94"
BOMBA AUX FRENO NISSAN VERSA 09- JUKE 10- B16 SENTRA 06- 2.0 R/L 3/4,4.00,"27,610.61","9,203.54"
BOMBA AUX FRENO NS TIIDA 05/VERSA 09 TRAS 11/16,2.00,"14,867.26","14,867.26"
BOMBA AUX FRENO SUZUKI GRAND VITARA 99-12 LH APV 7/8,4.00,"28,948.68","9,649.56"
BOMBA AUX FRENO SUZUKI GRAND VITARA 99-12 RH APV 7/8,3.00,"22,481.43","7,493.81"
BOMBA AUX FRENO SUZUKI JIMNY LH 00- CARRY ALUM 3/4,1.00,"8,495.58","8,495.58"
BOMBA AUX FRENO SUZUKI JIMNY RH 00- CARRY ALUM 3/4,1.00,"8,495.58","8,495.58"
BOMBA AUX FRENO SUZUKI METRO/SWIFT TRAS R/L 89-96 HIERRO 5/8,3.00,"16,579.65","8,289.82"
BOMBA AUX FRENO SUZUKI SIDEKICK/VIT TRAS LH 4P 15/16,4.00,"34,122.67","8,530.67"
BOMBA AUX FRENO SUZUKI SIDEKICK/VIT TRAS RH 4P 15/16,3.00,"26,304.09","8,768.03"
BOMBA AUX FRENO SUZUKI SWIFT ALTO IGNIS CELERIO CH CRUZE R/L 5/8,2.00,"16,637.16","8,318.58"
BOMBA AUX FRENO SUZUKI SWIFT R/L 05-14 SX4 (V LATINA) 3/4,3.00,"22,297.15","11,148.58"
BOMBA AUX FRENO TOYOTA COROLLA TERCEL TRAS LH -02 11/16,10.00,"63,069.01","6,306.90"
BOMBA AUX FRENO TOYOTA COROLLA TERCEL TRAS RH -02 11/16,10.00,"63,327.42","6,332.74"
BOMBA AUX FRENO TOYOTA HIACE 05- R/L 7/8,3.00,"25,796.46","12,898.23"
BOMBA AUX FRENO TOYOTA HILUX 4W RUNNER TACOMA TRAS R/L 7/8 -06 C/RANUR,5.00,"40,327.44","13,442.48"
BOMBA AUX FRENO TOYOTA HILUX VIGO 03-14 15/16 EJE 5 TACOS,1.00,"8,584.07","8,584.07"
BOMBA AUX FRENO TOYOTA HILUX VIGO 2.5  06-14 R/L 7/8,4.00,"40,438.94","20,219.47"
"BOMBA AUX FRENO TOYOTA LAND C TRAS R/L 85- 04 HILUX 1""",6.00,"53,628.33","17,876.11"
BOMBA AUX FRENO TOYOTA RAV4 96-00 TRAS R/L 11/16,2.00,"14,867.26","14,867.26"
BOMBA AUX FRENO TOYOTA RAV4 TRAS R/L 00-05 3/4 DAIHATSU TERIOS BEGO 06-,8.00,"60,177.00","15,044.25"
"BOMBA AUX FRENO TOYOTA RUNNER 15"" 96-98 HILUX PRADO 15/16",9.00,"73,539.83","14,707.97"
BOMBA AUX FRENO TOYOTA YARIS 00-05 LH COROLLA 01- CORAXI 11/16,9.00,"65,348.66","7,260.96"
BOMBA AUX FRENO TOYOTA YARIS 00-05 RH COROLLA 01- CORAXI 11/16,7.00,"50,311.50","7,187.36"
BOMBA AUX FRENO TOYOTA YARIS 07-17COROLLA C/TORNILLO PRIUS RH 3/4,10.00,"88,428.93","8,842.89"
BOMBA AUX FRENO TOYOTA YARIS 07-20 COROLLA C/TORNILLO PRIUS LH 3/4,8.00,"70,924.51","8,865.56"
BOMBA AUX. CLUTCH H-1/STA 07- (KAO0980) 13/16,1.00,"16,371.68","16,371.68"
BOMBA AUXILAR  CLUTCH MB LANCER 4A91 07-14 MB MONTERO DSL,1.00,"10,619.47","10,619.47"
BOMBA AUXILAR CLUTCH MITSUBISHI LANCER 95-11 MIRAGE 95-06 CK2 OUTLADER 13/16,5.00,"49,800.89","9,960.18"
BOMBA AUXILAR CLUTCH TY YARIS 06-16 13/16,2.00,"18,959.55","9,479.78"
BOMBA AUXILIAR CLUCTH,2.00,"36,637.16","18,318.58"
BOMBA AUXILIAR CLUTCH 120 15,2.00,"50,973.45","25,486.72"
BOMBA AUXILIAR CLUTCH 3/4 KIA SEPHIA 98-01,1.00,"12,294.00","12,294.00"
BOMBA AUXILIAR CLUTCH 3/4 NISSAN AXXES,1.00,"10,265.49","10,265.49"
BOMBA AUXILIAR CLUTCH 3/4 SUZUKI SWIFT 1.6 90-94,1.00,"9,557.52","9,557.52"
BOMBA AUXILIAR CLUTCH 31470-52120 TOYOTA YARIS 05-- 1NZFE 1.5 06-08,3.00,"27,433.63","9,144.54"
BOMBA AUXILIAR CLUTCH HONDA CIVIC 92-95 CRV 3/4,3.00,"23,214.16","7,738.05"
BOMBA AUXILIAR CLUTCH HYUNDAI ACCENT 95-05 VERNA 13/16,3.00,"32,042.48","10,680.83"
BOMBA AUXILIAR CLUTCH HYUNDAI ELANTRA/EXCEL 92-96- Avante 13/16,1.00,"10,088.50","10,088.50"
BOMBA AUXILIAR CLUTCH HYUNDAI GRACE H100 STAREX  13/16,3.00,"29,425.15","9,808.38"
BOMBA AUXILIAR CLUTCH HYUNDAI TUCSON ELANTRA 1.8 MATRIX  KIA SPORTAGE 13/16,2.00,"20,707.96","10,353.98"
BOMBA AUXILIAR CLUTCH HYUNDAI. H-1/STA 07- (KAO0980) 13/16,1.00,"20,680.00","20,680.00"
BOMBA AUXILIAR CLUTCH ISUZU DMAX 3.0 2.5 4JK 10- 4X2 13/16,1.00,"11,946.90","11,946.90"
BOMBA AUXILIAR CLUTCH ISUZU KB TROOPER PICK UP 2.5 DSL 8-94389-193-0 13/16,1.00,"11,805.00","11,805.00"
BOMBA AUXILIAR CLUTCH ISUZU NPR NHR NKR ELF 88- 1 1/16,3.00,"45,479.64","15,159.88"
BOMBA AUXILIAR CLUTCH ISUZU TROOPER 2.8 RODE AMIGO 3.1 DMAX 2.5 DSL 7/8,1.00,"11,061.95","11,061.95"
BOMBA AUXILIAR CLUTCH ISUZU TROOPER 3.2 92-94 AMIG/RODEO 94 7/8,3.00,"34,737.19","11,579.06"
BOMBA AUXILIAR CLUTCH KIA SEPHIA,1.00,"11,770.00","11,770.00"
BOMBA AUXILIAR CLUTCH KIA SPORTAGE 94-98 BESTA CERES  AGARRE LH 3/4,1.00,"7,522.12","7,522.12"
BOMBA AUXILIAR CLUTCH MAZDA B2200 87-88 B2600 B2900 DSL BT50 -09 3/4,1.00,"7,650.44","7,650.44"
BOMBA AUXILIAR CLUTCH MITSUBISHI MONTERO JUNIOR,2.00,"19,557.53","9,778.76"
BOMBA AUXILIAR CLUTCH MITSUBISHI MONTERO L200 NATIVA HYUNDAI PORTER 88-96 3/4,1.00,"7,571.68","7,571.68"
BOMBA AUXILIAR CLUTCH MZ 3 03- MZ 2 07- 13/16,4.00,"75,221.25","18,805.31"
BOMBA AUXILIAR CLUTCH NISSAN 720 4WD 80-85 FRONTIER XTERRA PATHF 3/4,9.00,"72,075.63","10,296.52"
BOMBA AUXILIAR CLUTCH NISSAN DATSUN 1500 N620 720 72- 3/4 SZ SIDEKIEK SPORT,2.00,"17,610.62","8,805.31"
BOMBA AUXILIAR CLUTCH NISSAN PATHFINDER D21 FRONTIER 11/16,3.00,"26,637.16","8,879.05"
BOMBA AUXILIAR CLUTCH SZ SIDEKICK 95- 2.0 2.5 2.7 J20/RF XL-7  99- 3/4,3.00,"30,952.22","10,317.41"
BOMBA AUXILIAR CLUTCH TOYOTA CORAXI COROLL DX/RAV4 97- 1C 2C 1S 2S 3S 13/16,1.00,"7,408.85","7,408.85"
BOMBA AUXILIAR CLUTCH TOYOTA COROLLA ZZ 1.8 98- 7/8,2.00,"30,796.46","15,398.23"
BOMBA AUXILIAR CLUTCH TOYOTA DYNA 95-99  BU211 2004ton 3/4,2.00,"20,176.99","10,088.49"
BOMBA AUXILIAR CLUTCH TOYOTA HILUX GAS TACOMA RUNNER 2.4 2.7 95-04 13/16,2.00,"19,115.04","9,557.52"
BOMBA AUXILIAR CLUTCH TOYOTA HILUX RUNNER T100 DYNA 4WD 85-13/16 MODEL F,2.00,"15,929.20","7,964.60"
BOMBA AUXILIAR CLUTCH TOYOTA HILUX VIGO 06- 2KD LAND C 1KD 1KZ HIACE06- 3/4,3.00,"28,393.80","9,464.60"
BOMBA AUXILIAR CLUTCH TOYOTA TERCEL 88-99 PASEO 92-97 13/16,2.00,"13,969.74","6,984.87"
BOMBA AUXILIAR DE FRENO FIAT UNO/PREMIO,2.00,"21,769.91","21,769.91"
BOMBA AUXILIAR DE FRENO TOYOTA RUSH 16-AVANZA 15- R/L 13/16,2.00,"14,492.03","14,492.03"
"BOMBA AUXILIAR DE FRENO TRASERO 1"" TOYOTA HILUX 96-99",2.00,"12,743.36","12,743.36"
BOMBA AUXILIAR DE FRENO TRAX 7/8,2.00,"17,911.50","17,911.50"
BOMBA AUXILIAR FRENO 500 10 PUNTO 93 (BENDIX),2.00,"24,955.75","24,955.75"
BOMBA AUXILIAR FRENO DEL 13/16 RH DATSUN 1200 C/PURGA,1.00,"7,001.77","7,001.77"
"BOMBA AUXILIAR FRENO DELANTERO 13/16"" RH DATSUN 1200-120Y 73/- SPURGA",1.00,"5,780.53","5,780.53"
BOMBA AUXILIAR FRENO NISSAN DATSUN 1200 TRAS R/L 13/16,1.00,"9,115.04","9,115.04"
BOMBA AUXILIAR FRENO SUZUKI DZIRE BALENO 16- 3/4,1.00,"5,575.22","5,575.22"
BOMBA AUXILIAR FRENO TOYOTA HILUX DELANTERA LH INFERIOR 79-93 1 1/8 CON PURGA,1.00,"13,841.00","13,841.00"
BOMBA AUXILIAR FRENO TOYOTA HILUX DELANTERA RH INFERIOR 79-93 1 1/8 3 TORN,2.00,"27,682.00","13,841.00"
BOMBA AUXILIAR FRENO TOYOTA HILUX DELANTERA RH SUPERIOR 79-93 1 1/8 SIN PURGA,1.00,"13,841.00","13,841.00"
BOMBA AUXILIAR FRENO TOYOTA HILUX RN20 TRASERA R/L 72- DISCO 7/8,2.00,"19,540.00","19,540.00"
BOMBA AUXILIAR FRENO TRAS 13-16 LH TOYOTA CAMRY 92-01,2.00,"20,530.97","20,530.97"
BOMBA AUXILIAR FRENO TRASERA 15-16 TOYOTA HILUX 96-99,2.00,"10,973.45","10,973.45"
BOMBA AUXILIAR FRENO TRASERO  MZ 3 03- FD FOCUS MK2 04- R/L 13/16,5.00,"100,707.97","33,569.32"
"BOMBA AUXILIAR FRENO TRASERO 11/16"" LH TOYOTA COROLLA 83 TERCEL",1.00,"4,778.76","4,778.76"
BOMBA BAC,1.00,"15,398.23","15,398.23"
BOMBA BAC 23820-63J01,1.00,"29,911.50","29,911.50"
BOMBA BAC 41710-23000 AUX CLUTCH TUCSON ACCENT 06--,2.00,"27,079.65","13,539.82"
BOMBA BPC,1.00,"19,646.02","19,646.02"
BOMBA BPC CMLA-046,1.00,"15,794.69","15,794.69"
BOMBA CLUTCH H1 G.STAREX 07-/H100 00- - 41600,2.00,"65,486.72","32,743.36"
"BOMBA CLUTCH HY. COUNTY 3.9 D4D7/MIGHTY/HD65/72 1"" (KACO281)",1.00,"37,288.50","37,288.50"
BOMBA CLUTCH HY. COUNTY/MIGHTY/HD65/72/78 (7/8) 98-04,1.00,"49,557.52","49,557.52"
BOMBA CLUTCH NS NAVARA 05-/PATHFINDER R51 05- 5/8,1.00,"24,831.86","24,831.86"
BOMBA CLUTCH VW AMAROK 10- 3/4,1.00,"42,477.88","42,477.88"
BOMBA COMBUSTIBLE H-350 D4CB,1.00,"186,442.48","186,442.48"
BOMBA COMBUSTIBLE TOYOTA YARIS HATCHBACK HILUX VITARA 2.7 H27 06-(23220-0P010) (44 psi-60 l/h) (7cm),1.00,"18,849.56","18,849.56"
BOMBA DE ACEITE CON TAPA DE DISTRIBUCION 1RZ TOYOTA HILUX/ HIACE 2RZ .,1.00,"41,194.69","41,194.69"
BOMBA DE ACEITE COROLLA 4EFE/ 5EFE CON SENSOR/ SIN MUEZCA PARA ORING,2.00,"29,557.52","14,778.76"
BOMBA DE ACEITE NISSAN QR25DE 13500-ET 80B 07-,1.00,"144,159.29","144,159.29"
BOMBA DE ACEITE RAV4/ IPSUM/ CAMRY 3SFC/ 3SFE/ 5SFE,2.00,"63,716.82","31,858.41"
"BOMBA DE ACEITE TOYOTA COROLLA 1,3 2E 1988- POLEA 24MM",1.00,"24,601.77","24,601.77"
BOMBA DE ACEITE TOYOTA COROLLA 4AFE/ 5AFE/ 7AFE IMPORTADO,11.00,"178,141.58","16,194.69"
BOMBA DE AGUA 21010-12G26 VG30 PATHFINDER 4WD N-62,3.00,"101,044.26","33,681.42"
BOMBA DE AGUA 4D55 / 56,1.00,"18,318.58","18,318.58"
BOMBA DE AGUA CHEVROLET SPARK M300 1.0 0.8 05-,2.00,"28,545.14","14,272.57"
BOMBA DE AGUA CHEVROLET SPARK M300 1.2 AVEO T200 1.2 KALOS 05-07,1.00,"14,867.26","14,867.26"
BOMBA DE AGUA COROLLA ALTIS 1ZZFE/ 2XXFE/ 4ZZFE,2.00,"28,318.58","14,159.29"
BOMBA DE AGUA HONDA CIVIC 05-12 FRV 07-,2.00,"30,619.47","15,309.74"
BOMBA DE AGUA HONDA CIVIC D17A 01-,4.00,"60,473.44","15,118.36"
BOMBA DE AGUA HONDA CIVIC INTE D13B D15B D16A ZC 95-,2.00,"30,088.49","15,044.24"
BOMBA DE AGUA HONDA CRV 02- RE RM ACCORD CL CN,1.00,"21,592.92","21,592.92"
BOMBA DE AGUA HONDA CRV B18B B20B 97-,2.00,"27,610.62","13,805.31"
BOMBA DE AGUA HYUNDAI ACCE ELAN -96 DOHC KIA RIO CERA 05-,2.00,"29,911.50","14,955.75"
BOMBA DE AGUA HYUNDAI ELANTRA 96- 1.8 DOHC AVANTE 1.6,3.00,"44,598.23","14,866.08"
BOMBA DE AGUA HYUNDAI GRAN i10 1.2 i20 1.4 14- ACCENT BLUE 1.4,10.00,"145,968.12","14,596.81"
BOMBA DE AGUA HYUNDAI TUCSON 2.0 DSL D4EA 04- MATR TRAJ ELANTRA ACCENT,3.00,"50,591.15","16,863.72"
BOMBA DE AGUA HYUNDAI TUCSON IX35 i40 GAS G4NC 2.0 10- ELANTRA 11-,5.00,"63,615.05","12,723.01"
BOMBA DE AGUA KIA PICANTO i10 11- G3L B3L WP5088,13.00,"173,409.47","13,339.19"
BOMBA DE AGUA MITSUBISHI MONTERO 4M40 2.8,3.00,"71,061.95","23,687.32"
BOMBA DE AGUA MITSUBISHI MONTERO 6G72 3.0 24V 95-,4.00,"89,171.69","22,292.92"
BOMBA DE AGUA NISSAN NOTE/ TIDA/ MARCH/ IMPORTADORA WINGROAD,4.00,"41,946.91","10,486.73"
BOMBA DE AGUA NISSAN SENTRA GA16 16V B13 B14,8.00,"93,389.41","11,673.68"
BOMBA DE AGUA NISSAN TIIDA 07-MARCH NOTE  QASHQAI NV200 10-,1.00,"12,538.05","12,538.05"
