Item Name,Count,Amount,Invoice Overdue Count,Invoice Overdue Amount
DISCO 1RZ/2J/3Y/4Y/3C/2TZ/22RT/2RZ 236X150X21X28.95,1,"CRC 99,200.00",0.00,0.00
DISCO CLUTCH SUZUKI SWIFT/METRO G13B 92-01 190x134x18x19.14,1,"CRC 62,400.00",0.00,0.00
DISCO DE CLUTCH ISUZU KB240 C24NE/ KB260/ 280/ NISSAN 1 TONNER Z24 SKYLINE 241X25.4X24,1,"CRC 18,700.00",0.00,0.00
DISCO DE CLUTCH MAZDA 323/ ETUDE/ 626/ B SERIES 1.8/ 2.0 225X24.2X22 .,1,"CRC 50,400.00",0.00,0.00
DISCO DE CLUTCH TOYOTA COROLLA/ CONQUEST 1.6/ 1.8 1993-1998 210X23.8X21 TOYOTA AVENSIS 1ZZ,1,"CRC 61,000.00",0.00,0.00
DISCO DE CLUTCH TOYOTA COROLLA/ CONQUEST/ TAZZ 2T/ 3T 1988-/ AVANTE/ SPRI 1985-/ CORONA 1969- 200X23.8X21,3,"CRC 331,928.00",0.00,0.00
DISCO DE CLUTCH TY16 4A JCCD-V0231,1,"CRC 74,300.00",0.00,0.00
DISCO DE FREN TRASERO TUCSON / CRETA /JAC S5,1,"CRC 137,500.00",0.00,0.00
DISCO DE FRENO DELANTERO TUCSON / CRETA / JAC S5 VALUE MILLES,1,"CRC 137,500.00",0.00,0.00
DISCO DE FRENO NISSAN XTRAIL/XTERRA 2.5,1,"CRC 60,904.00",0.00,0.00
DISCO F CHEVROLET DEL SPARK,1,"CRC 36,800.00",0.00,0.00
DISCO F DH DEL TERIOS BEGO 06- TY RUSH,3,"CRC 344,102.20",0.00,0.00
"DISCO F HD DEL CIVIC 1,8 07- CRZ 12",1,"CRC 52,750.00",0.00,0.00
DISCO F HD DEL CIVIC 93-05 FIT 07-10 ACURA INTEGRA,1,"CRC 98,100.00",0.00,0.00
DISCO F HD DEL CRV 06,1,"CRC 71,484.00",0.00,0.00
DISCO F HD TRAS CIVIC Hybrid 06-11 GREAT WALL,1,"CRC 44,600.00",0.00,0.00
DISCO F HD TRAS CRV 02-04 C/TAMBOR,2,"CRC 86,318.00",0.00,0.00
DISCO F HD TRAS CRV 05-10 ACURA RDX 07-10,1,"CRC 83,000.00",0.00,0.00
DISCO F HY DEL ELANTRA 99-06 Sonata 99-01EXPO W/ABS,1,"CRC 61,639.24",0.00,0.00
DISCO F HY DEL GRACE 93-02 H100 93-03 2.4 PORTER 96-12,1,"CRC 63,400.00",0.00,0.00
DISCO F HY DEL SANTA FE 01-04,1,"CRC 60,168.00",0.00,0.00
DISCO F HY DEL TUCSON 16- KIA SPORTAGE FWD 2.0 17,2,"CRC 147,888.00",0.00,0.00
DISCO F HY DEL TUCSON 21-KIA SPORTAGE SONATA 19-,1,"CRC 55,435.00",0.00,0.00
DISCO F HY TRAS TUCSON 11- i30 IX35 KIASPORTAGE SL JAC S5,3,"CRC 161,434.00",0.00,0.00
DISCO F HY TRAS TUCSON 15- KIA SPORTAGE 15,1,"CRC 91,400.00",0.00,0.00
DISCO F HY TRAS i10 07-KIA PICANTO 11-,3,"CRC 108,900.00",0.00,0.00
DISCO F KIA DEL BONGO 12- K2500 10- 2.5,1,"CRC 82,800.00",0.00,0.00
DISCO F KIA SPORTAGE 95-03,1,"CRC 36,400.00",0.00,0.00
DISCO F MB DEL LANCER G4 MIRAGE 12-1.2,3,"CRC 110,348.00",0.00,0.00
DISCO F MB DEL MB LANCER 03-07 HY SANTAMO KIA JOICE EXPO,2,"CRC 121,800.00",0.00,0.00
DISCO F MB DEL MIRAGE LANCER 95-99 4DR,1,"CRC 48,703.00",0.00,0.00
DISCO F MB DEL MONTERO 3.2 3.8 4M41 6G75 06-12 3.2 08-11,1,"CRC 173,660.00",0.00,0.00
DISCO F MB DEL MONTERO CACHETONA 00-,1,"CRC 86,480.00",0.00,0.00
DISCO F MB TRAS MONTERO 3.2 3.8 4M41 6G75 06-12 3.2 08-11,1,"CRC 173,660.00",0.00,0.00
DISCO F MB TRAS MONTERO SPORT 14-,1,"CRC 46,600.00",0.00,0.00
DISCO F MB TRAS MONTERO SPORT 97-0 MONTERO 92-99 D567,1,"CRC 356,960.00",0.00,0.00
DISCO F MB TRAS MONTERO SPORT 97-04 MONTERO 92-99 D5677,3,"CRC 182,200.00",0.00,0.00
DISCO F MZ DEL 323 99-03 PROTEGE 1.6cc,1,"CRC 102,800.00",0.00,0.00
"DISCO F MZ DEL 323 99-04 PROTEGE 1,6 99-03",1,"CRC 80,316.00",0.00,0.00
DISCO F NS DEL FRONTIER 2W 98-04,2,"CRC 130,778.00",0.00,0.00
DISCO F NS DEL FRONTIER V6 PATHFINDER 4X2 4X4 XTERRA 00-04,1,"CRC 39,048.00",0.00,0.00
DISCO F NS DEL FRONTIER/PATH XTERRA/EQUATOR 05-08 4.0 6C,2,"CRC 165,518.77",0.00,0.00
DISCO F NS DEL SENTRA B13 91-,1,"CRC 34,000.00",0.00,0.00
DISCO F NS DEL SENTRA B15 B17 JUKE 14- KICKS,1,"CRC 56,400.00",0.00,0.00
DISCO F NS DEL TIIDA 04- ALMERA 11- MARCH 02- VERSA 15-,9,"CRC 584,756.00",0.00,0.00
DISCO F NS DEL TIIDA 07-1.6.1.8 MICRA RENAUL MEGANE CLIO,1,"CRC 55,844.00",0.00,0.00
DISCO F NS DEL TIIDA 1.5 1.6 05-,1,"CRC 47,700.00",0.00,0.00
DISCO F NS DEL URVAN 00-12,1,"CRC 120,800.00",0.00,0.00
DISCO F NS DEL XTRAIL 13- 5 PASAJEROS QASHQAI JUKE B17,2,"CRC 171,650.00",0.00,0.00
DISCO F NS TRAS FRONTIER 05-10 XTERRA SZ EQUATER C/TAMBOR,2,"CRC 144,920.00",0.00,0.00
DISCO F NS TRAS PATHFINDER 14- SKYLINE MURANO MB,1,"CRC 118,036.00",0.00,0.00
DISCO F NS TRAS SENTRA 13- ALTIMA NV200 QASHQAI TIIDA 11-,1,"CRC 107,400.00",0.00,0.00
DISCO F SZ DEL AERIO 00- ESTEEM 95-02 BALENO 1.6,1,"CRC 61,800.00",0.00,0.00
DISCO F SZ DEL AERIO BALENO -05 ESTEEM 00-06,3,"CRC 102,100.00",0.00,0.00
DISCO F SZ DEL ALTO GF 1.0 09,1,"CRC 52,300.00",0.00,0.00
DISCO F SZ DEL APV 06 - SUPER CARRY CARRY,2,"CRC 48,400.00",0.00,0.00
DISCO F SZ DEL CARRY 1.3 99-14 BR3134,1,"CRC 21,400.00",0.00,0.00
DISCO F SZ DEL GEO METRO SWIFT 1.3 4W 97- 4P 90-,1,"CRC 94,300.00",0.00,0.00
DISCO F SZ DEL JIMMY,2,"CRC 90,100.00",0.00,0.00
DISCO F SZ DEL SIDEKICK DEL 92-98 1.6 4P,1,"CRC 48,700.00",0.00,0.00
DISCO F SZ DEL SWIFT01-15 CHEVROLET AVEO 04-14 KALOS BERLINA,1,"CRC 62,800.00",0.00,0.00
DISCO F SZ DEL SX4 07-15,2,"CRC 111,760.00",0.00,0.00
DISCO F SZ DEL VITARA TODOS 99-04 CHEVROLET 00-04 2P,1,"CRC 45,505.00",0.00,0.00
DISCO F SZ TRAS BALENO 16- SWIFT,1,"CRC 19,000.00",0.00,0.00
DISCO F SZ TRAS SWIFT 10- SX4 08,1,"CRC 33,600.00",0.00,0.00
DISCO F TOYOTA DEL COROLLA 88-92 USA,4,"CRC 265,424.01",0.00,0.00
DISCO F TY DEL HIACE 04-18,2,"CRC 180,075.00",0.00,0.00
DISCO F TY DEL LANC C PRADO120 02-10 PRADO150 10- RUNNER 4.0,1,"CRC 64,200.00",0.00,0.00
DISCO F TY DEL LAND C PRADO FJ CRUICER LEXUS 10,1,"CRC 87,500.00",0.00,0.00
DISCO F TY DEL RAV4 01-05,4,"CRC 344,540.00",0.00,0.00
DISCO F TY DEL RAV4 06- COROLLA 09- AVALON CAMRY GEELY,1,"CRC 55,000.00",0.00,0.00
DISCO F TY DEL TUNDRA LAND C SEQUOIA 07,3,"CRC 253,680.74",0.00,0.00
DISCO F TY TRAS LAND C SEQUIOA TUNDRA 07- D1304,1,"CRC 109,850.00",0.00,0.00
DISCO F TY TRAS RAV 4 05-17,2,"CRC 165,836.00",0.00,0.00
DISCO F TY TRAS RAV4 00-05,1,"CRC 44,896.00",0.00,0.00
"DISCO F. CHEVROLET N300, N400 DELANT (V) 256X4T",1,"CRC 82,000.00",0.00,0.00
DISCO F. ISUZU TROOPER-RODEO 92-01/ AMIGO 94-00/ H,1,"CRC 84,200.00",0.00,0.00
DISCO F. KIA PICANTO 04--/ MORNING 11-17 / HY i10,1,"CRC 86,300.27",0.00,0.00
"DISCO F. PERFORADO MAZDA CX-5 11-- D1846, D1624 TR",1,"CRC 122,452.02",0.00,0.00
DISCO F. SUBARU FORESTER 97-02 / IMPREZA,1,"CRC 66,800.00",0.00,0.00
DISCO FRENO,1,"CRC 61,000.00",0.00,0.00
DISCO FRENO CH DEL N300 N400 MICROBUS,1,"CRC 83,700.00",0.00,0.00
DISCO FRENO CHEV SPARK 16,1,"CRC 53,800.00",0.00,0.00
DISCO FRENO CHEVROLET DELANTERO SPARK BEAT 18- CORSA PONTIAC AVEO,8,"CRC 500,652.00",0.00,0.00
DISCO FRENO DELANTERO HYUNDAI SANTA FE 05-19 KIA SORENTO 06-20,1,"CRC 129,400.00",0.00,0.00
DISCO FRENO DELANTERO NISSAN FRONTIER NAVARA NP300 05-19 4X4 4X2,3,"CRC 164,025.00",0.00,0.00
DISCO FRENO DELANTERO SUZUKI SWIFT 1.6 05-,1,"CRC 43,000.00",0.00,0.00
DISCO FRENO DELANTERO TOYOTA YARIS DEL 14- ETIOS,2,"CRC 143,000.00",0.00,0.00
DISCO FRENO HONDA DELANTERO CIVIC 93-05 FIT 07-10 ACURA INTEGRA,2,"CRC 140,000.00",0.00,0.00
DISCO FRENO HONDA DELANTERO CRV 02-05 ACCORD 03-07 ODYSSEY 200   NO,1,"CRC 164,588.00",0.00,0.00
DISCO FRENO HY DELANTERO GRAND i10 08- KIA PICANTO 04-,21,"CRC 1,298,982.00",0.00,0.00
"DISCO FRENO HYUNDAI DELANTERO ACCENT 11-14 BLUE 1,4 12-",1,"CRC 60,050.00",0.00,0.00
DISCO FRENO HYUNDAI DELANTERO ACCENT 15- MITSUBISHI MIRAGE SEDAN 12-1.2,5,"CRC 314,206.01",0.00,0.00
DISCO FRENO HYUNDAI DELANTERO ELANTRA 12- VELOSTER i30 KIA FRENOORTE 16-,4,"CRC 280,300.00",0.00,0.00
DISCO FRENO HYUNDAI DELANTERO EXCEL 88-92 ACCENT 96-99,3,"CRC 111,740.00",0.00,0.00
DISCO FRENO HYUNDAI DELANTERO H1 07- 4X2 GRAND STAREX,3,"CRC 562,135.00",0.00,0.00
DISCO FRENO HYUNDAI TRAS H1 07-GRAND STAREX,3,"CRC 597,085.00",0.00,0.00
DISCO FRENO HYUNDAI TRASERO ACCENT BLUE ACCENT 10- i20 14- KIA RIO 11-,8,"CRC 602,840.03",0.00,0.00
DISCO FRENO HYUNDAI TRASERO SANTA FRENOE 02-04 TUCSON KIA SPORTAG 4W 05-10,1,"CRC 49,900.00",0.00,0.00
DISCO FRENO HYUNDAI TRASERO i30 ELANTRA VELOSTER 11-15,1,"CRC 77,000.00",0.00,0.00
DISCO FRENO ISUZU DELANTERO KB TROOPER RODEO 88-92 HONDA PASPORT,1,"CRC 71,400.00",0.00,0.00
DISCO FRENO KIA DEL PICANTO 18-ARO 14,1,"CRC 275,500.05",0.00,0.00
DISCO FRENO MITSUBISHI DELANTERO LANCER 02-07 MIRAGE 99-02,4,"CRC 267,100.00",0.00,0.00
DISCO FRENO MITSUBISHI DELANTERO MONTERO RAIDER HYUNDAI GALLOPER 4W 95-05,1,"CRC 48,024.00",0.00,0.00
"DISCO FRENO MITSUBISHI DELANTERO MONTERO SPORT NATIVA 00- ARO 16""",5,"CRC 657,764.00",0.00,0.00
DISCO FRENO MITSUBISHI DELANTERO SPORTERO06- MONTERO SPORT 08-18 MONTERO 08-14,4,"CRC 698,531.72",0.00,0.00
DISCO FRENO MITSUBISHI TRASERO MONTERO TRASERO 01-06 CACHETONA,2,"CRC 142,478.00",0.00,0.00
DISCO FRENO NISSAN DEL D21 Z24 4X2 4C,1,"CRC 49,000.00",0.00,0.00
DISCO FRENO NISSAN DELANTERO SENTRA B13 91-,2,"CRC 150,825.00",0.00,0.00
DISCO FRENO NISSAN DELANTERO SENTRA B14 1.6L SIN ABS ALMERA 95-99,2,"CRC 99,900.00",0.00,0.00
DISCO FRENO NISSAN DELANTERO SENTRA B14 200SX,2,"CRC 105,200.00",0.00,0.00
DISCO FRENO NISSAN DELANTERO TIIDA 1.5 1.6 05-,14,"CRC 1,023,787.00",0.00,0.00
DISCO FRENO NISSAN TRASERO NAVARA PATHFINDER 05-09 C/TAMITSUBISHIOR,1,"CRC 66,600.00",0.00,0.00
DISCO FRENO PERFORADO GEELY LC 1.3 11- / PEUGEOT 107Z,1,"CRC 97,600.02",0.00,0.00
DISCO FRENO SUZUKI DELANTERO ALTO WAGON 02-08 DZIRE CELERIO 10- CIAZ,7,"CRC 295,498.00",0.00,0.00
DISCO FRENO SUZUKI DELANTERO GRAN VITARA XL7 00-04,1,"CRC 85,400.00",0.00,0.00
DISCO FRENO SUZUKI DELANTERO SIDEKICK 2P SAMURAI,3,"CRC 115,608.00",0.00,0.00
DISCO FRENO SUZUKI DELANTERO SIDEKICK DELANTERO 92-98 1.6 4P,1,"CRC 22,800.00",0.00,0.00
DISCO FRENO SUZUKI DELANTERO SWIFRENOT III 05- 1.3-1.5 CIAZ BALENO 16-,15,"CRC 915,626.03",0.00,0.00
DISCO FRENO SUZUKI DELANTERO VITARA TODOS 99-04 CHEVROLET 00-04 2P,3,"CRC 202,400.00",0.00,0.00
DISCO FRENO SUZUKI TRASERO GRAND VITARA 06-16 XL7,1,"CRC 128,340.00",0.00,0.00
DISCO FRENO TOYOTA DELANTERO COROLLA ALTEZZA 08- ALTIS -18,3,"CRC 274,738.00",0.00,0.00
DISCO FRENO TOYOTA DELANTERO COROLLA ALTIS 01-08 CELICA MATRIX,1,"CRC 67,800.00",0.00,0.00
DISCO FRENO TOYOTA DELANTERO HILUX 4WD C/HOJA RESOR LAND C 81-90,3,"CRC 417,300.00",0.00,0.00
DISCO FRENO TOYOTA DELANTERO HILUX 95-06 RUNNER 88-97 4WD,2,"CRC 117,400.00",0.00,0.00
"DISCO FRENO TOYOTA DELANTERO HILUX RUNNER TACOMA16"" 96-03 PRADO 99-06",3,"CRC 193,587.00",0.00,0.00
DISCO FRENO TOYOTA DELANTERO HILUX VIGO 06- 4W 2W 3.0,2,"CRC 465,120.00",0.00,0.00
DISCO FRENO TOYOTA DELANTERO RAV4 -00,5,"CRC 429,196.00",0.00,0.00
DISCO FRENO TOYOTA DELANTERO RAV4 06-10 SCION XB -10 LEXUS HS,4,"CRC 421,228.00",0.00,0.00
"DISCO FRENO TOYOTA DELANTERO RUNNER TACOMA LAND C FRENOORTUNER 03-07 16"" VIGO",3,"CRC 592,479.98",0.00,0.00
DISCO FRENO TOYOTA DELANTERO TACOMA 2W 95-03,1,"CRC 164,200.00",0.00,0.00
DISCO FRENO TOYOTA DELANTERO TERCEL EL40/41/50 -98,1,"CRC 34,408.00",0.00,0.00
DISCO FRENO TOYOTA DELANTERO YARIS 00-,4,"CRC 189,482.00",0.00,0.00
DISCO FRENO TOYOTA DELANTERO YARIS 02-05 ECHO 00-05 MR2 -05,8,"CRC 622,240.00",0.00,0.00
DISCO FRENO TOYOTA DELANTERO YARIS 06-13,15,"CRC 1,041,301.24",0.00,0.00
DISCO FRENO TOYOTA TRAS RUNNER 03-- PRADO LAND C FJ SEUOIA LEXUS,1,"CRC 64,410.00",0.00,0.00
DISCO FRENO TOYOTA TRASERO COROLLA ALTEZZA PRIUS 09- LEXUS CT SB TREZI,2,"CRC 258,520.00",0.00,0.00
"DISCO FRENO TOYOTA TRASERO PRADO 09- FRENOJ 4,0 06-14 LAND C PRADO 09-16",9,"CRC 734,749.00",0.00,0.00
DISCO FRENO TOYOTA TRASERO RUNNER 03- PRADO LAND C FRENOJ SEQUOIA LEXUS,1,"CRC 380,699.99",0.00,0.00
DISCO FRENO TRASERO HYUNDAI SANTA FE 05- KIA SORENTO CONICO,4,"CRC 326,007.00",0.00,0.00
DISCO FRENO TRASERO NISSAN XTRAIL 01- INFINITI G35,2,"CRC 69,900.00",0.00,0.00
DISCO FRENO XTRAIL,1,"CRC 95,036.00",0.00,0.00
DISCO SUZUKI ERTIGA/CIAZ,1,"CRC 59,900.00",0.00,0.00
DISCO SUZUKI SX4 2.0 215X150X20X22.35,1,"CRC 118,900.00",0.00,0.00
DISTRIBUIDOR ELECTRONIC TOYOTA HILUX/HIACE  Y-SERIES,6,"CRC 280,860.00",0.00,0.00
DISTRIBUIDOR TOYOTA COROLLA 4AFE/ 5AFE ELECTRONIC,33,"CRC 2,306,340.00",0.00,0.00
DISTRIBUIDOR TOYOTA LAND CRUISER 2F/ 3F .,3,"CRC 95,000.00",0.00,0.00
DKKK080113,1,"CRC 65,964.00",0.00,0.00
DOX0103 SENSOR AVEO OP,3,"CRC 100,800.00",0.00,0.00
DRAGON POWER CLEAN PARA DIÉSEL 11 OZ,1,"CRC 196,200.00",0.00,0.00
DRAGON POWER CLEAN PARA GASOLINA 11 OZ,3,"CRC 208,200.00",0.00,0.00
Deposito agua radiador r.kangoo clio platina,1,"CRC 40,600.00",0.00,0.00
Disco Freno Tras. ducato jumper boxer 06.. (3,1,"CRC 210,710.00",0.00,0.00
Disco de Clutch 2002 Honda CR-V LX 4X4 2400 cc,1,"CRC 56,070.00",0.00,0.00
Disco de Clutch Honda Civic EG 1995,3,"CRC 129,250.00",0.00,0.00
Disco de Clutch Hyundai Accent 199-2004 G4EK,3,"CRC 109,320.00",0.00,0.00
Disco de Clutch Hyundai Tucson G4GC,1,"CRC 81,975.01",0.00,0.00
Disco de Clutch Kia Picanto 1000 cc,1,"CRC 19,600.00",0.00,0.00
Disco de Clutch Nissan Sentra B13,11,"CRC 412,367.43",0.00,0.00
Disco de Freno Delantero 2001 1 GENERACION  Honda CR-V LX 4X4 2.0 cc,2,"CRC 217,972.00",0.00,0.00
Disco de Freno Delantero Coupe/i30/i45/Sonata04/Sonata08/Sonata10/Sonata14/Sonata17/Tucson04/Tucson10/Carens/K5/Lotze/Optime G4GC,3,"CRC 141,716.00",0.00,0.00
Disco de Freno Delantero Honda Civic EG 1995,3,"CRC 290,872.00",0.00,0.00
Disco de Freno Delantero Hyundai Accent 1999-2004 G4EK,15,"CRC 932,744.97",0.00,0.00
Disco de Freno Delantero Hyundai Accent Blue 2010-2017,26,"CRC 1,307,748.03",0.00,0.00
Disco de Freno Delantero Hyundai I-10 GL Manual G4LA,3,"CRC 65,700.00",0.00,0.00
Disco de Freno Delantero Hyundai Tucson 2010-2015 G4KD,2,"CRC 170,384.00",0.00,0.00
Disco de Freno Delantero Kia Picanto 1000 cc,21,"CRC 1,098,153.27",0.00,0.00
Disco de Freno Delantero Nissan Sentra 96 1.6,8,"CRC 385,714.00",0.00,0.00
Disco de Freno Delantero Nissan Sentra B13,5,"CRC 267,044.00",0.00,0.00
Disco de Freno Delantero Toyota Hilux 2016/Current GUN125L-DGFXHF,2,"CRC 418,720.00",0.00,0.00
Disco de Freno Delantero Toyota Yaris/Vios / ETIOS 09/2018 (NSP151L-AEXRK),6,"CRC 340,760.00",0.00,0.00
Disco de Freno Delantero Toyota Yaris/Vios 09/2018 (NSP151L-AEXRK),1,"CRC 41,990.00",0.00,0.00
Disco de Freno Trasero Nissan Sentra 96 1.6,1,"CRC 32,450.00",0.00,0.00
Distribuidor Nissan Sentra B14 GA16,3,"CRC 236,804.67",0.00,0.00
EJE DELANTERO IZQUIERDO,1,"CRC 128,300.00",0.00,0.00
EMP CABEZOTE 11044-7B000 VG33,1,"CRC 25,000.00",0.00,0.00
EMP CABEZOTE CH OPT 1.6 AVE,1,"CRC 14,400.00",0.00,0.00
EMP CABEZOTE CH SPARK GO 1.0,2,"CRC 67,160.00",0.00,0.00
EMP CABEZOTE CH SPARK/MATIZ 0.8/DAM/CMV,1,"CRC 6,100.00",0.00,0.00
EMP CABEZOTE DER NI PATH,1,"CRC 28,000.00",0.00,0.00
EMP CABEZOTE DER NI PATH GRAFITO,1,"CRC 17,750.00",0.00,0.00
EMP CABEZOTE HY ACC BLUE/SOUL/RIO1.4,2,"CRC 16,896.00",0.00,0.00
EMP CABEZOTE IZQ NI PATH,1,"CRC 28,000.00",0.00,0.00
EMP CABEZOTE IZQ NI PATH GRAFITO,1,"CRC 17,750.00",0.00,0.00
EMP CABEZOTE IZQ TY 4RUNNER 3.4,1,"CRC 8,400.00",0.00,0.00
EMP CABEZOTE MIT L200 2.5 16V 4D56T,1,"CRC 8,700.00",0.00,0.00
EMP CABEZOTE NEW PICANTO 1.2 11-15,5,"CRC 354,260.00",0.00,0.00
EMP CABEZOTE SZ APV 1.6 G16A/BALENO,1,"CRC 86,750.00",0.00,0.00
EMP CABEZOTE TY CELICA 2.0,1,"CRC 44,114.00",0.00,0.00
EMP CBZTE 11115-64100 2cc,1,"CRC 6,800.00",0.00,0.00
EMP CBZTE 22311-38C00 SANTAFE G4JS 2.4,1,"CRC 82,200.00",0.00,0.00
EMP CBZTE MD145826 6G72 97-00 SOCH 24VAL AS,1,"CRC 21,400.00",0.00,0.00
EMP MULTPL ESC 181115,1,"CRC 90,400.00",0.00,0.00
EMP TAPA VALV K2700-K3000-PREGIO2.7,1,"CRC 29,750.00",0.00,0.00
EMP TAPA VALV NI QASUQAI/SENTRA/X-TRAIL/JOKE/RENAUL,5,"CRC 486,990.00",0.00,0.00
EMP TAPA VALV NI TIDA 1.6 HR169DE,1,"CRC 23,000.00",0.00,0.00
EMP TAPA VALV RIO 1.5 01-03,1,"CRC 33,900.00",0.00,0.00
EMP TAPA VALVULAS MIT 3A92 MIRAGE 10 1.2CC,1,"CRC 31,700.00",0.00,0.00
EMP TP VLAV RH 13270-8J102,1,"CRC 14,500.00",0.00,0.00
EMP TP VLV 11189-54GE0 M13A M16A,1,"CRC 10,120.00",0.00,0.00
EMP TP VLV ACCENT 12V,1,"CRC 47,400.00",0.00,0.00
EMP TP VLV LH 13270-8J112,1,"CRC 14,500.00",0.00,0.00
EMP TP VLV MD 307705 4G93 MIRAGE,1,"CRC 98,500.00",0.00,0.00
EMP. CABEZOTE 4G69,1,"CRC 27,250.00",0.00,0.00
EMP. CABEZOTE ACCENT BLUE 1.4/RIO1.4 KAPPA16- (G4LC) (metal) (22311-03550),1,"CRC 13,616.00",0.00,0.00
EMP. CABEZOTE ELA 1.8 12-/iX35 2.013-15/CARENS 2.0 13-16 G4NA/G4NC(grafito),1,"CRC 14,000.00",0.00,0.00
EMP. CABEZOTE HD. CIVIC D17A/D1601-05 (metal),2,"CRC 27,458.00",0.00,0.00
EMP. CABEZOTE HD. CIVICD16Y5/D16Y7/D15Z4 92-00 (grafito),2,"CRC 16,200.00",0.00,0.00
EMP. CABEZOTE HD. CR-V 2.0 B20B 96-(METAL),1,"CRC 90,400.00",0.00,0.00
EMP. CABEZOTE HD. CR-V 2.4LK20A/K24A1 07- (grafito),2,"CRC 18,100.00",0.00,0.00
EMP. CABEZOTE HY. ACCENT BLUE 1.4 KAPPA/i20/RIO 1.4 G4LC 16- (graphite),3,"CRC 62,972.00",0.00,0.00
EMP. CABEZOTE HY. GRAN i10 1.0 12valvulas 18- G3LA/B3LA (grafito),4,"CRC 141,950.00",0.00,0.00
EMP. CABEZOTE MIT. MONTERO 2.4 97-/GALA/SPACE WA/ECLIP 2.4 99 4G64 (grafito),1,"CRC 15,000.00",0.00,0.00
EMP. CABEZOTE MIT. MONTERO 2.8DIESEL (4M40/4M40T) (graphite),1,"CRC 35,000.00",0.00,0.00
EMP. CABEZOTE NI SENTRA B13 1.6GA16DE 91-07 (inyectado) (grafito),3,"CRC 66,000.00",0.00,0.00
EMP. CABEZOTE NI. TIIDA 1.6 HR16DE,1,"CRC 27,200.00",0.00,0.00
EMP. CABEZOTE NI. TIIDA/VERSA 11- 1.6 HR16DE,5,"CRC 67,500.00",0.00,0.00
EMP. CABEZOTE SANTA FE 2.2 06-10DIESEL (Graphite) E=1.50,1,"CRC 18,900.00",0.00,0.00
EMP. CABEZOTE SOR 2.5 D4CB 03-05/H-12.5A 07- (riel comun),1,"CRC 11,500.00",0.00,0.00
EMP. CABEZOTE SZ. IGNIS 1.3 03-06/SWIFT 1.3 06-09/SX4/AERIO M13A/M16 (grafito),3,"CRC 40,785.05",0.00,0.00
EMP. CABEZOTE SZ.ERTIGA/SWIFT/BALENO 1.4 K14B14-/CIAZ 1.4 (Grafito),7,"CRC 136,803.00",0.00,0.00
EMP. CABEZOTE TERR 2.5 /H100/H-1/STA D4BH/4D56 8 valv (Graphite) (E=2.0mm)SOBREMEDIDA,1,"CRC 11,200.00",0.00,0.00
EMP. CABEZOTE TOYOTA COR 1.6 4AF/5AFAE92/95 88-92 (grafito)(11115-16081),2,"CRC 177,400.00",0.00,0.00
EMP. CABEZOTE TUC/ELANTRA 2.0(Grafito) G4GB/G4GF/G4GC,2,"CRC 45,200.00",0.00,0.00
EMP. CABEZOTE TUCSON 2.0DIESEL/CARENS/SPORTA (D4EA) (METAL),1,"CRC 9,936.09",0.00,0.00
EMP. CABEZOTE TY. YARIS 1.5 1NZ-FE/2NZ (Graphite),3,"CRC 34,085.50",0.00,0.00
EMP. MULTPL.ADM.13119-57800 G16V 96- - 16VLV METALICO,1,"CRC 14,000.00",0.00,0.00
EMP. TAPA VALV. ACCENT 1.6 VVT/RIO 1.6 VVT 06-09 (12 HUECOS),3,"CRC 115,700.00",0.00,0.00
EMP. TAPA VALV. ACCENT 1.6 VVT/RIO1.6 VVT 06-09,2,"CRC 132,500.00",0.00,0.00
EMP. TAPA VALV. CH. SONIC/AVEO GT/TRAX/CRUZE 1.6-1.8 1,4,"CRC 102,600.00",0.00,0.00
EMP. TAPA VALV. CH. SPARK GO 1.0/1.213-/BEAT/N300 (25183348),1,"CRC 8,400.00",0.00,0.00
EMP. TAPA VALV. ELA 1.8/2.0/TIBURON2.0/ (G4GF/G4DM)(13 huecos),1,"CRC 129,945.00",0.00,0.00
EMP. TAPA VALV. HD. CIVIC 1.8 16v R18A1/R20 06-,1,"CRC 5,060.00",0.00,0.00
EMP. TAPA VALV. HD. CIVIC 1.8 16vR18A1/R20 06-,1,"CRC 123,700.00",0.00,0.00
EMP. TAPA VALV. HD. CIVIC D15B/D16(12341-PM6-010),1,"CRC 5,400.00",0.00,0.00
EMP. TAPA VALV. HD. CIVIC D15B2/D16Z6(12341-P2F-A00),4,"CRC 69,000.02",0.00,0.00
EMP. TAPA VALV. HD. CIVIC D17A,2,"CRC 139,788.00",0.00,0.00
EMP. TAPA VALV. HD. CR-V 02-06 K20/K24A,1,"CRC 187,900.00",0.00,0.00
EMP. TAPA VALV. HD. CR-V 02-06K20/K24A,2,"CRC 14,200.00",0.00,0.00
EMP. TAPA VALV. HD. CRV 2.0 DOHC 16v B20B/B20Z/B18A/B18B (95-01),1,"CRC 237,544.00",0.00,0.00
EMP. TAPA VALV. HD. CRV 2.0 DOHC 16vB20B/B20Z (97-01),2,"CRC 130,400.00",0.00,0.00
EMP. TAPA VALV. HY. ACC BLUE 1.6 14-16( USA)/VELOSTER GDI/RIO 12- G4FD (vvt) (22441-2B600),6,"CRC 376,308.00",0.00,0.00
EMP. TAPA VALV. HY. ELANTRA 1.8 12-/CARENS 2.0 13-16/SOUL 2.0 11-,13,"CRC 1,237,157.74",0.00,0.00
