SKU,b.Product_ID,s.Sales_24M_Qty,s.Sales_24M_Net,a.Avg_Demand_6M,o.Outstanding_Qty,lp.Last_Purchase_Date,lp.Last_Purchase_Price
800-3273,4198696000023132156,,,0.16666666666666666,,,87937.72
800-3491,4198696000024604249,,,0.16666666666666666,,,93897
800-3524,4198696000024912049,,,0.16666666666666666,,,35000
800-4000,4198696000028490016,,,0.16666666666666666,,,9987.2
800-4022,4198696000028567248,,,0.3333333333333333,,,6085.64
800-4525,4198696000033358994,,,0.16666666666666666,,,12400.29
528-0020,4198696000001613069,,,0.3333333333333333,,,9681.210000000001
517-1048,4198696000010915577,,,0.16666666666666666,,,22555.6
509-3545,4198696000021143175,,,0.16666666666666666,,,11884.839999999998
510-1062,4198696000018843396,,,0.16666666666666666,,,53816.57
800-3589,4198696000025481855,,,0.16666666666666666,,,9250
800-3691,4198696000026202475,,,0.3333333333333333,,,1375
800-3503,4198696000024690918,,,0.3333333333333333,,,20000
800-4120,4198696000029319190,,,0.16666666666666666,,,6000
800-4416,4198696000032048583,,,0.3333333333333333,,,15631.81
800-4202,4198696000029995363,,,0.3333333333333333,,,6045.6
800-4562,4198696000033560032,,,0.16666666666666666,,,10350
509-1020,4198696000000863362,,,0.6666666666666666,,,18698.89
164-110,4198696000000142192,,,1.5,,,407
168-41,4198696000000142246,,,0.8333333333333334,,,5.5
518-0516,4198696000001612223,,,0.3333333333333333,,,16823.59
72-1039,4198696000000679213,,,0.3333333333333333,,,3434.67
522-0007,4198696000001613798,,,0.16666666666666666,,,22980
506-006,4198696000000844066,,,0.16666666666666666,,,2650
800-1069,4198696000006422094,,,0.3333333333333333,,,9486.81
800-2177,4198696000013693565,,,0.16666666666666666,,,63084.16
517-1089,4198696000015960072,,,0.16666666666666666,,,19995
522-0215,4198696000020666170,,,0.3333333333333333,,,16990
800-3450,4198696000024318005,,,0.16666666666666666,,,48249.6
529-007,4198696000002572743,,,0.5,,,17000
246-367,4198696000000143614,,,0.16666666666666666,,,3008.5
512-116,4198696000001046451,,,0.16666666666666666,,,9515.92
509-1506,4198696000000863686,,,1,,,13206.19
505-007,4198696000000844282,,,0.16666666666666666,,,1475
72-1043,4198696000000679249,,,0.16666666666666666,,,2750.02
72-3014,4198696000005387629,,,0.6666666666666666,,,5967
41-1006,4198696000004417997,,,0.3333333333333333,,,2530
800-2384,4198696000016362501,,,0.3333333333333333,,,24262.85
520-0175,4198696000020988204,,,0.3333333333333333,,,12120.74
800-3556,4198696000025140171,,,0.16666666666666666,,,31164.71
800-3876,4198696000027653081,,,0.16666666666666666,,,8900
800-3916,4198696000028005258,,,0.16666666666666666,,,49000
800-4023,4198696000028622289,,,0.3333333333333333,,,24750
351-292,4198696000001040707,,,0.16666666666666666,,,16109.5
519-0047,4198696000001610117,,,1,,,10137.13
509-3032,4198696000000866278,,,0.16666666666666666,,,5924.12
523-0020,4198696000001096466,,,0.16666666666666666,,,5100
168-2027,4198696000000677107,,,0.16666666666666666,,,1279.26
46-2002,4198696000007812218,,,0.16666666666666666,,,3316.5
800-1804,4198696000010315001,,,0.6666666666666666,,,17000
800-3229,4198696000022839649,,,0.16666666666666666,,,29548.24
800-3832,4198696000027308016,,,0.16666666666666666,,,3600
800-4359,4198696000031465046,,,0.16666666666666666,,,12000
72-1062,4198696000000679420,,,0.16666666666666666,,,2824.5
509-1008,4198696000000863254,,,1,,,12960
509-0107,4198696000000861670,,,0.16666666666666666,,,11895.44
343-1,4198696000000588196,,,0.6666666666666666,,,1424.6
512-260,4198696000006242001,,,0.5,,,12995
72-3147,4198696000007837062,,,0.3333333333333333,,,6450
800-967,4198696000005984563,,,0.16666666666666666,,,10200
41-2003,4198696000009345275,,,1.1666666666666667,,,7950
509-0225,4198696000003339000,,,0.16666666666666666,,,5861.87
245-2007,4198696000010805093,,,0.6666666666666666,,,11203.5
95-2007,4198696000012114292,,,2,,,3030
800-3972,4198696000028303782,,,0.5,,,6795
67-1039,4198696000018627944,,,0.6666666666666666,,,34853.5
800-3355,4198696000023573754,,,0.5,,,73058.65
800-3643,4198696000025882528,,,0.16666666666666666,,,23319.32
800-3699,4198696000026351926,,,0.16666666666666666,,,20000
800-4272,4198696000030710634,,,0.3333333333333333,,,12062.12
77-5,4198696000001041049,,,2.3333333333333335,,,60.5
130-057,4198696000007537111,,,0.3333333333333333,,,21632.5
533-079,4198696000011295160,,,0.3333333333333333,,,29985
800-4448,4198696000032273837,,,0.16666666666666666,,,17941
800-4078,4198696000029015153,,,0.16666666666666666,,,96000
106-23,4198696000000602500,,,4.333333333333333,,,7127.799999999999
510-006,4198696000000865270,,,0.16666666666666666,,,126041.21
800-057,4198696000001629663,,,0.16666666666666666,,,1950
533-011,4198696000005314415,,,0.3333333333333333,,,20950
530-3027,4198696000010820050,,,0.16666666666666666,,,2900
800-3510,4198696000024805181,,,0.16666666666666666,,,11497
800-3466,4198696000024405001,,,0.16666666666666666,,,10000
800-4520,4198696000033230930,,,0.16666666666666666,,,4175
800-4488,4198696000033046355,,,0.16666666666666666,,,16400
800-4578,4198696000034088453,,,0.16666666666666666,,,17922
11-218,4198696000000136882,,,0.16666666666666666,,,7282
246-2003,4198696000004421070,,,0.3333333333333333,,,12677.5
800-1359,4198696000007744677,,,0.3333333333333333,,,2990
517-1123,4198696000006923129,,,0.3333333333333333,,,17337.4
533-167,4198696000005510293,,,0.16666666666666666,,,27718
130-066,4198696000011516358,,,14.833333333333334,,,1596
510-1035,4198696000014419822,,,0.5,,,65416.57
164-112,4198696000012152495,,,0.6666666666666666,,,1278.13
800-3547,4198696000025064988,,,0.16666666666666666,,,26000
800-3800,4198696000027049365,,,0.3333333333333333,,,16261.85
800-3185,4198696000022544908,,,0.16666666666666666,,,3000
800-4418,4198696000032048961,,,0.16666666666666666,,,33900
800-4537,4198696000033356974,,,0.16666666666666666,,,28000
333-48,4198696000000144451,,,0.16666666666666666,,,1732.5
518-0574,4198696000001612826,,,0.8333333333333334,,,32377.37
3-89,4198696000000670290,,,1,,,2178.17
504-019,4198696000000897351,,,0.16666666666666666,,,4136.91
526-0018,4198696000001674913,,,0.16666666666666666,,,10520.35
106-1001,4198696000004902014,,,1,,,2190
800-1249,4198696000006967933,,,0.16666666666666666,,,7144.7
800-479,4198696000004105978,,,0.16666666666666666,,,11500
510-1057,4198696000018194463,,,0.5,,,65201.31
67-1007,4198696000018627881,,,0.16666666666666666,,,24750
800-3727,4198696000026474451,,,0.16666666666666666,,,51092.79
800-3915,4198696000028005001,,,0.3333333333333333,,,2500
800-4495,4198696000033054038,,,0.3333333333333333,,,13755.71
800-4079,4198696000029015452,,,0.16666666666666666,,,8741.25
15-162,4198696000000138034,,,0.16666666666666666,,,3778.5
3-122,4198696000000670587,,,0.16666666666666666,,,2393.99
509-0157,4198696000000862120,,,0.16666666666666666,,,11022.57
72-3206,4198696000007024492,,,1.6666666666666667,,,5367
519-0052,4198696000005166575,,,0.3333333333333333,,,9510.17
800-962,4198696000005969076,,,0.3333333333333333,,,28500
130-1001,4198696000006780240,,,0.6666666666666666,,,3399
164-109,4198696000012152486,,,0.5,,,1319.36
800-2382,4198696000016362441,,,0.16666666666666666,,,16205.46
800-3733,4198696000026530725,,,0.16666666666666666,,,12996
800-3328,4198696000023465317,,,0.16666666666666666,,,2600
800-3665,4198696000026052377,,,0.16666666666666666,,,41183.07
800-4336,4198696000031243851,,,0.16666666666666666,,,3030.3
800-4287,4198696000030947171,,,0.16666666666666666,,,6477
528-0029,4198696000001611944,,,0.6666666666666666,,,6600
520-0035,4198696000001610954,,,0.16666666666666666,,,16615.64
46-2006,4198696000004421538,,,0.3333333333333333,,,2447.5
118-501,4198696000007811480,,,0.5,,,649
44-1000,4198696000003801170,,,1,,,697
72-3036,4198696000005387827,,,0.16666666666666666,,,6117.5
376-3045,4198696000012176287,,,0.16666666666666666,,,2246.37
510-1006,4198696000011326209,,,0.16666666666666666,,,9324.28
533-138,4198696000015950470,,,0.16666666666666666,,,21500
530-2017,4198696000020426900,,,0.16666666666666666,,,3600
800-3939,4198696000028098012,,,0.3333333333333333,,,10550
800-4319,4198696000031164821,,,0.16666666666666666,,,32654.87
509-0028,4198696000000860959,,,3.3333333333333335,,,8362.91
522-0039,4198696000001614626,,,0.3333333333333333,,,23577.19
238-2004,4198696000004421196,,,0.8333333333333334,,,12677.5
46-2024,4198696000007812317,,,0.16666666666666666,,,4801.5
509-0575,4198696000002921180,,,0.16666666666666666,,,6745.68
351-2048,4198696000015465372,,,0.16666666666666666,,,11797.5
376-3171,4198696000012190677,,,0.16666666666666666,,,9000
12-1000,4198696000018668016,,,1.8333333333333333,,,55715
800-4018,4198696000028567204,,,0.3333333333333333,,,1250
21-1009,4198696000000678601,,,0.16666666666666666,,,4298.51
529-011,4198696000002572779,,,0.3333333333333333,,,18000
83-2001,4198696000004421097,,,1.5,,,4383.5
529-056,4198696000004910068,,,2.3333333333333335,,,17000
72-3106,4198696000006798479,,,0.6666666666666666,,,4707.5
164-120,4198696000012152931,,,0.3333333333333333,,,1278.13
72-3322,4198696000019243203,,,0.6666666666666666,,,4090
800-3692,4198696000026202484,,,0.5,,,1950
800-3839,4198696000027363994,,,0.16666666666666666,,,98624.73
72-3187,4198696000023474761,,,0.3333333333333333,,,4900
800-4344,4198696000031406058,,,0.16666666666666666,,,15274.6
800-4408,4198696000032048113,,,0.16666666666666666,,,52965.06
509-3005,4198696000000866035,,,0.16666666666666666,,,7516.76
800-3218,4198696000022785732,,,0.3333333333333333,,,62000
130-032,4198696000004126897,,,1.3333333333333333,,,8432
505-048,4198696000023208402,,,0.16666666666666666,,,931
800-4527,4198696000033370592,,,0.16666666666666666,,,3081
72-3053,4198696000003913281,,,0.16666666666666666,,,5250.25
800-3182,4198696000022544558,,,0.16666666666666666,,,40000
168-42,4198696000000142255,,,0.8333333333333334,,,5.5
509-3039,4198696000003972322,,,0.16666666666666666,,,7032.16
800-3543,4198696000025064164,,,0.6666666666666666,,,16973.73
800-4462,4198696000032471073,,,0.16666666666666666,,,20000
245-2004,4198696000004629965,,,0.6666666666666666,,,7425
800-3633,4198696000025875131,,,0.3333333333333333,,,27519.56
800-3852,4198696000027380919,,,0.16666666666666666,,,9823.01
800-4517,4198696000033230154,,,0.16666666666666666,,,9987
73-1033,4198696000007812119,,,0.3333333333333333,,,1661
800-1735,4198696000009817654,,,0.16666666666666666,,,20000
9-702,4198696000010805520,,,9.166666666666666,,,341
67-1037,4198696000015465138,,,0.5,,,25327.5
800-3646,4198696000025886736,,,0.3333333333333333,,,14603.59
44-6,4198696000000138763,,,9.166666666666666,,,16.5
516-005,4198696000001086457,,,0.16666666666666666,,,4195
106-1000,4198696000004902005,,,1.5,,,2900
72-3281,4198696000016370792,,,0.8333333333333334,,,3960.6
800-3781,4198696000026891419,,,0.16666666666666666,,,7900
524-0562,4198696000001408037,,,0.16666666666666666,,,3990
524-0084,4198696000001406813,,,0.16666666666666666,,,3990
526-0010,4198696000001674841,,,0.16666666666666666,,,7684.85
11-1005,4198696000004417691,,,1.8333333333333333,,,6545
800-1458,4198696000012720090,,,0.16666666666666666,,,8995
75-1033,4198696000015464787,,,0.3333333333333333,,,14410
800-3701,4198696000026427133,,,0.16666666666666666,,,15897.48
800-4181,4198696000029822748,,,0.16666666666666666,,,3900
528-0116,4198696000022154695,,,0.3333333333333333,,,7100
118-113,4198696000001039978,,,0.3333333333333333,,,671
800-3993,4198696000028419144,,,0.3333333333333333,,,12460.85
509-0248,4198696000024860001,,,0.16666666666666666,,,3800
509-0170,4198696000000862237,,,0.5,,,9995
72-3055,4198696000007923225,,,1.6666666666666667,,,4092.8
533-097,4198696000012301291,,,0.5,,,29950
510-1064,4198696000018914586,,,0.16666666666666666,,,58031.89
509-2539,4198696000000864640,,,0.3333333333333333,,,6213.46
343-29,4198696000020417618,,,0.5,,,1385.6933333333334
528-0113,4198696000021205695,,,1.1666666666666667,,,680
800-4557,4198696000033554372,,,0.3333333333333333,,,5866.87
246-2001,4198696000004421043,,,2,,,7425
524-0070,4198696000001406687,,,0.16666666666666666,,,3900
72-1082,4198696000000679600,,,0.3333333333333333,,,4690
502-074,4198696000000899196,,,0.16666666666666666,,,18505.75
800-3390,4198696000023774374,,,0.16666666666666666,,,4400
259-1015,4198696000018627737,,,3.6666666666666665,,,3580.5
800-3550,4198696000025079433,,,0.16666666666666666,,,12900
509-0169,4198696000000862228,,,0.5,,,12018.289999999999
800-2194,4198696000013976016,,,0.16666666666666666,,,4995
800-3481,4198696000024532660,,,0.3333333333333333,,,16723.2
800-3486,4198696000024597085,,,0.3333333333333333,,,10628.8
245-134,4198696000000143371,,,0.3333333333333333,,,1474
800-4110,4198696000029310287,,,0.16666666666666666,,,31000
800-4247,4198696000030248680,,,0.16666666666666666,,,7505.26
800-3764,4198696000026698979,,,0.16666666666666666,,,4500
46-2014,4198696000004421556,,,0.3333333333333333,,,1925
800-1591,4198696000012819878,,,0.5,,,86652.89
800-4434,4198696000032248295,,,0.16666666666666666,,,26990
533-069,4198696000011063656,,,0.3333333333333333,,,19950
376-3091,4198696000012188213,,,0.16666666666666666,,,3509.39
521-0041,4198696000001613609,,,0.16666666666666666,,,10062.08
509-0171,4198696000000862246,,,0.16666666666666666,,,13088.37
509-0581,4198696000002797151,,,0.3333333333333333,,,6354.24
800-3178,4198696000022506107,,,0.3333333333333333,,,13501
77-2,4198696000001041004,,,2.3333333333333335,,,22
95-1004,4198696000000679690,,,0.5,,,1735.02
3-173,4198696000012442340,,,0.3333333333333333,,,2017.87
168-6,4198696000001040266,,,0.3333333333333333,,,110
800-4073,4198696000029007298,,,0.3333333333333333,,,11233.85
41-183,4198696000000138556,,,0.3333333333333333,,,2750
44-1154,4198696000010251782,,,0.3333333333333333,,,1350
376-3066,4198696000012182349,,,0.3333333333333333,,,3169.15
3-90,4198696000000670299,,,0.3333333333333333,,,2046.47
800-2818,4198696000019560966,,,0.6666666666666666,,,12950
529-004,4198696000002572716,,,0.16666666666666666,,,65000
376-39,4198696000000677548,,,,,,3299.97
393-124,4198696000001040788,,,,,,7672.5
512-092,4198696000001046235,,,,,,29787.6
21-1037,4198696000000678853,,,,,,2351.75
376-81,4198696000000677926,,,,,,1908.05
524-0624,4198696000007892600,,,,,,1800.0200000000002
530-2001,4198696000003952644,,,,,,3400
800-860,4198696000005540382,,,,,,34900
509-0214,4198696000003396171,,,,,,10298.15
800-1340,4198696000007542147,,,,,,28720
530-0015,4198696000003679363,,,,,,3450
527-0030,4198696000008583019,,,,,,11500
531-016,4198696000012301058,,,,,,4491
44-1110,4198696000012410108,,,,,,761
800-2261,4198696000014811139,,,,,,2882.67
800-2304,4198696000015355208,,,,,,27800
524-0673,4198696000016991101,,,,,,1900
800-2610,4198696000018430352,,,,,,2400
800-2724,4198696000018954046,,,,,,9000
88-34,4198696000001040509,,,,,,4367
214-17,4198696000000142579,,,,,,2651
502-043,4198696000000898917,,,,,,20558.09
504-091,4198696000000897999,,,,,,4335.39
41-182,4198696000000138547,,,,,,1980
800-1130,4198696000006604038,,,,,,5449.64
72-508,4198696000007811678,,,,,,1133
517-1012,4198696000009101003,,,,,,19596
800-1279,4198696000007161089,,,,,,11901.33
44-1140,4198696000009282178,,,,,,4196
800-1060,4198696000006389576,,,,,,8533.89
800-785,4198696000005292342,,,,,,32743.36
13-501,4198696000004629668,,,,,,1485
524-0635,4198696000009259848,,,,,,7300
800-2573,4198696000018170181,,,,,,1095.6
800-1965,4198696000011207153,,,,,,16681.67
800-2863,4198696000019847325,,,,,,20228.3
800-3062,4198696000021263104,,,,,,90466
524-0558,4198696000001408001,,,,,,3100
502-035,4198696000000898845,,,,,,17804.09
15-33,4198696000000137764,,,,,,1562
512-142,4198696000001046685,,,,,,29583.77
376-131,4198696000000678376,,,,,,1020.18
520-0104,4198696000001611692,,,,,,14726.75
504-139,4198696000000898431,,,,,,5808.27
218-3,4198696000000142984,,,,,,5951
800-340,4198696000003484028,,,,,,2350
72-3307,4198696000005166218,,,,,,6962.72
800-1507,4198696000012033675,,,,,,9900
534-0056,4198696000013593409,,,,,,7995
800-2986,4198696000020471048,,,,,,4955.75
11-49,4198696000001039951,,,,,,7716.5
90-15,4198696000000139942,,,,,,3756.5
11-373,4198696000000137341,,,,,,6671.5
127-1022,4198696000001089262,,,,,,278.59
3-133,4198696000000670686,,,,,,1991.03
800-170,4198696000002622651,,,,,,11070
118-509,4198696000007811507,,,,,,632.5
800-1674,4198696000009417207,,,,,,8299.25
527-0024,4198696000008581180,,,,,,6000
800-773,4198696000005232001,,,,,,15403.03
800-2031,4198696000011718187,,,,,,10900
72-3189,4198696000018934775,,,,,,5700
106-3013,4198696000026202881,,,,,,17292.100000000002
529-033,4198696000002572950,,,,,,25000
259-21,4198696000000143731,,,,,,5725.5
510-033,4198696000000865513,,,,,,262380.72000000003
127-1007,4198696000001089127,,,,,,453.99
522-0001,4198696000001615238,,,,,,10819.67
509-2535,4198696000000864604,,,,,,5312.74
504-084,4198696000000897936,,,,,,2227.53
43-59,4198696000000138736,,,,,,990
41-1011,4198696000004629767,,,,,,3492.5
531-011,4198696000004161576,,,,,,5184
527-0033,4198696000008583046,,,,,,17000
800-1714,4198696000009740003,,,,,,21483
800-1296,4198696000007279369,,,,,,19623.96
517-1072,4198696000010972933,,,,,,44236.13
376-3069,4198696000012182376,,,,,,3298.61
509-2608,4198696000011516578,,,,,,27000
535-0008,4198696000016933479,,,,,,5200
800-2291,4198696000015213042,,,,,,5743.1
130-088,4198696000018731491,,,,,,7900
800-2605,4198696000018367611,,,,,,17000
106-3,4198696000000602320,,,,,,11546.4
164-11,4198696000000142066,,,,,,836
520-0054,4198696000001610459,,,,,,22188.82
800-098,4198696000002192218,,,,,,18200
509-3028,4198696000000866242,,,,,,7741.74
504-116,4198696000000898224,,,,,,6910.58
72-3094,4198696000003661309,,,,,,1798.06
800-1805,4198696000010315385,,,,,,4590
517-1043,4198696000006945350,,,,,,21480
800-579,4198696000004628526,,,,,,25000
524-0603,4198696000006780171,,,,,,4400
800-640,4198696000004882242,,,,,,13900
800-1281,4198696000007161449,,,,,,7794.82
376-3041,4198696000012172248,,,,,,2102.58
130-2015,4198696000012819423,,,,,,13450
800-2204,4198696000014168005,,,,,,14100
530-3026,4198696000010820041,,,,,,2100
800-2500,4198696000017644593,,,,,,14500
800-2667,4198696000018794543,,,,,,49842.93
800-3814,4198696000027128379,,,,,,63000
