d.Item_ID,d.SKU,d.Sales_24M_Qty,d.Sales_24M_Net,d.Avg_Demand_Used,Last_Purchase_Date,lp.Last_Purchase_Price,Last_Purchase_Price_Fallback,On_Hand_Qty,st.Current_Unit_Rate,Coverage_Months,Stock_Shortfall,Reorder_Eligibility,Cost_Delta,Cost_Delta_Pct
4198696000000862336,509-0181,9,130863.72,0.375,,,10298.15,3,10298.15,8,0,0,,
4198696000000144667,419-7,17,789376.98,0.7083333333333334,,,19782.4,1,19782.4,1.4117647058823528,1.125,1,,
4198696000013293263,800-2088,2,30000,0.08333333333333333,,,9500,0,9500,0,0.25,1,,
4198696000009503394,529-065,1,35000,0.041666666666666664,,,20000,1,20000,24,0,0,,
4198696000001057652,517-001,2,54300,0.08333333333333333,,,18018,4,18018,48,0,0,,
4198696000014307152,800-2229,1,25000,0.041666666666666664,,,13894.46,0,13894.46,0,0.125,1,,
4198696000021134326,534-0092,2,22000,0.08333333333333333,,,6995,0,6995,0,0.25,1,,
4198696000015355208,800-2304,1,42500,0.041666666666666664,,,27800,0,27800,0,0.125,1,,
4198696000008589176,800-1529,1,47300,0.041666666666666664,,,30945,0,30945,0,0.125,1,,
4198696000002859898,800-201,1,22900,0.041666666666666664,,,15000,0,15000,0,0.125,1,,
4198696000001040995,77-19,2,300,0.08333333333333333,,,98.56,198,98.56,2376,0,0,,
4198696000000142552,214-7,1,8900,0.041666666666666664,,,2970.88,19,2970.88,456,0,0,,
4198696000022453014,800-3171,1,24932,0.041666666666666664,,,17716.8,0,17716.8,0,0.125,1,,
4198696000003315165,800-300,1,1900,0.041666666666666664,,,1205.28,0,1205.28,0,0.125,1,,
4198696000001611044,520-0072,4,120000,0.16666666666666666,,,19650.28,4,19650.28,24,0,0,,
4198696000028303888,800-3973,1,40756,0.041666666666666664,,,29000,0,29000,0,0.125,1,,
4198696000016933191,72-3287,2,13356.67,0.08333333333333333,,,4794,1,4794,12,0,0,,
4198696000015720221,512-1027,1,10000,0.041666666666666664,,,3155,1,3155,24,0,0,,
4198696000011594463,517-1047,2,44673.45,0.08333333333333333,,,15493.4,1,15493.4,12,0,0,,
4198696000010390509,72-3111,10,84024.25,0.4166666666666667,,,5520,5,5520,12,0,0,,
4198696000008411198,800-1503,2,67000,0.08333333333333333,,,20940,0,20940,0,0.25,1,,
4198696000007811399,254-501,6,8288,0.25,,,670,992,670,3968,0,0,,
4198696000006417274,800-1065,2,55200,0.08333333333333333,,,18058,0,18058,0,0.25,1,,
4198696000004421682,83-2010,28,345745.13,1.1666666666666667,,,6013.8,74,6013.8,63.42857142857142,0,0,,
4198696000004111308,800-483,1,56200,0.041666666666666664,,,38745,0,38745,0,0.125,1,,
4198696000003801343,800-402,1,5700,0.041666666666666664,,,3700,0,3700,0,0.125,1,,
4198696000003338396,509-0204,7,71822.23,0.2916666666666667,,,9987.14,3,9987.14,10.285714285714285,0,0,,
4198696000002622557,800-168,2,60200,0.08333333333333333,,,21920,0,21920,0,0.25,1,,
4198696000001937010,517-3010,10,77440.29,0.4166666666666667,,,4975,5,4975,12,0,0,,
4198696000001610306,519-0001,9,57610,0.375,,,4354.7,6,4354.7,16,0,0,,
4198696000000679672,95-1002,8,22568,0.3333333333333333,,,2118.34,0,2118.34,0,1,1,,
4198696000000137764,15-33,2,10400,0.08333333333333333,,,1999.36,48,1999.36,576,0,0,,
4198696000024274198,800-3444,2,35200,0.08333333333333333,,,11300,0,11300,0,0.25,1,,
4198696000014457001,800-2243,1,5100,0.041666666666666664,,,3300,0,3300,0,0.125,1,,
4198696000011482220,509-0222,2,44736,0.08333333333333333,,,11402.87,3,11402.87,36,0,0,,
4198696000003270280,525-0035,3,25200,0.125,,,5300,1,5300,8,0,0,,
4198696000000670650,3-129,2,5840.7,0.08333333333333333,,,1652.82,0,1652.82,0,0.25,1,,
4198696000009282081,800-1646,1,140000,0.041666666666666664,,,80425,0,80425,0,0.125,1,,
4198696000011063411,800-1945,1,38200,0.041666666666666664,,,25000,0,25000,0,0.125,1,,
4198696000006545489,106-2014,5,36800,0.20833333333333334,,,5179.6,11,5179.6,52.8,0,0,,
4198696000004993740,800-709,2,16400,0.08333333333333333,,,5350,0,5350,0,0.25,1,,
4198696000001407317,524-0140,2,18300,0.08333333333333333,,,6200,3,6200,36,0,0,,
4198696000006285650,800-1040,4,37000,0.16666666666666666,,,5525,0,5525,0,0.5,1,,
4198696000011064374,512-203,2,22000,0.08333333333333333,,,7645.52,2,7645.52,24,0,0,,
4198696000001086376,515-007,1,7300,0.041666666666666664,,,5424,1,5424,24,0,0,,
4198696000017581598,376-3181,1,5000,0.041666666666666664,,,3193.57,2,3193.57,48,0,0,,
4198696000012819963,800-1592,2,54000,0.08333333333333333,,,17510,0,17510,0,0.25,1,,
4198696000012033473,130-2013,4,48200,0.16666666666666666,,,7800,1,7800,6,0,0,,
4198696000010251001,525-0018,2,17664,0.08333333333333333,,,5990,2,5990,24,0,0,,
4198696000009530254,44-1156,22,14360,0.9166666666666666,,,315,12,315,13.090909090909092,0,0,,
4198696000004421349,214-1010,6,54000,0.25,,,4212,94,4212,376,0,0,,
4198696000003972555,529-100,6,181152,0.25,,,20000,5,20000,20,0,0,,
4198696000003679336,530-0012,4,23912,0.16666666666666666,,,3990,8,3990,48,0,0,,
4198696000002572923,529-030,11,971340.99,0.4583333333333333,,,60000,5,60000,10.90909090909091,0,0,,
4198696000001611251,520-0090,10,203172.5,0.4166666666666667,,,13653.09,3,13653.09,7.199999999999999,0,0,,
4198696000001406660,524-0067,4,29452,0.16666666666666666,,,4999.99,2,4999.99,12,0,0,,
4198696000000860860,509-0017,9,119521,0.375,,,9109.27,2,9109.27,5.333333333333333,0,0,,
4198696000000677881,376-76,6,14900,0.25,,,1336.8,0,1336.8,0,0.75,1,,
4198696000000860581,511-002,1,77400,0.041666666666666664,,,58000,2,58000,48,0,0,,
4198696000025902593,800-3648,2,28000,0.08333333333333333,,,7209.03,0,7209.03,0,0.25,1,,
4198696000018170058,517-1115,3,107897.35,0.125,,,24500,0,24500,0,0.375,1,,
4198696000002744148,535-0012,2,14100,0.08333333333333333,,,5100,1,5100,12,0,0,,
4198696000006201001,800-1024,1,32200,0.041666666666666664,,,21093,0,21093,0,0.125,1,,
4198696000026763097,800-3770,1,106800,0.041666666666666664,,,70000,0,70000,0,0.125,1,,
4198696000019847325,800-2863,1,30900,0.041666666666666664,,,20228.3,0,20228.3,0,0.125,1,,
4198696000010698252,534-0029,6,33465.49,0.25,,,3750,2,3750,8,0,0,,
4198696000004629821,75-1005,2,112000,0.08333333333333333,,,25000,50,25000,600,0,0,,
4198696000000669867,3-42,3,5700,0.125,,,1233.02,1,1233.02,8,0,0,,
4198696000020642545,800-3005,1,26680,0.041666666666666664,,,22338.05,0,22338.05,0,0.125,1,,
4198696000018673216,800-2637,2,68800,0.08333333333333333,,,22500,0,22500,0,0.25,1,,
4198696000015465129,67-1035,1,71681.42,0.041666666666666664,,,39600,29,39600,696,0,0,,
4198696000010435172,800-1820,1,165300,0.041666666666666664,,,95000,0,95000,0,0.125,1,,
4198696000000142669,214-45,1,5400,0.041666666666666664,,,2238.72,20,2238.72,480,0,0,,
4198696000012467652,800-1332,1,37400,0.041666666666666664,,,24483.6,0,24483.6,0,0.125,1,,
4198696000027282953,800-3823,1,28000,0.041666666666666664,,,17519.2,0,17519.2,0,0.125,1,,
4198696000020178361,800-2918,1,5000,0.041666666666666664,,,3200,0,3200,0,0.125,1,,
4198696000015464949,67-1010,6,417831.86,0.25,,,31900,23,31900,92,0,0,,
4198696000014500956,510-1037,5,388620,0.20833333333333334,,,52555.26,2,52555.26,9.6,0,0,,
4198696000011326133,510-1002,5,539200,0.20833333333333334,,,68566.3,1,68566.3,4.8,0,0,,
4198696000010936655,800-1927,1,27500,0.041666666666666664,,,18000,0,18000,0,0.125,1,,
4198696000008702026,800-1549,8,417484.95,0.3333333333333333,,,32000,0,32000,0,1,1,,
4198696000006545287,106-2000,15,58855.75,0.625,,,2520.8,8,2520.8,12.8,0,0,,
4198696000005304441,524-0146,4,24029.2,0.16666666666666666,,,4100,2,4100,12,0,0,,
4198696000004629560,317-507,3,37700,0.125,,,6500,97,6500,776,0,0,,
4198696000004161508,531-005,18,218705.21,0.75,,,8073,8,8073,10.666666666666666,0,0,,
4198696000003594330,800-366,3,69900,0.125,,,17357.37,0,17357.37,0,0.375,1,,
4198696000001612565,518-0547,5,172155.7,0.20833333333333334,,,22981.05,4,22981.05,19.2,0,0,,
4198696000001610891,520-0051,7,198604,0.2916666666666667,,,18806.67,3,18806.67,10.285714285714285,0,0,,
4198696000000844228,505-001,123,152986.79,5.125,,,885,27,885,5.2682926829268295,0,0,,
4198696000000670515,3-114,2,5200,0.08333333333333333,,,1670.01,1,1670.01,12,0,0,,
4198696000000141805,133-35,6,271885.66,0.25,,,25329.92,0,25329.92,0,0.75,1,,
4198696000027576355,800-3864,1,58000,0.041666666666666664,,,37928.25,0,37928.25,0,0.125,1,,
4198696000025038752,800-3539,2,61000,0.08333333333333333,,,19950,0,19950,0,0.25,1,,
4198696000020878051,800-3027,1,10800,0.041666666666666664,,,7020,0,7020,0,0.125,1,,
4198696000017644361,800-2496,1,12880,0.041666666666666664,,,8750,0,8750,0,0.125,1,,
4198696000013123407,534-0058,9,57000.88,0.375,,,4250,2,4250,5.333333333333333,0,0,,
4198696000009449562,517-1036,1,41400,0.041666666666666664,,,29450,1,29450,24,0,0,,
4198696000001612124,518-0508,3,57700,0.125,,,13455,0,13455,0,0.375,1,,
4198696000030956094,800-4294,1,19420.35,0.041666666666666664,,,12654.87,0,12654.87,0,0.125,1,,
4198696000015164871,800-2288,2,172661.95,0.08333333333333333,,,60000,0,60000,0,0.25,1,,
4198696000006967730,800-1246,4,68000,0.16666666666666666,,,11100,0,11100,0,0.5,1,,
4198696000001611692,520-0104,1,22500,0.041666666666666664,,,14726.75,4,14726.75,96,0,0,,
4198696000020642563,800-3006,1,39376,0.041666666666666664,,,31385.8,0,31385.8,0,0.125,1,,
4198696000001040050,118-158,1,2700,0.041666666666666664,,,887.04,45,887.04,1080,0,0,,
4198696000029058738,800-4102,1,9734.51,0.041666666666666664,,,6182.76,0,6182.76,0,0.125,1,,
4198696000026460001,800-3718,1,42800,0.041666666666666664,,,27961.6,0,27961.6,0,0.125,1,,
4198696000000864181,509-2024,1,49220,0.041666666666666664,,,35012.39,1,35012.39,24,0,0,,
4198696000020471048,800-2986,2,13984,0.08333333333333333,,,4955.75,0,4955.75,0,0.25,1,,
4198696000010251070,534-0082,1,4300,0.041666666666666664,,,2950,4,2950,96,0,0,,
4198696000001611962,528-0009,3,37170,0.125,,,8217.92,1,8217.92,8,0,0,,
4198696000024805572,512-1037,5,51846.9,0.20833333333333334,,,6450,4,6450,19.2,0,0,,
4198696000022148550,800-3128,2,17000,0.08333333333333333,,,5500,0,5500,0,0.25,1,,
4198696000019778992,800-2851,1,16300,0.041666666666666664,,,10676,0,10676,0,0.125,1,,
4198696000015724038,800-2334,1,34408,0.041666666666666664,,,24480.59,0,24480.59,0,0.125,1,,
4198696000012152037,164-104,4,8274.76,0.16666666666666666,,,1342.04,2,1342.04,12,0,0,,
4198696000011207153,800-1965,2,51000,0.08333333333333333,,,16681.67,0,16681.67,0,0.25,1,,
4198696000009101043,72-3076,6,51840,0.25,,,5843.5,1,5843.5,4,0,0,,
4198696000002664199,800-176,3,31800,0.125,,,6929.88,0,6929.88,0,0.375,1,,
4198696000001969321,524-0644,13,77324,0.5416666666666666,,,3989.96,0,3989.96,0,1.625,1,,
4198696000000861337,509-0070,20,226314.34,0.8333333333333334,,,7840.41,11,7840.41,13.2,0,0,,
4198696000000791001,513-001,5,6720,0.20833333333333334,,,900.23,1,900.23,4.8,0,0,,
4198696000000602356,106-7,33,484565,1.375,,,11324.54,11,11324.54,8,0,0,,
4198696000031531391,46-2043,2,51327.44,0.08333333333333333,,,13000,98,13000,1176,0,0,,
4198696000028958118,800-4065,2,70300,0.08333333333333333,,,24190.14,0,24190.14,0,0.25,1,,
4198696000026662936,800-3755,2,42872,0.08333333333333333,,,15221.24,0,15221.24,0,0.25,1,,
4198696000018668620,800-2632,1,58000,0.041666666666666664,,,32957.65,0,32957.65,0,0.125,1,,
4198696000007365046,800-1307,1,23000,0.041666666666666664,,,13485.47,0,13485.47,0,0.125,1,,
4198696000005905094,800-934,1,43700,0.041666666666666664,,,28600,0,28600,0,0.125,1,,
4198696000003454191,800-336,1,11300,0.041666666666666664,,,7400,0,7400,0,0.125,1,,
4198696000001610045,519-0013,4,58800,0.16666666666666666,,,9604.35,2,9604.35,12,0,0,,
4198696000000861535,509-0092,4,48049,0.16666666666666666,,,8579.76,6,8579.76,36,0,0,,
4198696000027546042,800-3863,1,22600,0.041666666666666664,,,14801.85,0,14801.85,0,0.125,1,,
4198696000007892548,800-1388,1,6200,0.041666666666666664,,,4000,1,4000,24,0,0,,
4198696000006616038,800-1131,4,77000,0.16666666666666666,,,13387.46,0,13387.46,0,0.5,1,,
4198696000005012649,800-719,1,17600,0.041666666666666664,,,11500,0,11500,0,0.125,1,,
4198696000000679492,72-1070,1,5100,0.041666666666666664,,,3331.03,5,3331.03,120,0,0,,
4198696000001674778,526-0003,2,20700,0.08333333333333333,,,5707,4,5707,48,0,0,,
4198696000000142291,168-48,1,88.5,0.041666666666666664,,,7.04,499,7.04,11976,0,0,,
4198696000016988602,800-2436,3,121800,0.125,,,26595,0,26595,0,0.375,1,,
4198696000004764042,41-1012,4,47561.95,0.16666666666666666,,,5500,97,5500,582,0,0,,
4198696000001096538,523-0028,2,15000,0.08333333333333333,,,5100,4,5100,48,0,0,,
4198696000006777849,800-1182,2,107800,0.08333333333333333,,,31217.64,0,31217.64,0,0.25,1,,
4198696000003420882,800-330,2,29000,0.08333333333333333,,,9500,0,9500,0,0.25,1,,
4198696000024274878,800-3448,1,26900,0.041666666666666664,,,17623.47,0,17623.47,0,0.125,1,,
4198696000027363135,800-3835,1,9844,0.041666666666666664,,,7003.84,0,7003.84,0,0.125,1,,
4198696000029995212,800-4201,1,13716.81,0.041666666666666664,,,8609.29,0,8609.29,0,0.125,1,,
4198696000014482999,800-2247,1,35144,0.041666666666666664,,,25000,0,25000,0,0.125,1,,
4198696000001611026,520-0077,1,27300,0.041666666666666664,,,17867.59,4,17867.59,96,0,0,,
4198696000004126870,130-029,49,438288,2.0416666666666665,,,6009.5,4,6009.5,1.959183673469388,2.125,1,,
4198696000000140950,114-19,7,53016,0.2916666666666667,,,3153.92,44,3153.92,150.85714285714286,0,0,,
4198696000005510545,72-3093,14,147875.54,0.5833333333333334,,,6786,5,6786,8.571428571428571,0,0,,
4198696000033370579,800-4526,1,23937,0.041666666666666664,,,16128,0,16128,0,0.125,1,,
4198696000022839754,800-3230,1,38200,0.041666666666666664,,,25000,0,25000,0,0.125,1,,
4198696000023383294,800-3298,2,5520,0.08333333333333333,,,1750,0,1750,0,0.25,1,,
4198696000001406534,524-0053,2,5376,0.08333333333333333,,,1800,1,1800,12,0,0,,
4198696000000137791,15-59,2,12800,0.08333333333333333,,,2330.24,48,2330.24,576,0,0,,
4198696000028558585,800-4009,10,62123.89,0.4166666666666667,,,5110,0,5110,0,1.25,1,,
4198696000025140589,800-3558,1,7500,0.041666666666666664,,,3458.03,0,3458.03,0,0.125,1,,
4198696000025832786,800-3628,1,5400,0.041666666666666664,,,3500,0,3500,0,0.125,1,,
4198696000001610216,519-0012,3,32250,0.125,,,8070.3,4,8070.3,32,0,0,,
4198696000001407092,524-0115,2,7200,0.08333333333333333,,,2300,2,2300,24,0,0,,
4198696000000679573,72-1079,18,78715.51,0.75,,,2980.17,5,2980.17,6.666666666666667,0,0,,
4198696000000679564,72-1078,9,52027.4,0.375,,,3953.18,3,3953.18,8,0,0,,
4198696000000141868,144-3,13,41786.74,0.5416666666666666,,,1196.8,89,1196.8,164.30769230769232,0,0,,
4198696000007811507,118-509,3,4392,0.125,,,1150,117,1150,936,0,0,,
4198696000000670146,3-73,2,7680,0.08333333333333333,,,2072.02,2,2072.02,24,0,0,,
4198696000007542181,800-1342,4,66048,0.16666666666666666,,,11242.43,0,11242.43,0,0.5,1,,
4198696000031526702,800-4368,1,8400,0.041666666666666664,,,6751.96,0,6751.96,0,0.125,1,,
4198696000000898143,504-107,1,2400,0.041666666666666664,,,1537.73,1,1537.73,24,0,0,,
4198696000011326261,510-1009,4,280770.27,0.16666666666666666,,,48489.82,2,48489.82,12,0,0,,
4198696000014520153,800-2250,1,14200,0.041666666666666664,,,9306,0,9306,0,0.125,1,,
4198696000018731886,517-1121,7,250476.78,0.2916666666666667,,,25482.5,2,25482.5,6.857142857142857,0,0,,
4198696000004116299,529-093,5,150984.07,0.20833333333333334,,,20000,2,20000,9.6,0,0,,
4198696000004629668,13-501,10,61700,0.4166666666666667,,,2500,95,2500,228,0,0,,
4198696000012360318,44-1061,2,1800,0.08333333333333333,,,550,6,550,72,0,0,,
4198696000003396271,522-0193,3,64700,0.125,,,15099.09,4,15099.09,32,0,0,,
4198696000009852001,529-095,5,61086.73,0.20833333333333334,,,8000,5,8000,24,0,0,,
4198696000005914675,800-946,3,46800,0.125,,,10669,1,10669,8,0,0,,
4198696000004421439,245-2009,27,473604,1.125,,,8970,0,8970,0,3.375,1,,
4198696000003952195,530-1017,3,24334.02,0.125,,,5800,3,5800,24,0,0,,
4198696000000142201,164-111,11,21339.82,0.4583333333333333,,,704,10,704,21.81818181818182,0,0,,
4198696000000863875,509-1527,6,115800,0.25,,,12640.01,6,12640.01,24,0,0,,
4198696000000678277,376-120,4,10152,0.16666666666666666,,,1763.69,2,1763.69,12,0,0,,
4198696000016633879,800-2411,1,16700,0.041666666666666664,,,10895,0,10895,0,0.125,1,,
4198696000012360028,72-3196,18,131328.02,0.75,,,3400,2,3400,2.6666666666666665,0.25,1,,
4198696000006604038,800-1130,3,26800,0.125,,,5449.64,0,5449.64,0,0.375,1,,
4198696000010915568,517-1049,3,98716,0.125,,,22875.6,1,22875.6,8,0,0,,
4198696000020611523,800-2993,2,42320,0.08333333333333333,,,13045,0,13045,0,0.25,1,,
4198696000008184023,800-1462,2,76400,0.08333333333333333,,,24981,0,24981,0,0.25,1,,
4198696000006842001,800-1200,1,5400,0.041666666666666664,,,3495.58,0,3495.58,0,0.125,1,,
4198696000000899376,130-010,286,1893752.52,11.916666666666666,,,3434,60,3434,5.034965034965035,0,0,,
4198696000014520230,800-2251,2,15824,0.08333333333333333,,,5615.88,0,5615.88,0,0.25,1,,
4198696000007471249,72-3074,8,92899.65,0.3333333333333333,,,7710,1,7710,3,0,0,,
4198696000004421115,83-2004,4,45600,0.16666666666666666,,,5592.6,96,5592.6,576,0,0,,
4198696000033033945,800-4493,1,4159,0.041666666666666664,,,2200,0,2200,0,0.125,1,,
4198696000023629903,800-3364,5,184800,0.20833333333333334,,,25000,0,25000,0,0.625,1,,
4198696000000138322,29-64,1,17000,0.041666666666666664,,,6526.08,19,6526.08,456,0,0,,
4198696000008589185,800-1530,1,5700,0.041666666666666664,,,3690,0,3690,0,0.125,1,,
4198696000000678394,376-133,6,11000,0.25,,,1199.92,2,1199.92,8,0,0,,
4198696000011175155,800-1960,1,16500,0.041666666666666664,,,10808,0,10808,0,0.125,1,,
4198696000007279522,800-1298,1,24300,0.041666666666666664,,,15900,0,15900,0,0.125,1,,
4198696000011413397,800-2004,1,28152,0.041666666666666664,,,20000,0,20000,0,0.125,1,,
4198696000013593409,534-0056,1,12500,0.041666666666666664,,,7995,4,7995,96,0,0,,
4198696000011064401,512-206,1,21000,0.041666666666666664,,,14327.95,0,14327.95,0,0.125,1,,
4198696000023852087,800-3399,2,31400,0.08333333333333333,,,10293,0,10293,0,0.25,1,,
4198696000010661265,800-1857,4,45400,0.16666666666666666,,,7010.75,0,7010.75,0,0.5,1,,
4198696000010251891,800-1799,1,97000,0.041666666666666664,,,62990,0,62990,0,0.125,1,,
4198696000004882224,800-638,1,6900,0.041666666666666664,,,4500,0,4500,0,0.125,1,,
4198696000001715735,800-086,1,6200,0.041666666666666664,,,4050,0,4050,0,0.125,1,,
4198696000000864928,509-2571,1,9400,0.041666666666666664,,,6150,3,6150,72,0,0,,
4198696000004417853,11-1027,1,18525,0.041666666666666664,,,9555,49,9555,1176,0,0,,
4198696000004882242,800-640,1,21300,0.041666666666666664,,,13900,0,13900,0,0.125,1,,
4198696000028098832,800-3944,1,18800,0.041666666666666664,,,12300,0,12300,0,0.125,1,,
4198696000001089163,127-1011,35,16349.56,1.4583333333333333,,,314.72,76,314.72,52.114285714285714,0,0,,
4198696000014702022,800-2256,1,26000,0.041666666666666664,,,17000,0,17000,0,0.125,1,,
4198696000013095149,533-119,4,141200,0.16666666666666666,,,23100,2,23100,12,0,0,,
4198696000013360843,509-1066,4,89809.7,0.16666666666666666,,,15586.38,4,15586.38,24,0,0,,
4198696000000863110,509-0566,2,31200,0.08333333333333333,,,11150.46,2,11150.46,24,0,0,,
4198696000030101001,800-4214,2,60353.98,0.08333333333333333,,,22300,0,22300,0,0.25,1,,
4198696000024684865,3-209,6,29640,0.25,,,3347.75,4,3347.75,16,0,0,,
4198696000004950161,800-678,1,55000,0.041666666666666664,,,36189.48,0,36189.48,0,0.125,1,,
4198696000012887069,533-110,2,84825,0.08333333333333333,,,28500,2,28500,24,0,0,,
4198696000016366001,800-2386,2,67200,0.08333333333333333,,,21458.74,0,21458.74,0,0.25,1,,
4198696000003952250,530-1019,2,17300,0.08333333333333333,,,5750,2,5750,24,0,0,,
4198696000000137053,11-268,1,22000,0.041666666666666664,,,9982.72,5,9982.72,120,0,0,,
4198696000026273007,800-3694,1,6000,0.041666666666666664,,,2900,0,2900,0,0.125,1,,
4198696000017644091,524-0175,1,3900,0.041666666666666664,,,2500,5,2500,120,0,0,,
4198696000007250211,800-1290,1,8400,0.041666666666666664,,,5478,0,5478,0,0.125,1,,
4198696000004629938,245-2012,5,118123.89,0.20833333333333334,,,11000,45,11000,216,0,0,,
4198696000007471161,800-1326,2,116400,0.08333333333333333,,,38108.97,0,38108.97,0,0.25,1,,
4198696000027363552,800-3836,1,51428,0.041666666666666664,,,36580,0,36580,0,0.125,1,,
4198696000021110936,800-3050,2,195596,0.08333333333333333,,,65604,0,65604,0,0.25,1,,
4198696000016210833,800-2373,2,193100,0.08333333333333333,,,62509.33,0,62509.33,0,0.25,1,,
4198696000006380520,800-1054,1,121600,0.041666666666666664,,,79700,0,79700,0,0.125,1,,
4198696000020642446,800-3004,2,16600,0.08333333333333333,,,5406,0,5406,0,0.25,1,,
4198696000009817572,72-3213,4,40444.24,0.16666666666666666,,,9775.7,0,9775.7,0,0.5,1,,
4198696000022597549,800-3196,1,53699,0.041666666666666664,,,36750,0,36750,0,0.125,1,,
4198696000028427223,800-3987,1,9300,0.041666666666666664,,,7475,0,7475,0,0.125,1,,
4198696000007812425,259-1004,8,144144,0.3333333333333333,,,8910,42,8910,126,0,0,,
4198696000009774714,800-1720,1,7000,0.041666666666666664,,,5900,0,5900,0,0.125,1,,
4198696000000139114,46-454,2,18849.56,0.08333333333333333,,,3794.56,29,3794.56,348,0,0,,
4198696000007151168,72-3124,3,46800,0.125,,,10216.72,8,10216.72,64,0,0,,
4198696000030354552,800-4253,2,8672.57,0.08333333333333333,,,3150,0,3150,0,0.25,1,,
4198696000023474750,72-3186,4,28101.77,0.16666666666666666,,,4900,1,4900,6,0,0,,
4198696000022194488,800-3138,2,19000,0.08333333333333333,,,6200,0,6200,0,0.25,1,,
4198696000018200267,534-0086,6,27600,0.25,,,2950,2,2950,8,0,0,,
4198696000015745212,800-2340,2,106400,0.08333333333333333,,,34811.53,0,34811.53,0,0.25,1,,
4198696000014168114,800-2206,2,62300,0.08333333333333333,,,17845.24,0,17845.24,0,0.25,1,,
4198696000011228769,72-3125,12,78658,0.5,,,4387.6,4,4387.6,8,0,0,,
4198696000007811471,118-505,21,33752.74,0.875,,,1150,101,1150,115.42857142857143,0,0,,
4198696000006681183,72-3101,3,29124,0.125,,,5655,2,5655,16,0,0,,
4198696000005728001,800-905,2,5400,0.08333333333333333,,,1712,0,1712,0,0.25,1,,
